自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
トヨタ,マークII/チェイサー/クレスタ,JZX90/JZX93,1992/10～1996/09,1JZ-GE,MT/AT,オープンデフ,,2WAY,96800,,300660,LSD-150-LT2-qq-e-f1-3194,4996338006004,LSD 150 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,110000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,1.5WAY,100320,,299749,LSD-160-LT15-qq-e-f1-2762,4996338006158,LSD 160 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,1WAY,100320,,301255,LSD-160-FT-qq-e-f1-4770,4996338006110,LSD 160 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,2WAY,100320,,296212,LSD-160-FT2-qq-e-f1-3207,4996338006127,LSD 160 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,2WAY,100320,,299756,LSD-160-LT2-qq-e-f1-4598,4996338006165,LSD 160 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,1.5WAY,100320,,296179,LSD-159-LT15-qq-e-f1-5317,4996338006073,LSD 159 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,1WAY,100320,,297208,LSD-159-FT-qq-e-f1-4747,4996338006035,LSD 159 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,2WAY,100320,,298716,LSD-159-FT2-qq-e-f1-2292,4996338006042,LSD 159 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,2WAY,100320,,301245,LSD-159-LT2-qq-e-f1-1802,4996338006080,LSD 159 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,1.5WAY,100320,,300740,LSD-160-LT15-qq-e-f1-1328,4996338006158,LSD 160 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,1WAY,100320,,296727,LSD-160-FT-qq-e-f1-112,4996338006110,LSD 160 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,2WAY,100320,,296210,LSD-160-FT2-qq-e-f1-1806,4996338006127,LSD 160 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,2WAY,100320,,301261,LSD-160-LT2-qq-e-f1-401,4996338006165,LSD 160 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,1.5WAY,100320,,299244,LSD-160-LT15-qq-e-f1-396,4996338006158,LSD 160 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,1WAY,100320,,296205,LSD-160-FT-qq-e-f1-1070,4996338006110,LSD 160 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,2WAY,100320,,296211,LSD-160-FT2-qq-e-f1-3205,4996338006127,LSD 160 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,2WAY,100320,,299754,LSD-160-LT2-qq-e-f1-3697,4996338006165,LSD 160 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX125,2004/11～2009/10,4GR-FSE,AT,オープンデフ,,1.5WAY,96800,,297661,LSD-150-LT15-qq-e-f1-5313,4996338007995,LSD 150 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,110000
トヨタ,マークX,GRX125,2004/11～2009/10,4GR-FSE,AT,オープンデフ,,1WAY,96800,,300176,LSD-150-FT-qq-e-f1-1459,4996338007971,LSD 150 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,110000
トヨタ,マークX,GRX125,2004/11～2009/10,4GR-FSE,AT,オープンデフ,,2WAY,96800,,300655,LSD-150-FT2-qq-e-f1-5309,4996338007988,LSD 150 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,110000
トヨタ,マークX,GRX125,2004/11～2009/10,4GR-FSE,AT,オープンデフ,,2WAY,96800,,300662,LSD-150-LT2-qq-e-f1-4583,4996338006004,LSD 150 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,110000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,1.5WAY,100320,,297737,LSD-160-LT15-qq-e-f1-4592,4996338006158,LSD 160 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,1WAY,100320,,299217,LSD-160-FT-qq-e-f1-1071,4996338006110,LSD 160 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,2WAY,100320,,296732,LSD-160-FT2-qq-e-f1-3690,4996338006127,LSD 160 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,2WAY,100320,,297739,LSD-160-LT2-qq-e-f1-3698,4996338006165,LSD 160 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
トヨタ,マークX,GRX133,2009/10～,2GR-FSE,AT,オープンデフ,,1.5WAY,118800,,296880,LSD-193-LT15-qq-e-f1-5331,4996338006998,LSD 193 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,純正オイルシール必要。,,135000
トヨタ,マークX,GRX133,2009/10～,2GR-FSE,AT,オープンデフ,,1WAY,118800,,297921,LSD-193-FT-qq-e-f1-2137,4996338006974,LSD 193 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,純正オイルシール必要。,,135000
トヨタ,マークX,GRX133,2009/10～,2GR-FSE,AT,オープンデフ,,2WAY,118800,,300392,LSD-193-FT2-qq-e-f1-2325,4996338006981,LSD 193 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,純正オイルシール必要。,,135000
トヨタ,マークX,GRX133,2009/10～,2GR-FSE,AT,オープンデフ,,2WAY,118800,,301899,LSD-193-LT2-qq-e-f1-1836,4996338005007,LSD 193 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,純正オイルシール必要。,,135000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,1.5WAY,100320,,296959,LSD-264-LT15-qq-e-f1-1850,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,1WAY,100320,,298933,LSD-264-FT-qq-e-f1-3069,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,2WAY,100320,,296963,LSD-264-LT2-qq-e-f1-3730,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,2WAY,100320,,302136,LSD-264-FT2-qq-e-f1-3247,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1996/08～1996/12,SR20DE,MT/AT,ビスカス,,1.5WAY,100320,,300966,LSD-264-LT15-qq-e-f1-436,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1996/08～1996/12,SR20DE,MT/AT,ビスカス,,1WAY,100320,,299945,LSD-264-FT-qq-e-f1-814,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1996/08～1996/12,SR20DE,MT/AT,ビスカス,,2WAY,100320,,300968,LSD-264-LT2-qq-e-f1-5108,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1996/08～1996/12,SR20DE,MT/AT,ビスカス,,2WAY,100320,,302137,LSD-264-FT2-qq-e-f1-3248,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DE,MT/AT,ビスカス,,1.5WAY,100320,,296988,LSD-270-LT15-qq-e-f1-3733,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DE,MT/AT,ビスカス,,1WAY,100320,,297466,LSD-270-FT-qq-e-f1-1722,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DE,MT/AT,ビスカス,,2WAY,100320,,298958,LSD-270-LT2-qq-e-f1-1856,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DE,MT/AT,ビスカス,,2WAY,100320,,299980,LSD-270-FT2-qq-e-f1-3732,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DET,MT,ビスカス,,1.5WAY,100320,,301510,LSD-270-LT15-qq-e-f1-5113,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DET,MT,ビスカス,,1WAY,100320,,296971,LSD-270-FT-qq-e-f1-4995,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DET,MT,ビスカス,,2WAY,100320,,301971,LSD-270-FT2-qq-e-f1-1386,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RPS13,1996/12～1998/12,SR20DET,MT,ビスカス,,2WAY,100320,,302150,LSD-270-LT2-qq-e-f1-1391,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,180SX,RS13,1989/03～1990/12,CA18DET,MT,ビスカス,,1.5WAY,100320,,300965,LSD-264-LT15-qq-e-f1-1849,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RS13,1989/03～1990/12,CA18DET,MT,ビスカス,,1WAY,100320,,298932,LSD-264-FT-qq-e-f1-297,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RS13,1989/03～1990/12,CA18DET,MT,ビスカス,,2WAY,100320,,297453,LSD-264-LT2-qq-e-f1-5107,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,180SX,RS13,1989/03～1990/12,CA18DET,MT,ビスカス,,2WAY,100320,,298432,LSD-264-FT2-qq-e-f1-1380,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,CS14,1996/12～1999/01,SR20DE(R200),MT/AT,ビスカス,ハイキャス付,1.5WAY,100320,,297474,LSD-270-LT15-qq-e-f1-5114,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,CS14,1996/12～1999/01,SR20DE(R200),MT/AT,ビスカス,ハイキャス付,1WAY,100320,,300975,LSD-270-FT-qq-e-f1-4463,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,CS14,1996/12～1999/01,SR20DE(R200),MT/AT,ビスカス,ハイキャス付,2WAY,100320,,298466,LSD-270-FT2-qq-e-f1-1851,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,CS14,1996/12～1999/01,SR20DE(R200),MT/AT,ビスカス,ハイキャス付,2WAY,100320,,301514,LSD-270-LT2-qq-e-f1-4650,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DE(R200),AT,ビスカス,,1.5WAY,100320,,296478,LSD-264-LT15-qq-e-f1-1382,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DE(R200),AT,ビスカス,,1WAY,100320,,300450,LSD-264-FT-qq-e-f1-4079,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DE(R200),AT,ビスカス,,2WAY,100320,,297446,LSD-264-FT2-qq-e-f1-3728,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DE(R200),AT,ビスカス,,2WAY,100320,,297451,LSD-264-LT2-qq-e-f1-3731,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DET,MT,ビスカス,,1.5WAY,100320,,299958,LSD-264-LT15-qq-e-f1-1383,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DET,MT,ビスカス,,1WAY,100320,,301477,LSD-264-FT-qq-e-f1-1692,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DET,MT,ビスカス,,2WAY,100320,,300969,LSD-264-LT2-qq-e-f1-5109,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,PS13,1991/01～1993/10,SR20DET,MT,ビスカス,,2WAY,100320,,301481,LSD-264-FT2-qq-e-f1-3727,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S13,1988/05～1990/12,CA18DE/CA18DET,MT/AT,ビスカス,,1.5WAY,100320,,298446,LSD-264-LT15-qq-e-f1-2331,4996338102959,LSD 264 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S13,1988/05～1990/12,CA18DE/CA18DET,MT/AT,ビスカス,,1WAY,100320,,297443,LSD-264-FT-qq-e-f1-298,4996338102874,LSD 264 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S13,1988/05～1990/12,CA18DE/CA18DET,MT/AT,ビスカス,,2WAY,100320,,300967,LSD-264-LT2-qq-e-f1-437,4996338102966,LSD 264 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S13,1988/05～1990/12,CA18DE/CA18DET,MT/AT,ビスカス,,2WAY,100320,,302138,LSD-264-FT2-qq-e-f1-3249,4996338102881,LSD 264 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S14/CS14,1993/10～1996/11,SR20DET,MT,ビスカス,,1.5WAY,100320,,299461,LSD-263-LT15-qq-e-f1-1848,4996338102836,LSD 263 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S14/CS14,1993/10～1996/11,SR20DET,MT,ビスカス,,1WAY,100320,,300433,LSD-263-FT-qq-e-f1-4429,4996338102751,LSD 263 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S14/CS14,1993/10～1996/11,SR20DET,MT,ビスカス,,2WAY,100320,,296468,LSD-263-LT2-qq-e-f1-5104,4996338102843,LSD 263 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S14/CS14,1993/10～1996/11,SR20DET,MT,ビスカス,,2WAY,100320,,300435,LSD-263-FT2-qq-e-f1-5102,4996338102768,LSD 263 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S14/CS14,1996/12～1999/01,SR20DET(R200),MT,ビスカス,,1.5WAY,100320,,301508,LSD-270-LT15-qq-e-f1-443,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,S14/CS14,1996/12～1999/01,SR20DET(R200),MT,ビスカス,,1WAY,100320,,298461,LSD-270-FT-qq-e-f1-4996,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,S14/CS14,1996/12～1999/01,SR20DET(R200),MT,ビスカス,,2WAY,100320,,296972,LSD-270-FT2-qq-e-f1-1387,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,S14/CS14,1996/12～1999/01,SR20DET(R200),MT,ビスカス,,2WAY,100320,,301513,LSD-270-LT2-qq-e-f1-4183,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,年式表示の1996/12～は登録年月ではなく生産車です。(1996/12～の車輌であっても、263/264品番が適合になる場合があります。)<br>現車のサイドシャフトのフランジ数が30歯(263/264は29歯)であることを必ず確認してください。,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,オープンデフ,オーテックバージョン含む,1.5WAY,100320,,298011,LSD-271-LT15-qq-e-f1-447,4996338103215,LSD 271 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,オープンデフ,オーテックバージョン含む,1WAY,100320,,296999,LSD-271-FT-qq-e-f1-3591,4996338103130,LSD 271 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,オープンデフ,オーテックバージョン含む,2WAY,100320,,297477,LSD-271-LT2-qq-e-f1-3259,4996338103222,LSD 271 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,オープンデフ,オーテックバージョン含む,2WAY,100320,,298493,LSD-271-FT2-qq-e-f1-4654,4996338103147,LSD 271 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ビスカス,オーテックバージョン含む,1.5WAY,100320,,297473,LSD-270-LT15-qq-e-f1-4647,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ビスカス,オーテックバージョン含む,1WAY,100320,,298459,LSD-270-FT-qq-e-f1-3091,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ビスカス,オーテックバージョン含む,2WAY,100320,,297984,LSD-270-FT2-qq-e-f1-439,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ビスカス,オーテックバージョン含む,2WAY,100320,,299994,LSD-270-LT2-qq-e-f1-4651,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ヘリカル,オーテックバージョン含む,1.5WAY,100320,,299502,LSD-271-LT15-qq-e-f1-1394,4996338103215,LSD 271 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ヘリカル,オーテックバージョン含む,1WAY,100320,,300002,LSD-271-FT-qq-e-f1-3592,4996338103130,LSD 271 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ヘリカル,オーテックバージョン含む,2WAY,100320,,298962,LSD-271-LT2-qq-e-f1-4660,4996338103222,LSD 271 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DE,MT/AT,ヘリカル,オーテックバージョン含む,2WAY,100320,,299493,LSD-271-FT2-qq-e-f1-4655,4996338103147,LSD 271 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DET,AT,ビスカス,,1.5WAY,100320,,300480,LSD-270-LT15-qq-e-f1-1390,4996338103086,LSD 270 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DET,AT,ビスカス,,1WAY,100320,,299977,LSD-270-FT-qq-e-f1-825,4996338103000,LSD 270 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DET,AT,ビスカス,,2WAY,100320,,298464,LSD-270-FT2-qq-e-f1-1388,4996338103017,LSD 270 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
日産,シルビア,S15,1999/01～2002/08,SR20DET,AT,ビスカス,,2WAY,100320,,299995,LSD-270-LT2-qq-e-f1-5118,4996338103093,LSD 270 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,114000
