自動車メーカー,車種,型式,年式,エンジン型式,適合詳細,構成,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品分類1,商品分類2,分類番号,仕様,備考,注意事項,定価,入り送料
トヨタ,マークII/チェイサー/クレスタ/ヴェロッサ,JZX90/JZX100/JZX110,1992/10～2004/11,1JZ-GTE,,ディスク,22745,,292531,00C-022-R175-qq-e-f1-194k,4996338084125,00C 022 R175,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:26.0<br>歯数:21,,,29000,1100
日産,180SX,RPS13,1991/1～1998/12,SR20DET,,ディスク＋カバー,42944,,292635,221-022-F-qq-e-f1-197k,4996338080264,221 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,59000,0
日産,180SX,RPS13,1991/1～1998/12,SR20DET,,ディスク,23933,,292532,00C-022-R230-qq-e-f1-198k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,シルビア,PS13,1991/1～1993/10,SR20DET,,ディスク＋カバー,42944,,292636,221-022-F-qq-e-f1-204k,4996338080264,221 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,59000,0
日産,シルビア,PS13,1991/1～1993/10,SR20DET,,ディスク,23933,,292884,00C-022-R230-qq-e-f1-205k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,シルビア,S14,1993/10～1999/1,SR20DET,,ディスク＋カバー,42944,,292637,221-022-F-qq-e-f1-209k,4996338080264,221 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,59000,0
日産,シルビア,S14,1993/10～1999/1,SR20DET,,ディスク,23933,,292533,00C-022-R230-qq-e-f1-210k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,シルビア,S15,1999/1～2002/8,SR20DET,,ディスク＋カバー,42944,,292954,221-022-F-qq-e-f1-214k,4996338080264,221 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,59000,0
日産,シルビア,S15,1999/1～2002/8,SR20DET,,ディスク,23933,,292534,00C-022-R230-qq-e-f1-215k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,DR30,1983/2～1985/10,FJ20ET,,ディスク,23933,,292885,00C-022-R230-qq-e-f1-219k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,ENR33,1993/11～1998/5,RB25DE,,ディスク,23933,,292889,00C-022-R230-qq-e-f1-237k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,ENR34,1998/5～2001/6,RB25DE,,ディスク,23933,,292537,00C-022-R230-qq-e-f1-244k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,ER32/ECR32,1991/8～1993/8,RB25DE,,ディスク,23933,,292886,00C-022-R230-qq-e-f1-225k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,ER33/ECR33,1993/8～1998/5,RB25DE,,ディスク,23933,,292536,00C-022-R230-qq-e-f1-234k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,ER34,1998/5～2001/6,RB25DE,,ディスク,23933,,292890,00C-022-R230-qq-e-f1-241k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,HCR32,1989/5～1993/8,RB20DET,,ディスク,23933,,292888,00C-022-R230-qq-e-f1-231k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,HNR32,1989/8～1993/8,RB20DET,,ディスク,23933,,292887,00C-022-R230-qq-e-f1-228k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,スカイライン,HR31,1985/8～1987/8,RB20DET,GTSR含む,ディスク,23933,,292535,00C-022-R230-qq-e-f1-222k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,セフィーロ,A31,1988/9～1994/8,RB20DET,,ディスク,23933,,292538,00C-022-R230-qq-e-f1-247k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,フェアレディZ,HZ31,1983/9～1986/7,VG30ET,,ディスク,23933,,292891,00C-022-R230-qq-e-f1-250k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,フェアレディZ,PZ31,1983/9～1989/6,RB20DET,,ディスク,23933,,292892,00C-022-R230-qq-e-f1-253k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
日産,フェアレディZ,Z32,1989/7～1998/10,VG30ET,,ディスク,23933,,292893,00C-022-R230-qq-e-f1-256k,4996338084149,00C 022 R230,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,30600,1100
ホンダ,CR-X,EG2,1992/3～1997/7,B16A,,ディスク＋カバー,38831,,292657,317-022-F-qq-e-f1-262k,4996338080219,317 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
ホンダ,CR-X,EG2,1992/3～1997/7,B16A,,ディスク,22375,,292894,00C-022-R315-qq-e-f1-263k,4996338084187,00C 022 R315,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,28500,1100
ホンダ,S660,JW5,2015/4～,S07A,,ディスク,18663,,292546,00C-022-R3A8-qq-e-f1-272k,4996338085443,00C 022 R3A8,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ180<br>スプライン径:18.0<br>歯数:16,,,23500,1100
ホンダ,インテグラ,DA6/DA8,1991/10～1993/5,B16A,後期,ディスク＋カバー,38831,,292658,317-022-F-qq-e-f1-277k,4996338080219,317 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
ホンダ,インテグラ,DA6/DA8,1991/10～1993/5,B16A,後期,ディスク,22375,,292895,00C-022-R315-qq-e-f1-278k,4996338084187,00C 022 R315,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,28500,1100
ホンダ,インテグラ/インテグラタイプR,DC2/DB8,1993/5～2001/7,BC18C,,ディスク＋カバー,38831,,292659,317-022-F-qq-e-f1-286k,4996338080219,317 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
ホンダ,インテグラ/インテグラタイプR,DC2/DB8,1993/5～2001/7,BC18C,,ディスク,22375,,292539,00C-022-R315-qq-e-f1-287k,4996338084187,00C 022 R315,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,28500,1100
ホンダ,インテグラタイプR,DC5,2001/7～2007/2,K20A,,ディスク＋カバー,39469,,292672,322-022-F-qq-e-f1-295k,4996338080240,322 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:26.0<br>歯数:24<br>圧着力:7100/725(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,54100,0
ホンダ,インテグラタイプR,DC5,2001/7～2007/2,K20A,,ディスク,21558,,292541,00C-022-R322-qq-e-f1-296k,4996338084699,00C 022 R322,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:26.0<br>歯数:24,,,27400,1100
ホンダ,シビック,EG6/EG9,1991/9～1995/9,B16A,,ディスク＋カバー,38831,,292660,317-022-F-qq-e-f1-304k,4996338080219,317 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
ホンダ,シビック,EG6/EG9,1991/9～1995/9,B16A,,ディスク,22375,,292896,00C-022-R315-qq-e-f1-305k,4996338084187,00C 022 R315,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,28500,1100
ホンダ,シビック,EK4,1995/9～2000/9,B16A,,ディスク＋カバー,38831,,292661,317-022-F-qq-e-f1-313k,4996338080219,317 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
ホンダ,シビック,EK4,1995/9～2000/9,B16A,,ディスク,22375,,292897,00C-022-R315-qq-e-f1-314k,4996338084187,00C 022 R315,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,28500,1100
ホンダ,シビック,EK9,1997/8～2000/9,B16A,,ディスク＋カバー,38831,,292662,317-022-F-qq-e-f1-322k,4996338080219,317 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
ホンダ,シビック,EK9,1997/8～2000/9,B16A,,ディスク,22375,,292540,00C-022-R315-qq-e-f1-323k,4996338084187,00C 022 R315,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,28500,1100
ホンダ,シビック,EP3,2001/12～2005/9,K20A,,ディスク＋カバー,39469,,292964,322-022-F-qq-e-f1-331k,4996338080240,322 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:26.0<br>歯数:24<br>圧着力:7100/725(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,54100,0
ホンダ,シビック,EP3,2001/12～2005/9,K20A,,ディスク,21558,,292898,00C-022-R322-qq-e-f1-332k,4996338084699,00C 022 R322,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:26.0<br>歯数:24,,,27400,1100
ホンダ,シビック,FD2,2007/3～2010/8,K20A,,ディスク＋カバー,39469,,292673,322-022-F-qq-e-f1-337k,4996338080240,322 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:26.0<br>歯数:24<br>圧着力:7100/725(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,54100,0
ホンダ,シビック,FD2,2007/3～2010/8,K20A,,ディスク,21558,,292542,00C-022-R322-qq-e-f1-338k,4996338084699,00C 022 R322,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:26.0<br>歯数:24,,,27400,1100
ホンダ,シビック,FK8,2017/9～,K20C,,ディスク＋カバー,46348,,292680,3C4-022-F-qq-e-f1-343k,4996338085580,3C4 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:26.0<br>歯数:24<br>圧着力:10300/1050(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,63800,0
ホンダ,シビック,FK8,2017/9～,K20C,,ディスク,24824,,292548,00C-022-R3C4-qq-e-f1-344k,4996338085610,00C 022 R3C4,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:26.0<br>歯数:24,,,31800,1100
ホンダ,シビックハッチバック,FK7,2007/9～,L15C,,ディスク＋カバー,44930,,292973,3C3-022-F-qq-e-f1-348k,4996338085535,3C3 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ230<br>スプライン径:26.0<br>歯数:24<br>圧着力:7300/744(N/kgf),カッパーシングルディスク&クスコクラッチカバー<br>クラッチディスクは全てダンパーレスタイプです。(純正フライホイールがダンパー内蔵仕様のため),,61800,0
ホンダ,シビックハッチバック,FK7,2007/9～,L15C,,ディスク,24082,,292547,00C-022-R3C3-qq-e-f1-349k,4996338085566,00C 022 R3C3,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ230<br>スプライン径:26.0<br>歯数:24,クラッチディスクは全てダンパーレスタイプです。(純正フライホイールがダンパー内蔵仕様のため),,30800,1100
ホンダ,フィット,GD3,2004/6～2007/9,L15A,,ディスク＋カバー,38122,,292677,369-022-F-qq-e-f1-353k,4996338080752,369 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5600/570(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,52200,0
ホンダ,フィット,GD3,2004/6～2007/9,L15A,,ディスク,21558,,292543,00C-022-R369-qq-e-f1-354k,4996338084729,00C 022 R369,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,27400,1100
ホンダ,フィット,GE8,2007/10～2013/9,L15A,5MT車/6MT車,ディスク＋カバー,38122,,292970,386-022-F-qq-e-f1-358k,4996338080820,386 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5600/570(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,52200,0
ホンダ,フィット,GE8,2007/10～2013/9,L15A,5MT車/6MT車,ディスク,21558,,292544,00C-022-R369-qq-e-f1-359k,4996338084729,00C 022 R369,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,27400,1100
ホンダ,フィット,GK5,2013/9～,,6MT車,ディスク＋カバー,38122,,292971,386-022-F-qq-e-f1-363k,4996338080820,386 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5600/570(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,52200,0
ホンダ,フィット,GK5,2013/9～,,6MT車,ディスク,21558,,292545,00C-022-R369-qq-e-f1-364k,4996338084729,00C 022 R369,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,27400,1100
マツダ,RX-7,FC3S,1985/9～1991/12,13BT,,ディスク,23933,,292553,00C-022-R420-qq-e-f1-368k,4996338084170,00C 022 R420,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:26.2<br>歯数:23,,,30600,1100
マツダ,RX-7,FD3S,1991/12～2002/8,13B-REW,,ディスク＋カバー,44362,,292974,422-022-F-qq-e-f1-371k,4996338080486,422 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:26.2<br>歯数:23<br>圧着力:9300/950(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,61000,0
マツダ,RX-7,FD3S,1991/12～2002/8,13B-REW,,ディスク,23933,,292554,00C-022-R420-qq-e-f1-372k,4996338084170,00C 022 R420,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ240<br>スプライン径:26.2<br>歯数:23,,,30600,1100
マツダ,RX-8,SE3P,2003/4～2013/4,13B-MSP,6MT車(5MT車不可),ディスク＋カバー,40817,,292978,460-022-F-qq-e-f1-376k,4996338080516,460 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ236<br>スプライン径:26.247<br>歯数:23<br>圧着力:8900/910(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,56000,0
マツダ,RX-8,SE3P,2003/4～2013/4,13B-MSP,6MT車(5MT車不可),ディスク,21558,,292557,00C-022-R460-qq-e-f1-377k,4996338080615,00C 022 R460,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ236<br>スプライン径:26.247<br>歯数:23,,,27400,1100
マツダ,デミオ,DE3FS/DE5FS,2007/7～2014/9,Zj-VE/ZY-VE,,ディスク＋カバー,38122,,292977,438-022-F-qq-e-f1-379k,4996338080806,438 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5250/540(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,52200,0
マツダ,デミオ,DE3FS/DE5FS,2007/7～2014/9,Zj-VE/ZY-VE,,ディスク,21558,,292556,00C-022-R438-qq-e-f1-380k,4996338080776,00C 022 R438,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,27400,1100
マツダ,ロードスター,NA6CE,1989/9～1998/1,B6,,ディスク＋カバー,33938,,292682,404-022-F-qq-e-f1-385k,4996338080448,404 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.3<br>歯数:22<br>圧着力:5200/530(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,46300,0
マツダ,ロードスター,NA6CE,1989/9～1998/1,B6,,ディスク,19109,,292549,00C-022-R404-qq-e-f1-386k,4996338080592,00C 022 R404,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.3<br>歯数:22,,,24100,1100
マツダ,ロードスター,NA8C,1993/9～1998/1,BP-ZE,,ディスク＋カバー,38831,,292684,407-022-F-qq-e-f1-388k,4996338080462,407 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:24.3<br>歯数:22<br>圧着力:5900/600(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
マツダ,ロードスター,NA8C,1993/9～1998/1,BP-ZE,,ディスク,23933,,292551,00C-022-R407-qq-e-f1-389k,4996338084408,00C 022 R407,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:24.3<br>歯数:22,,,30600,1100
マツダ,ロードスター,NB6C,1998/1～2005/8,B6,,ディスク＋カバー,33938,,292683,404-022-F-qq-e-f1-391k,4996338080448,404 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.3<br>歯数:22<br>圧着力:5200/530(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,46300,0
マツダ,ロードスター,NB6C,1998/1～2005/8,B6,,ディスク,19109,,292899,00C-022-R404-qq-e-f1-392k,4996338080592,00C 022 R404,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.3<br>歯数:22,,,24100,1100
マツダ,ロードスター,NB8C,1998/1～2005/8,BP-ZE,,ディスク＋カバー,38831,,292685,407-022-F-qq-e-f1-394k,4996338080462,407 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:24.3<br>歯数:22<br>圧着力:5900/600(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
マツダ,ロードスター,NB8C,1998/1～2005/8,BP-ZE,,ディスク,23933,,292552,00C-022-R407-qq-e-f1-395k,4996338084408,00C 022 R407,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:24.3<br>歯数:22,,,30600,1100
マツダ,ロードスター,NCEC,2005/8～2015/5,LF-VE,5MT車,ディスク,23933,,292900,00C-022-R407-qq-e-f1-399k,4996338084408,00C 022 R407,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ220<br>スプライン径:24.3<br>歯数:22,,,30600,1100
マツダ,ロードスター,NCEC,2005/8～2015/5,LF-VE,6MT車,ディスク,19109,,292555,00C-022-R428-qq-e-f1-398k,4996338080585,00C 022 R428,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:26.247<br>歯数:23,,,24100,1100
マツダ,ロードスター,NCEC,2005/8～2015/5,LF-VE,6MT車(5MT車不可),ディスク＋カバー,34647,,292687,428-022-F-qq-e-f1-397k,4996338080431,428 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:26.247<br>歯数:23<br>圧着力:6600/670(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,47300,0
マツダ,ロードスター,ND5RC,2015/5～,P5-VP/P5-VPR,NR-A含む,ディスク＋カバー,37838,,292976,429-022-F-qq-e-f1-401k,4996338080974,429 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.3<br>歯数:22<br>圧着力:6050/620(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,51800,0
マツダ,ロードスター,ND5RC,2015/5～,P5-VP/P5-VPR,NR-A含む,ディスク,19109,,292550,00C-022-R404-qq-e-f1-402k,4996338080592,00C 022 R404,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.3<br>歯数:22,,クスコクラッチカバーとのセット使用に限る,24100,1100
三菱,FTO,DE3A,1994/10～2000/9,6A12,,ディスク＋カバー,38831,,292691,510-022-F-qq-e-f1-407k,4996338080417,510 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ225<br>スプライン径:22.4<br>歯数:20<br>圧着力:8600/880(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
三菱,FTO,DE3A,1994/10～2000/9,6A12,,ディスク,23933,,292901,00C-022-R510-qq-e-f1-408k,4996338084156,00C 022 R510,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ225<br>スプライン径:22.4<br>歯数:20,,,30600,1100
三菱,ギャラン,E38/E39,1987/8～1992/4,4G63T,,ディスク＋カバー,38831,,292692,510-022-F-qq-e-f1-413k,4996338080417,510 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ225<br>スプライン径:22.4<br>歯数:20<br>圧着力:8600/880(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
三菱,ギャラン,E38/E39,1987/8～1992/4,4G63T,,ディスク,23933,,292558,00C-022-R510-qq-e-f1-414k,4996338084156,00C 022 R510,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ225<br>スプライン径:22.4<br>歯数:20,,,30600,1100
三菱,ミラージュ,C53/C73,1987/9～1991/10,4G61T,160ps,ディスク＋カバー,38831,,292979,510-022-F-qq-e-f1-419k,4996338080417,510 022 F,CUSCO,カッパーシングルディスクセット,カッパーシングルディスク,ディスク＋カバー,2,サイズ:φ225<br>スプライン径:22.4<br>歯数:20<br>圧着力:8600/880(N/kgf),カッパーシングルディスク&クスコクラッチカバー,,53200,0
三菱,ミラージュ,C53/C73,1987/9～1991/10,4G61T,160ps,ディスク,23933,,292559,00C-022-R510-qq-e-f1-420k,4996338084156,00C 022 R510,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ225<br>スプライン径:22.4<br>歯数:20,,,30600,1100
三菱,ミラージュ,CA4A/CB4A/CC4A,1991/10～1995/10,4G92,MIVEC含む,ディスク,21558,,292561,00C-022-R550-qq-e-f1-425k,4996338084682,00C 022 R550,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:22.4<br>歯数:20,,純正カバー使用不可,27400,1100
三菱,ミラージュ,CJ4A,1995/10～2000/6,4G92,MIVEC,ディスク,21558,,292903,00C-022-R550-qq-e-f1-428k,4996338084682,00C 022 R550,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:22.4<br>歯数:20,,純正カバー使用不可,27400,1100
三菱,ミラージュ・アスティ,CA4A,1994/1～1996/1,4G92,MIVEC,ディスク,21558,,292562,00C-022-R550-qq-e-f1-431k,4996338084682,00C 022 R550,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:22.4<br>歯数:20,,純正カバー使用不可,27400,1100
三菱,ミラージュ・アスティ,CJ4A,1996/1～2000/10,4G92,MIVEC,ディスク,21558,,292904,00C-022-R550-qq-e-f1-434k,4996338084682,00C 022 R550,CUSCO,カッパーシングルディスク,カッパーシングルディスク,ディスク,3,サイズ:φ215<br>スプライン径:22.4<br>歯数:20,,,27400,1100
