自動車メーカー,車種,型式,年式,エンジン型式,適合詳細,構成,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品分類1,商品分類2,分類番号,仕様,備考,注意事項,定価,入り送料
トヨタ,スターレット,EP82/EP91,1989/12～1999/7,4E-FTE,ターボ,ディスク＋カバー,36703,,292624,122-022-G-qq-e-f1-176k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,スターレット,EP82/EP91,1989/12～1999/7,4E-FTE,ターボ,ディスク,22375,,292848,00C-022-C205T-qq-e-f1-177k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,スプリンターカリブ,AT160,1985/8～1987/7,4A-GE,,ディスク＋カバー,35995,,292931,116-022-G-qq-e-f1-89k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,スプリンターカリブ,AT160,1985/8～1987/7,4A-GE,,ディスク,21558,,292430,00C-022-C201T-qq-e-f1-90k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,セラ,EXY10,1990/3～1996/1,5E-FHE,,ディスク＋カバー,35995,,292602,116-022-G-qq-e-f1-181k,4996338080295,116 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ200<br>スプライン径:24.1<br>歯数:21<br>圧着力:5400/550(N/kgf),メタルディスク&クスコクラッチカバー,,49200,0
トヨタ,セラ,EXY10,1990/3～1996/1,5E-FHE,,ディスク,21558,,292839,00C-022-C201T-qq-e-f1-182k,4996338083036,00C 022 C201T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ200<br>スプライン径:24.1<br>歯数:21,,,27400,1100
トヨタ,セリカ,ZZT230/ZZT231,1999/9～2006/4,1ZZFE/2ZZGE,,ディスク＋カバー,36703,,292625,122-022-G-qq-e-f1-186k,4996338080301,122 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:24.1<br>歯数:21<br>圧着力:6900/700(N/kgf),メタルディスク&クスコクラッチカバー,,50200,0
トヨタ,セリカ,ZZT230/ZZT231,1999/9～2006/4,1ZZFE/2ZZGE,,ディスク,22375,,292444,00C-022-C205T-qq-e-f1-187k,4996338083104,00C 022 C205T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:24.1<br>歯数:21,,,28500,1100
トヨタ,セリカGT-Four,ST185/ST205,1989/9～1999/9,3S-GTE,,ディスク,23117,,292858,00C-022-C302T-qq-e-f1-189k,4996338083173,00C 022 C302T,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:29.8<br>歯数:21,,,29500,1100
日産,180SX,RPS13,1991/1～1998/12,SR20DET,,ディスク＋カバー,44362,,292638,221-022-G-qq-e-f1-199k,4996338080271,221 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),メタルディスク&クスコクラッチカバー,,61000,0
日産,180SX,RPS13,1991/1～1998/12,SR20DET,,ディスク,25567,,292459,00C-022-C301SN-qq-e-f1-200k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,シルビア,PS13,1991/1～1993/10,SR20DET,,ディスク＋カバー,44362,,292955,221-022-G-qq-e-f1-206k,4996338080271,221 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),メタルディスク&クスコクラッチカバー,,61000,0
日産,シルビア,PS13,1991/1～1993/10,SR20DET,,ディスク,25567,,292461,00C-022-C301SN-qq-e-f1-207k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,シルビア,S14,1993/10～1999/1,SR20DET,,ディスク＋カバー,44362,,292639,221-022-G-qq-e-f1-211k,4996338080271,221 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),メタルディスク&クスコクラッチカバー,,61000,0
日産,シルビア,S14,1993/10～1999/1,SR20DET,,ディスク,25567,,292462,00C-022-C301SN-qq-e-f1-212k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,シルビア,S15,1999/1～2002/8,SR20DET,,ディスク＋カバー,44362,,292956,221-022-G-qq-e-f1-216k,4996338080271,221 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:25.6<br>歯数:24<br>圧着力:9000/915(N/kgf),メタルディスク&クスコクラッチカバー,,61000,0
日産,シルビア,S15,1999/1～2002/8,SR20DET,,ディスク,25567,,292463,00C-022-C301SN-qq-e-f1-217k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,シルビア,US12,1983/8～1988/5,FJ20ET,,ディスク,25567,,292460,00C-022-C301SN-qq-e-f1-202k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,DR30,1983/2～1985/10,FJ20ET,,ディスク,25567,,292464,00C-022-C301SN-qq-e-f1-220k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,ECR33,1993/8～1998/5,RB25DE,,ディスク,26364,,292458,00C-022-C231N-qq-e-f1-240k,4996338073198,00C 022 C231N,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,4枚羽タイプ ,,33900,1100
日産,スカイライン,ENR33,1993/11～1998/5,RB25DE,,ディスク,25567,,292468,00C-022-C301SN-qq-e-f1-238k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,ENR34,1998/5～2001/6,RB25DE,,ディスク,25567,,292469,00C-022-C301SN-qq-e-f1-245k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,ER32/ECR32,1991/8～1993/8,RB25DE,,ディスク,25567,,292465,00C-022-C301SN-qq-e-f1-226k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,ER33/ECR33,1993/8～1998/5,RB25DE,,ディスク,25567,,292467,00C-022-C301SN-qq-e-f1-235k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,ER34,1998/5～2001/6,RB25DE,,ディスク,25567,,292857,00C-022-C301SN-qq-e-f1-242k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,HCR32,1989/5～1993/8,RB20DET,,ディスク,25567,,292856,00C-022-C301SN-qq-e-f1-232k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,HNR32,1989/8～1993/8,RB20DET,,ディスク,25567,,292466,00C-022-C301SN-qq-e-f1-229k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,スカイライン,HR31,1985/8～1987/8,RB20DET,GTSR含む,ディスク,25567,,292855,00C-022-C301SN-qq-e-f1-223k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,セフィーロ,A31,1988/9～1994/8,RB20DET,,ディスク,25567,,292470,00C-022-C301SN-qq-e-f1-248k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,フェアレディZ,HZ31,1983/9～1986/7,VG30ET,,ディスク,25567,,292471,00C-022-C301SN-qq-e-f1-251k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,フェアレディZ,PZ31,1983/9～1989/6,RB20DET,,ディスク,25567,,292472,00C-022-C301SN-qq-e-f1-254k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
日産,フェアレディZ,Z32,1989/7～1998/10,VG30ET,,ディスク,25567,,292473,00C-022-C301SN-qq-e-f1-257k,4996338083159,00C 022 C301SN,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:25.6<br>歯数:24,,,32800,1100
ホンダ,CR-X,EF8,1989/9～1992/2,B16A,,ディスク,24230,,292431,00C-022-C203H-qq-e-f1-259k,4996338083067,00C 022 C203H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:25.0<br>歯数:24,,,31000,1100
ホンダ,CR-X,EG2,1992/3～1997/7,B16A,,ディスク＋カバー,40179,,292961,317-022-G-qq-e-f1-264k,4996338080226,317 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),メタルディスク&クスコクラッチカバー,,55100,0
ホンダ,CR-X,EG2,1992/3～1997/7,B16A,,ディスク,23933,,292843,00C-022-C204H-qq-e-f1-265k,4996338083081,00C 022 C204H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,インテグラ,DA6/DA8,1989/4～1991/9,B16A,前期<br>車台No.10/11系,ディスク,24230,,292432,00C-022-C203H-qq-e-f1-274k,4996338083067,00C 022 C203H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:25.0<br>歯数:24,,,31000,1100
ホンダ,インテグラ,DA6/DA8,1991/10～1993/5,B16A,後期,ディスク＋カバー,40179,,292663,317-022-G-qq-e-f1-279k,4996338080226,317 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),メタルディスク&クスコクラッチカバー,,55100,0
ホンダ,インテグラ,DA6/DA8,1991/10～1993/5,B16A,後期<br>車台No.12系,ディスク,23933,,292434,00C-022-C204H-qq-e-f1-280k,4996338083081,00C 022 C204H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,インテグラ/インテグラタイプR,DC2/DB8,1993/5～2001/7,BC18C,,ディスク＋カバー,40179,,292664,317-022-G-qq-e-f1-288k,4996338080226,317 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),メタルディスク&クスコクラッチカバー,,55100,0
ホンダ,インテグラ/インテグラタイプR,DC2/DB8,1993/5～2001/7,BC18C,,ディスク,23933,,292844,00C-022-C204H-qq-e-f1-289k,4996338083081,00C 022 C204H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,インテグラタイプR,DC5,2001/7～2007/2,K20A,,ディスク＋カバー,39469,,292965,322-022-G-qq-e-f1-297k,4996338080257,322 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:26.0<br>歯数:24<br>圧着力:7100/725(N/kgf),メタルディスク&クスコクラッチカバー,,54100,0
ホンダ,インテグラタイプR,DC5,2001/7～2007/2,K20A,,ディスク,23933,,292475,00C-022-C322H-qq-e-f1-298k,4996338083265,00C 022 C322H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,シビック,EF9,1989/9～1991/7,B16A,,ディスク,24230,,292433,00C-022-C203H-qq-e-f1-301k,4996338083067,00C 022 C203H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:25.0<br>歯数:24,,,31000,1100
ホンダ,シビック,EG6/EG9,1991/9～1995/9,B16A,,ディスク＋カバー,40179,,292665,317-022-G-qq-e-f1-306k,4996338080226,317 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),メタルディスク&クスコクラッチカバー,,55100,0
ホンダ,シビック,EG6/EG9,1991/9～1995/9,B16A,,ディスク,23933,,292435,00C-022-C204H-qq-e-f1-307k,4996338083081,00C 022 C204H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,シビック,EK4,1995/9～2000/9,B16A,,ディスク＋カバー,40179,,292962,317-022-G-qq-e-f1-315k,4996338080226,317 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),メタルディスク&クスコクラッチカバー,,55100,0
ホンダ,シビック,EK4,1995/9～2000/9,B16A,,ディスク,23933,,292436,00C-022-C204H-qq-e-f1-316k,4996338083081,00C 022 C204H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,シビック,EK9,1997/8～2000/9,B16A,,ディスク＋カバー,40179,,292666,317-022-G-qq-e-f1-324k,4996338080226,317 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:26.0<br>歯数:24<br>圧着力:6940/700(N/kgf),メタルディスク&クスコクラッチカバー,,55100,0
ホンダ,シビック,EK9,1997/8～2000/9,B16A,,ディスク,23933,,292437,00C-022-C204H-qq-e-f1-325k,4996338083081,00C 022 C204H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,シビック,EP3,2001/12～2005/9,K20A,,ディスク＋カバー,39469,,292674,322-022-G-qq-e-f1-333k,4996338080257,322 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:26.0<br>歯数:24<br>圧着力:7100/725(N/kgf),メタルディスク&クスコクラッチカバー,,54100,0
ホンダ,シビック,EP3,2001/12～2005/9,K20A,,ディスク,23933,,292476,00C-022-C322H-qq-e-f1-334k,4996338083265,00C 022 C322H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,シビック,FD2,2007/3～2010/8,K20A,,ディスク＋カバー,39469,,292675,322-022-G-qq-e-f1-339k,4996338080257,322 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ215<br>スプライン径:26.0<br>歯数:24<br>圧着力:7100/725(N/kgf),メタルディスク&クスコクラッチカバー,,54100,0
ホンダ,シビック,FD2,2007/3～2010/8,K20A,,ディスク,23933,,292860,00C-022-C322H-qq-e-f1-340k,4996338083265,00C 022 C322H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ215<br>スプライン径:26.0<br>歯数:24,,,30600,1100
ホンダ,シビック,FK8,2017/9～,K20C,,ディスク＋カバー,48475,,292681,3C4-022-G-qq-e-f1-345k,4996338085597,3C4 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:26.0<br>歯数:24<br>圧着力:10300/1050(N/kgf),メタルディスク&クスコクラッチカバー,,66800,0
ホンダ,シビック,FK8,2017/9～,K20C,,ディスク,27002,,292480,00C-022-C3C4H-qq-e-f1-346k,4996338085627,00C 022 C3C4H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:26.0<br>歯数:24,,,34800,1100
ホンダ,シビックハッチバック,FK7,2007/9～,L15C,,ディスク＋カバー,47057,,292679,3C3-022-G-qq-e-f1-350k,4996338085542,3C3 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ230<br>スプライン径:26.0<br>歯数:24<br>圧着力:7300/744(N/kgf),メタルディスク&クスコクラッチカバー<br>クラッチディスクは全てダンパーレスタイプです。(純正フライホイールがダンパー内蔵仕様のため),,64800,0
ホンダ,シビックハッチバック,FK7,2007/9～,L15C,,ディスク,26293,,292479,00C-022-C3C3H-qq-e-f1-351k,4996338085573,00C 022 C3C3H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ230<br>スプライン径:26.0<br>歯数:24,クラッチディスクは全てダンパーレスタイプです。(純正フライホイールがダンパー内蔵仕様のため),,33800,1100
ホンダ,フィット,GD3,2004/6～2007/9,L15A,,ディスク＋カバー,38831,,292968,369-022-G-qq-e-f1-355k,4996338080745,369 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5600/570(N/kgf),メタルディスク&クスコクラッチカバー,,53200,0
ホンダ,フィット,GD3,2004/6～2007/9,L15A,,ディスク,22375,,292477,00C-022-C369H-qq-e-f1-356k,4996338083289,00C 022 C369H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,28500,1100
ホンダ,フィット,GE8,2007/10～2013/9,L15A,5MT車/6MT車,ディスク＋カバー,38831,,292972,386-022-G-qq-e-f1-360k,4996338080813,386 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5600/570(N/kgf),メタルディスク&クスコクラッチカバー,,53200,0
ホンダ,フィット,GE8,2007/10～2013/9,L15A,5MT車/6MT車,ディスク,22375,,292478,00C-022-C369H-qq-e-f1-361k,4996338083289,00C 022 C369H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,28500,1100
ホンダ,フィット,GK5,2013/9～,,6MT車,ディスク＋カバー,38831,,292678,386-022-G-qq-e-f1-365k,4996338080813,386 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5600/570(N/kgf),メタルディスク&クスコクラッチカバー,,53200,0
ホンダ,フィット,GK5,2013/9～,,6MT車,ディスク,22375,,292861,00C-022-C369H-qq-e-f1-366k,4996338083289,00C 022 C369H,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,28500,1100
マツダ,RX-7,FC3S,1985/9～1991/12,13BT,,ディスク,23933,,292482,00C-022-C422Z-qq-e-f1-369k,4996338083234,00C 022 C422Z,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:26.2<br>歯数:23,,ディスクとカバーをセットでご使用ください。,30600,1100
マツダ,RX-7,FD3S,1991/12～2002/8,13B-REW,,ディスク＋カバー,44362,,292975,422-022-G-qq-e-f1-373k,4996338080493,422 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ240<br>スプライン径:26.2<br>歯数:23<br>圧着力:9300/950(N/kgf),メタルディスク&クスコクラッチカバー,,61000,0
マツダ,RX-7,FD3S,1991/12～2002/8,13B-REW,,ディスク,23933,,292483,00C-022-C422Z-qq-e-f1-374k,4996338083234,00C 022 C422Z,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ240<br>スプライン径:26.2<br>歯数:23,,ディスクとカバーをセットでご使用ください。,30600,1100
マツダ,デミオ,DE3FS/DE5FS,2007/7～2014/9,Zj-VE/ZY-VE,,ディスク＋カバー,38831,,292690,438-022-G-qq-e-f1-381k,4996338080790,438 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ190<br>スプライン径:22.0<br>歯数:20<br>圧着力:5250/540(N/kgf),メタルディスク&クスコクラッチカバー,,53200,0
マツダ,デミオ,DE3FS/DE5FS,2007/7～2014/9,Zj-VE/ZY-VE,,ディスク,22375,,292862,00C-022-C438Z-qq-e-f1-382k,4996338080783,00C 022 C438Z,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ190<br>スプライン径:22.0<br>歯数:20,,,28500,1100
マツダ,ロードスター,ND5RC,2015/5～,P5-VP/P5-VPR,NR-A含む,ディスク＋カバー,39966,,292688,429-022-G-qq-e-f1-403k,4996338080967,429 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ220<br>スプライン径:24.3<br>歯数:22<br>圧着力:6050/620(N/kgf),メタルディスク&クスコクラッチカバー,,54800,0
マツダ,ロードスター,ND5RC,2015/5～,P5-VP/P5-VPR,NR-A含む,ディスク,23117,,292481,00C-022-C404Z-qq-e-f1-404k,4996338083210,00C 022 C404Z,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ220<br>スプライン径:24.3<br>歯数:22,,クスコクラッチカバーとのセット使用に限る,29500,1100
三菱,FTO,DE3A,1994/10～2000/9,6A12,,ディスク＋カバー,38831,,292694,510-022-G-qq-e-f1-409k,4996338080424,510 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ225<br>スプライン径:22.4<br>歯数:20<br>圧着力:8600/880(N/kgf),メタルディスク&クスコクラッチカバー,,53200,0
三菱,FTO,DE3A,1994/10～2000/9,6A12,,ディスク,23933,,292454,00C-022-C208M-qq-e-f1-410k,4996338083128,00C 022 C208M,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ225<br>スプライン径:22.4<br>歯数:20,,,30600,1100
三菱,ギャラン,E38/E39,1987/8～1992/4,4G63T,,ディスク＋カバー,38831,,292695,510-022-G-qq-e-f1-415k,4996338080424,510 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ225<br>スプライン径:22.4<br>歯数:20<br>圧着力:8600/880(N/kgf),メタルディスク&クスコクラッチカバー,,53200,0
三菱,ギャラン,E38/E39,1987/8～1992/4,4G63T,,ディスク,23933,,292455,00C-022-C208M-qq-e-f1-416k,4996338083128,00C 022 C208M,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ225<br>スプライン径:22.4<br>歯数:20,,,30600,1100
三菱,ミラージュ,C53/C73,1987/9～1991/10,4G61T,160ps,ディスク＋カバー,38831,,292696,510-022-G-qq-e-f1-421k,4996338080424,510 022 G,CUSCO,メタルディスクセット,メタルディスク,ディスク＋カバー,2,サイズ:φ225<br>スプライン径:22.4<br>歯数:20<br>圧着力:8600/880(N/kgf),メタルディスク&クスコクラッチカバー,,53200,0
三菱,ミラージュ,C53/C73,1987/9～1991/10,4G61T,160ps,ディスク,23933,,292456,00C-022-C208M-qq-e-f1-422k,4996338083128,00C 022 C208M,CUSCO,メタルディスク,メタルディスク,ディスク,3,サイズ:φ225<br>スプライン径:22.4<br>歯数:20,,,30600,1100
