自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
トヨタ,ソアラ,JZZ30/JZZ31/UZZ31,1991/05～1996/08,1JZ-GTE/2JZ-GE/1UZ-FE,AT,トルセン,,2WAY,103840,,301772,LSD-168-ET2-qq-e-f1-5202,4996338006349,LSD 168 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,JZZ30/JZZ31/UZZ31,1991/05～1996/08,1JZ-GTE/2JZ-GE/1UZ-FE,AT,トルセン,,,103840,,300799,LSD-168-KT15-qq-e-f1-2010,4996338006370,LSD 168 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,JZZ30/JZZ31/UZZ31,1996/08～2000/12,1JZ-GTE/2JZ-GE/1UZ-FE,AT,オープンデフ/トルセン,,1WAY,103840,,298764,LSD-167-ET-qq-e-f1-1091,4996338006257,LSD 167 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,JZZ30/JZZ31/UZZ31,1996/08～2000/12,1JZ-GTE/2JZ-GE/1UZ-FE,AT,オープンデフ/トルセン,,2WAY,103840,,298784,LSD-167-KT2-qq-e-f1-3904,4996338006301,LSD 167 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,JZZ30/JZZ31/UZZ31,1996/08～2000/12,1JZ-GTE/2JZ-GE/1UZ-FE,AT,オープンデフ/トルセン,,2WAY,103840,,301754,LSD-167-ET2-qq-e-f1-3392,4996338006264,LSD 167 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,JZZ30/JZZ31/UZZ31,1996/08～2000/12,1JZ-GTE/2JZ-GE/1UZ-FE,AT,オープンデフ/トルセン,,,103840,,299282,LSD-167-KT15-qq-e-f1-1998,4996338006295,LSD 167 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,MZ20/MZ21,1986/01～1991/09,7M-GTEU,AT,オープンデフ,,1WAY,99440,,296190,LSD-160-ET-qq-e-f1-101,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,ソアラ,MZ20/MZ21,1986/01～1991/09,7M-GTEU,AT,オープンデフ,,2WAY,99440,,296720,LSD-160-ET2-qq-e-f1-3826,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,ソアラ,MZ20/MZ21,1986/01～1991/09,7M-GTEU,AT,オープンデフ,,2WAY,99440,,299232,LSD-160-KT2-qq-e-f1-123,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,ソアラ,MZ20/MZ21,1986/01～1991/09,7M-GTEU,AT,オープンデフ,,,99440,,300730,LSD-160-KT15-qq-e-f1-2447,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,ソアラ,UZZ40,2001/04～2003/05,3UZ-FE,AT,オープンデフ,,1WAY,103840,,298253,LSD-167-ET-qq-e-f1-3892,4996338006257,LSD 167 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,UZZ40,2001/04～2003/05,3UZ-FE,AT,オープンデフ,,2WAY,103840,,296776,LSD-167-ET2-qq-e-f1-4300,4996338006264,LSD 167 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,UZZ40,2001/04～2003/05,3UZ-FE,AT,オープンデフ,,2WAY,103840,,297776,LSD-167-KT2-qq-e-f1-4813,4996338006301,LSD 167 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
トヨタ,ソアラ,UZZ40,2001/04～2003/05,3UZ-FE,AT,オープンデフ,,,103840,,297277,LSD-167-KT15-qq-e-f1-3903,4996338006295,LSD 167 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
トヨタ,マークII/ヴェロッサ,JZX110,2000/10～2004/11,1JZ-GTE,AT,オープンデフ/トルセン,,1WAY,99440,,300693,LSD-160-ET-qq-e-f1-550,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/ヴェロッサ,JZX110,2000/10～2004/11,1JZ-GTE,AT,オープンデフ/トルセン,,2WAY,99440,,298201,LSD-160-ET2-qq-e-f1-3342,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/ヴェロッサ,JZX110,2000/10～2004/11,1JZ-GTE,AT,オープンデフ/トルセン,,2WAY,99440,,299235,LSD-160-KT2-qq-e-f1-575,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/ヴェロッサ,JZX110,2000/10～2004/11,1JZ-GTE,AT,オープンデフ/トルセン,,,99440,,297715,LSD-160-KT15-qq-e-f1-119,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GE/1G-FE,AT,オープンデフ,,1WAY,99440,,300235,LSD-160-ET-qq-e-f1-1942,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GE/1G-FE,AT,オープンデフ,,2WAY,99440,,298734,LSD-160-KT2-qq-e-f1-124,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GE/1G-FE,AT,オープンデフ,,2WAY,99440,,300244,LSD-160-ET2-qq-e-f1-2433,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GE/1G-FE,AT,オープンデフ,,,99440,,297231,LSD-160-KT15-qq-e-f1-3350,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,AT,オープンデフ,,1WAY,99440,,300691,LSD-160-ET-qq-e-f1-4759,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,AT,オープンデフ,,2WAY,99440,,300248,LSD-160-KT2-qq-e-f1-1531,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,AT,オープンデフ,,2WAY,99440,,301248,LSD-160-ET2-qq-e-f1-3827,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,AT,オープンデフ,,,99440,,296741,LSD-160-KT15-qq-e-f1-1528,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,オープンデフ,,1WAY,99440,,300672,LSD-159-ET-qq-e-f1-5145,4996338006011,LSD 159 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,オープンデフ,,2WAY,99440,,298192,LSD-159-KT2-qq-e-f1-1491,4996338006066,LSD 159 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,オープンデフ,,2WAY,99440,,301220,LSD-159-ET2-qq-e-f1-522,4996338006028,LSD 159 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,オープンデフ,,,99440,,301234,LSD-159-KT15-qq-e-f1-2419,4996338006059,LSD 159 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,機械式,,1WAY,99440,,297698,LSD-160-ET-qq-e-f1-1943,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,機械式,,2WAY,99440,,296223,LSD-160-KT2-qq-e-f1-125,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,機械式,,2WAY,99440,,299209,LSD-160-ET2-qq-e-f1-552,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GTE,MT,機械式,,,99440,,301721,LSD-160-KT15-qq-e-f1-1529,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GZE,MT/AT,オープンデフ,,1WAY,99440,,297674,LSD-159-ET-qq-e-f1-2410,4996338006011,LSD 159 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GZE,MT/AT,オープンデフ,,2WAY,99440,,296175,LSD-159-KT2-qq-e-f1-540,4996338006066,LSD 159 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GZE,MT/AT,オープンデフ,,2WAY,99440,,300204,LSD-159-ET2-qq-e-f1-523,4996338006028,LSD 159 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,GX81,1988/08～1992/10,1G-GZE,MT/AT,オープンデフ,,,99440,,299709,LSD-159-KT15-qq-e-f1-89,4996338006059,LSD 159 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,オープンデフ,,1.5WAY,99440,,296220,LSD-160-KT15-qq-e-f1-118,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,オープンデフ,,1WAY,99440,,296191,LSD-160-ET-qq-e-f1-2430,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,オープンデフ,,2WAY,99440,,298738,LSD-160-KT2-qq-e-f1-4783,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,オープンデフ,,2WAY,99440,,300697,LSD-160-ET2-qq-e-f1-3828,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,トルセン,,1WAY,99440,,296172,LSD-159-ET-qq-e-f1-1481,4996338006011,LSD 159 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,トルセン,,2WAY,99440,,299710,LSD-159-KT2-qq-e-f1-4245,4996338006066,LSD 159 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,トルセン,,2WAY,99440,,301684,LSD-159-ET2-qq-e-f1-2870,4996338006028,LSD 159 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX100,1996/09～2001/10,1JZ-GTE,MT/AT,トルセン,,,99440,,301235,LSD-159-KT15-qq-e-f1-91,4996338006059,LSD 159 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX105/JZX100,1996/09～2000/10,1JZ-GE,5AT,オープンデフ,,1WAY,99440,,300239,LSD-160-ET-qq-e-f1-549,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX105/JZX100,1996/09～2000/10,1JZ-GE,5AT,オープンデフ,,2WAY,99440,,297233,LSD-160-KT2-qq-e-f1-1959,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX105/JZX100,1996/09～2000/10,1JZ-GE,5AT,オープンデフ,,2WAY,99440,,297700,LSD-160-ET2-qq-e-f1-3341,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX105/JZX100,1996/09～2000/10,1JZ-GE,5AT,オープンデフ,,,99440,,301722,LSD-160-KT15-qq-e-f1-3351,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GE,MT/AT,オープンデフ,,1WAY,99440,,301683,LSD-159-ET-qq-e-f1-2411,4996338006011,LSD 159 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GE,MT/AT,オープンデフ,,2WAY,99440,,296704,LSD-159-KT2-qq-e-f1-1492,4996338006066,LSD 159 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GE,MT/AT,オープンデフ,,2WAY,99440,,297202,LSD-159-ET2-qq-e-f1-2869,4996338006028,LSD 159 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GE,MT/AT,オープンデフ,,,99440,,299189,LSD-159-KT15-qq-e-f1-90,4996338006059,LSD 159 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GTE,MT/AT,オープンデフ,,1WAY,99440,,297220,LSD-160-ET-qq-e-f1-1944,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GTE,MT/AT,オープンデフ,,2WAY,99440,,299233,LSD-160-KT2-qq-e-f1-3850,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GTE,MT/AT,オープンデフ,,2WAY,99440,,301708,LSD-160-ET2-qq-e-f1-105,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX81,1990/08～1992/10,1JZ-GTE,MT/AT,オープンデフ,,,99440,,300246,LSD-160-KT15-qq-e-f1-117,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,オープンデフ,,1WAY,99440,,301704,LSD-160-ET-qq-e-f1-1945,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,オープンデフ,,2WAY,99440,,298735,LSD-160-KT2-qq-e-f1-126,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,オープンデフ,,2WAY,99440,,300245,LSD-160-ET2-qq-e-f1-2434,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,オープンデフ,,,99440,,296222,LSD-160-KT15-qq-e-f1-4780,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,トルセン,,1WAY,99440,,299185,LSD-159-ET-qq-e-f1-1480,4996338006011,LSD 159 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,トルセン,,2WAY,99440,,296705,LSD-159-KT2-qq-e-f1-5147,4996338006066,LSD 159 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,トルセン,,2WAY,99440,,301685,LSD-159-ET2-qq-e-f1-524,4996338006028,LSD 159 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX90,1992/10～1996/09,1JZ-GTE,MT/AT,トルセン,,,99440,,298191,LSD-159-KT15-qq-e-f1-4753,4996338006059,LSD 159 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,1WAY,99440,,297221,LSD-160-ET-qq-e-f1-2429,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,2WAY,99440,,296224,LSD-160-KT2-qq-e-f1-574,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,2WAY,99440,,299208,LSD-160-ET2-qq-e-f1-4764,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,JZX91,1992/10～1996/09,2JZ-GE,MT/AT,オープンデフ,,,99440,,297718,LSD-160-KT15-qq-e-f1-1956,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,1WAY,99440,,297676,LSD-159-ET-qq-e-f1-3796,4996338006011,LSD 159 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,2WAY,99440,,296173,LSD-159-ET2-qq-e-f1-1031,4996338006028,LSD 159 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,2WAY,99440,,299191,LSD-159-KT2-qq-e-f1-1493,4996338006066,LSD 159 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,オープンデフ,,,99440,,299705,LSD-159-KT15-qq-e-f1-2420,4996338006059,LSD 159 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,1WAY,99440,,300692,LSD-160-ET-qq-e-f1-548,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,2WAY,99440,,297225,LSD-160-ET2-qq-e-f1-1059,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,2WAY,99440,,298737,LSD-160-KT2-qq-e-f1-4782,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークII/チェイサー/クレスタ,MX83,1990/08～1993/02,7M-GE,AT,機械式,,,99440,,298732,LSD-160-KT15-qq-e-f1-1530,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,1WAY,99440,,297697,LSD-160-ET-qq-e-f1-1941,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,2WAY,99440,,296192,LSD-160-ET2-qq-e-f1-1058,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,2WAY,99440,,301725,LSD-160-KT2-qq-e-f1-4781,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX120/GRX121,2004/11～2009/10,4GR-FSE/3GR-FSE,AT,オープンデフ,,,99440,,297720,LSD-160-KT15-qq-e-f1-569,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,1WAY,99440,,297696,LSD-160-ET-qq-e-f1-102,4996338006097,LSD 160 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,2WAY,99440,,300243,LSD-160-ET2-qq-e-f1-2432,4996338006103,LSD 160 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,2WAY,99440,,300250,LSD-160-KT2-qq-e-f1-3355,4996338006141,LSD 160 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
トヨタ,マークX,GRX130,2009/10～,4GR-FSE,AT,オープンデフ,,,99440,,297717,LSD-160-KT15-qq-e-f1-1527,4996338006134,LSD 160 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,1WAY,99440,,296940,LSD-264-ET-qq-e-f1-4075,4996338102850,LSD 264 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,2WAY,99440,,298927,LSD-264-ET2-qq-e-f1-1683,4996338102867,LSD 264 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,2WAY,99440,,299469,LSD-264-KT2-qq-e-f1-1698,4996338102928,LSD 264 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,180SX,RPS13,1991/01～1996/11,SR20DET,MT,ビスカス,,,99440,,297971,LSD-264-KT15-qq-e-f1-10k,4996338102911,LSD 264 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,180SX,RPS13,1996/08～1996/12,SR20DE,MT/AT,ビスカス,,1WAY,99440,,297432,LSD-264-ET-qq-e-f1-3064,4996338102850,LSD 264 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,180SX,RPS13,1996/08～1996/12,SR20DE,MT/AT,ビスカス,,2WAY,99440,,298928,LSD-264-ET2-qq-e-f1-3062,4996338102867,LSD 264 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,180SX,RPS13,1996/08～1996/12,SR20DE,MT/AT,ビスカス,,2WAY,99440,,300960,LSD-264-KT2-qq-e-f1-1216,4996338102928,LSD 264 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
