自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
三菱,RVR,N21W/N28W,H3/1～H9/12,1800～2000,リアドラム,フロント,11100,,278834,SSY-EP243-qq-e-986k,SSY-EP243-qq-e-d-986k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,RVR,N23W/N23WG,H6/9～H9/12,2000～,4G63・インタークーラーターボ,フロント,11100,,278781,SSY-EP242-qq-e-990k,SSY-EP242-qq-e-d-990k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,RVR,N23W/N23WG,H6/9～H9/12,2000～,4G63・インタークーラーターボ,リア,11100,,279001,SSY-EP268-qq-e-6500k,SSY-EP268-qq-e-d-6500k,4515693312683,EP268,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,RVR,N28W/N28WG,H6/9～H9/12,2000～,4D68・インタークーラーターボ・4輪ディスク,フロント,11100,,278837,SSY-EP243-qq-e-989k,SSY-EP243-qq-e-d-989k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,RVR,N28W/N28WG,H6/9～H9/12,2000～,4D68・インタークーラーターボ・4輪ディスク,リア,11100,,279000,SSY-EP268-qq-e-6499k,SSY-EP268-qq-e-d-6499k,4515693312683,EP268,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,RVR,N28W/N28WG,H6/9～H9/12,2000～,4D68・インタークーラーターボ・リアドラム,フロント,11100,,278836,SSY-EP243-qq-e-988k,SSY-EP243-qq-e-d-988k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,RVRスポーツギア,N73WG,H9/12～H15/1,2000～,,リア,11100,,279002,SSY-EP268-qq-e-6501k,SSY-EP268-qq-e-d-6501k,4515693312683,EP268,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダー,CW4W/CW5W/CW6W,H17/10～H24/10,2000～2400,,フロント,11100,,280095,SSY-EP402-qq-e-992k,SSY-EP402-qq-e-d-992k,4515693314021,EP402,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダー,CW4W/CW5W/CW6W,H17/10～H24/10,2000～2400,,リア,11100,,279835,SSY-EP379-qq-e-6503k,SSY-EP379-qq-e-d-6503k,4515693313796,EP379,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダー,GF7W/GF8W,H24/10～,2000～2400,,フロント,11100,,280096,SSY-EP402-qq-e-993k,SSY-EP402-qq-e-d-993k,4515693314021,EP402,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダー,GF7W/GF8W,H24/10～,2000～2400,,リア,11100,,280746,SSY-EP498-qq-e-6504k,SSY-EP498-qq-e-d-6504k,4515693314984,EP498,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダーPHEV,GG2W,H24/12～H27/6,2000,,フロント,11100,,280097,SSY-EP402-qq-e-994k,SSY-EP402-qq-e-d-994k,4515693314021,EP402,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダーPHEV,GG2W,H24/12～H27/6,2000,,リア,11100,,280747,SSY-EP498-qq-e-6505k,SSY-EP498-qq-e-d-6505k,4515693314984,EP498,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダーPHEV,GG2W,H27/7～,2000,,フロント,11100,,278782,SSY-EP242-qq-e-995k,SSY-EP242-qq-e-d-995k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,アウトランダーPHEV,GG2W,H27/7～,2000,,リア,11100,,280748,SSY-EP498-qq-e-6506k,SSY-EP498-qq-e-d-6506k,4515693314984,EP498,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エアトレック,CU2W,H14/6～H17/9,2000,ターボ,フロント,11100,,278745,SSY-EP242-qq-e-1006k,SSY-EP242-qq-e-d-1006k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エアトレック,CU2W/CU4W,H13/6～H17/9,2000～2400,,フロント,11100,,280073,SSY-EP402-qq-e-1005k,SSY-EP402-qq-e-d-1005k,4515693314021,EP402,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エアトレック,CU4W/CU5W,H16/1～H17/9,2400,,フロント,11100,,280074,SSY-EP402-qq-e-1007k,SSY-EP402-qq-e-d-1007k,4515693314021,EP402,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エクリプス,D22A,H1/9～H6/3,2000,,フロント,11100,,278783,SSY-EP243-qq-e-1008k,SSY-EP243-qq-e-d-1008k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エクリプス,D22A,H1/9～H6/3,2000,,リア,11100,,278317,SSY-EP100-qq-e-6507k,SSY-EP100-qq-e-d-6507k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エクリプス,D27A,H1/9～H4/7,2000,,フロント,11100,,278784,SSY-EP243-qq-e-1009k,SSY-EP243-qq-e-d-1009k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エクリプス,D27A,H1/9～H4/7,2000,,リア,11100,,278318,SSY-EP100-qq-e-6508k,SSY-EP100-qq-e-d-6508k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エクリプス,D27A,H4/7～H7/6,2000,,フロント,11100,,278746,SSY-EP242-qq-e-1010k,SSY-EP242-qq-e-d-1010k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エクリプス,D27A,H4/7～H7/6,2000,,リア,11100,,278319,SSY-EP100-qq-e-6509k,SSY-EP100-qq-e-d-6509k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E32A,H1/10～H4/5,1800,,フロント,11100,,278785,SSY-EP243-qq-e-1013k,SSY-EP243-qq-e-d-1013k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E32A/E34A,S62/8～H1/10,1800,,フロント,11100,,278505,SSY-EP180-qq-e-1011k,SSY-EP180-qq-e-d-1011k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E33A/E35A,H1/10～H4/5,1800～2000,,フロント,11100,,278786,SSY-EP243-qq-e-1014k,SSY-EP243-qq-e-d-1014k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E33A/E35A,H1/10～H4/5,1800～2000,,リア,11100,,278321,SSY-EP100-qq-e-6511k,SSY-EP100-qq-e-d-6511k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E33A/E35A/E39A,S62/8～H1/10,1800～2000,,フロント,11100,,278506,SSY-EP180-qq-e-1012k,SSY-EP180-qq-e-d-1012k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E33A/E35A/E39A,S62/8～H1/10,1800～2000,,リア,11100,,278320,SSY-EP100-qq-e-6510k,SSY-EP100-qq-e-d-6510k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E34A,H1/10～H4/5,1800,,フロント,11100,,279025,SSY-EP269-qq-e-1015k,SSY-EP269-qq-e-d-1015k,4515693312690,EP269,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E35A,H1/10～H4/5,1800,リアドラム,フロント,11100,,278787,SSY-EP243-qq-e-1016k,SSY-EP243-qq-e-d-1016k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E39A,H1/10～H4/5,2000,NA,フロント,11100,,278788,SSY-EP243-qq-e-1017k,SSY-EP243-qq-e-d-1017k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E39A,H1/10～H4/5,2000,NA,リア,11100,,278322,SSY-EP100-qq-e-6512k,SSY-EP100-qq-e-d-6512k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E39A,H1/10～H4/5,2000,ターボ,フロント,11100,,278747,SSY-EP242-qq-e-1018k,SSY-EP242-qq-e-d-1018k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E39A,H1/10～H4/5,2000,ターボ,リア,11100,,278323,SSY-EP100-qq-e-6513k,SSY-EP100-qq-e-d-6513k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E52A/E53A/E57A,H4/5～H8/8,1800～2000,リアドラム,フロント,11100,,278789,SSY-EP243-qq-e-1019k,SSY-EP243-qq-e-d-1019k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E54A/E64A,H4/5～H8/8,2000,4輪ディスク,フロント,11100,,278791,SSY-EP243-qq-e-1021k,SSY-EP243-qq-e-d-1021k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E54A/E64A,H4/5～H8/8,2000,4輪ディスク,リア,11100,,279003,SSY-EP268-qq-e-6514k,SSY-EP268-qq-e-d-6514k,4515693312683,EP268,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E72A/E77A,H4/5～H8/8,1800～2000,,フロント,11100,,278790,SSY-EP243-qq-e-1020k,SSY-EP243-qq-e-d-1020k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E84A,H4/5～H8/8,2000,ツインターボ,フロント,11100,,278748,SSY-EP242-qq-e-1022k,SSY-EP242-qq-e-d-1022k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ,E84A,H4/5～H8/8,2000,ツインターボ,リア,11100,,278976,SSY-EP265-qq-e-6515k,SSY-EP265-qq-e-d-6515k,4515693312652,EP265,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エテルナ・サヴァ,E34A,S63/8～H4/3,1800～2000,,フロント,11100,,279026,SSY-EP269-qq-e-1023k,SSY-EP269-qq-e-d-1023k,4515693312690,EP269,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エメロード,E84A,H4/2～H8/8,2000,ツインターボ,フロント,11100,,278750,SSY-EP242-qq-e-1026k,SSY-EP242-qq-e-d-1026k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,エメロード,E84A,H4/2～H8/8,2000,ツインターボ,リア,11100,,278977,SSY-EP265-qq-e-6518k,SSY-EP265-qq-e-d-6518k,4515693312652,EP265,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E31A,H1/10～H4/5,1600,,フロント,11100,,279027,SSY-EP269-qq-e-1035k,SSY-EP269-qq-e-d-1035k,4515693312690,EP269,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E32A,H1/10～H4/5,1800,,フロント,11100,,278793,SSY-EP243-qq-e-1036k,SSY-EP243-qq-e-d-1036k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E32A,S62/8～S63/8,1800,,フロント,11100,,278507,SSY-EP180-qq-e-1027k,SSY-EP180-qq-e-d-1027k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E32A,S63/8～H1/10,1800,,フロント,11100,,278514,SSY-EP180-qq-e-1034k,SSY-EP180-qq-e-d-1034k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E33A,H1/10～H4/5,2000,AMG仕様,フロント,11100,,278751,SSY-EP242-qq-e-1042k,SSY-EP242-qq-e-d-1042k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E33A,H1/10～H4/5,2000,AMG仕様,リア,11100,,278331,SSY-EP100-qq-e-6526k,SSY-EP100-qq-e-d-6526k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E33A,H1/10～H4/5,2000,,フロント,11100,,278797,SSY-EP243-qq-e-1041k,SSY-EP243-qq-e-d-1041k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E33A,H1/10～H4/5,2000,,リア,11100,,278330,SSY-EP100-qq-e-6525k,SSY-EP100-qq-e-d-6525k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E33A,S62/8～H1/10,2000,,フロント,11100,,278512,SSY-EP180-qq-e-1032k,SSY-EP180-qq-e-d-1032k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E33A,S62/8～H1/10,2000,,リア,11100,,278326,SSY-EP100-qq-e-6521k,SSY-EP100-qq-e-d-6521k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E34A,H1/10～H4/5,1800,,フロント,11100,,279028,SSY-EP269-qq-e-1037k,SSY-EP269-qq-e-d-1037k,4515693312690,EP269,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E34A,S62/8～H1/10,1800,,フロント,11100,,278508,SSY-EP180-qq-e-1028k,SSY-EP180-qq-e-d-1028k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E35A,H1/10～H4/5,1800,4輪ディスク,フロント,11100,,278795,SSY-EP243-qq-e-1039k,SSY-EP243-qq-e-d-1039k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E35A,H1/10～H4/5,1800,4輪ディスク,リア,11100,,278328,SSY-EP100-qq-e-6523k,SSY-EP100-qq-e-d-6523k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E35A,H1/10～H4/5,1800,リアドラム,フロント,11100,,278794,SSY-EP243-qq-e-1038k,SSY-EP243-qq-e-d-1038k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E35A,S62/8～H1/10,1800,4輪ディスク,フロント,11100,,278510,SSY-EP180-qq-e-1030k,SSY-EP180-qq-e-d-1030k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E35A,S62/8～H1/10,1800,4輪ディスク,リア,11100,,278324,SSY-EP100-qq-e-6519k,SSY-EP100-qq-e-d-6519k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E35A,S62/8～H1/10,1800,リアドラム,フロント,11100,,278509,SSY-EP180-qq-e-1029k,SSY-EP180-qq-e-d-1029k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E37A,H1/10～H4/5,1800,,フロント,11100,,278796,SSY-EP243-qq-e-1040k,SSY-EP243-qq-e-d-1040k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E37A,H1/10～H4/5,1800,,リア,11100,,278329,SSY-EP100-qq-e-6524k,SSY-EP100-qq-e-d-6524k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E37A,S62/8～H1/10,1800,,フロント,11100,,278511,SSY-EP180-qq-e-1031k,SSY-EP180-qq-e-d-1031k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E37A,S62/8～H1/10,1800,,リア,11100,,278325,SSY-EP100-qq-e-6520k,SSY-EP100-qq-e-d-6520k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E38A,H1/10～H4/5,2000,,フロント,11100,,278752,SSY-EP242-qq-e-1043k,SSY-EP242-qq-e-d-1043k,4515693312423,EP242,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E38A,H1/10～H4/5,2000,,リア,11100,,278332,SSY-EP100-qq-e-6527k,SSY-EP100-qq-e-d-6527k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E38A/E39A,S62/8～H1/10,2000,,フロント,11100,,278513,SSY-EP180-qq-e-1033k,SSY-EP180-qq-e-d-1033k,4515693311808,EP180,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E38A/E39A,S62/8～H1/10,2000,,リア,11100,,278327,SSY-EP100-qq-e-6522k,SSY-EP100-qq-e-d-6522k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E39A,H1/10～H4/5,2000,NA,フロント,11100,,278798,SSY-EP243-qq-e-1044k,SSY-EP243-qq-e-d-1044k,4515693312430,EP243,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
三菱,ギャラン,E39A,H1/10～H4/5,2000,NA,リア,11100,,278333,SSY-EP100-qq-e-6528k,SSY-EP100-qq-e-d-6528k,4515693311006,EP100,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
