自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
スバル,レガシィツーリングワゴン,BH5,H10/7～H14/5,2000,ブライトン・TX・TX-S,フロント,18500,,274565,SSM-EP349-qq-e-3614k,SSM-EP349-qq-e-d-3614k,4515693023497,EP349,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン,BH5,H10/7～H14/5,2000,ブライトン・TX・TX-S,リア,18500,,274624,SSM-EP355-qq-e-8066k,SSM-EP355-qq-e-d-8066k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン,BH5,H14/5～H15/5,2000,TX・TX-S,フロント,18500,,274958,SSM-EP411-qq-e-3624k,SSM-EP411-qq-e-d-3624k,4515693024111,EP411,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン,BH5/BH9,H14/5～H15/5,2000～2500,BH5(GT-B/GT/TS-R/ブライトン)/BH9(250S・ランカスター MT),フロント,18500,,274556,SSM-EP348-qq-e-3623k,SSM-EP348-qq-e-d-3623k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン,BH5/BH9,H14/5～H15/5,2000～2500,BH5(GT-B/GT/TS-R/ブライトン)/BH9(250S・ランカスター MT),リア,18500,,274633,SSM-EP355-qq-e-8075k,SSM-EP355-qq-e-d-8075k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン,BH5/BH9/BHC,H10/7～H14/5,2000～2500,BH5(GT/GT-VDC/GT-B/TS-R/TS-R リミテッド/ブライトンS),フロント,18500,,274550,SSM-EP348-qq-e-3615k,SSM-EP348-qq-e-d-3615k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン,BH5/BH9/BHC,H10/7～H14/5,2000～2500,BH5(GT/GT-VDC/GT-B/TS-R/TS-R リミテッド/ブライトンS),リア,18500,,274625,SSM-EP355-qq-e-8067k,SSM-EP355-qq-e-d-8067k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン/レガシィアウトバック,BP9/BPE/BPH,H19/5～H21/5,2500～3000,アウトバック iSI-C・XT・XT アイサイト・R SI-C・R アイサイト,フロント,20500,,274970,SSM-EP417-qq-e-614k,SSM-EP417-qq-e-d-614k,4515693024173,EP417,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン/レガシィアウトバック,BP9/BPE/BPH,H19/5～H21/5,2500～3000,アウトバック iSI-C・XT・XT アイサイト・R SI-C・R アイサイト,リア,20500,,274616,SSM-EP355-qq-e-746k,SSM-EP355-qq-e-d-746k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン/レガシィランカスター,BHE,H12/5～H14/1,3000,ランカスター6,フロント,18500,,274553,SSM-EP348-qq-e-3620k,SSM-EP348-qq-e-d-3620k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
スバル,レガシィツーリングワゴン/レガシィランカスター,BHE,H12/5～H14/1,3000,ランカスター6,リア,18500,,274630,SSM-EP355-qq-e-8072k,SSM-EP355-qq-e-d-8072k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,23000,60,16672
ダイハツ,アルティス,ACV40,H18/1～H23/7,2400,,フロント,18500,,275494,SSM-EP515-qq-e-3657k,SSM-EP515-qq-e-d-3657k,4515693025156,EP515,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,アルティス,ACV40,H18/1～H23/7,2400,,リア,18500,,275247,SSM-EP460-qq-e-8093k,SSM-EP460-qq-e-d-8093k,4515693024609,EP460,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,アルティス,ACV45,H18/1～H23/7,2400,,フロント,18500,,275495,SSM-EP515-qq-e-3658k,SSM-EP515-qq-e-d-3658k,4515693025156,EP515,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,アルティス,SXV20,H12/3～H13/9,2200,,フロント,18500,,274388,SSM-EP294-qq-e-3655k,SSM-EP294-qq-e-d-3655k,4515693022940,EP294,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,アルティス,SXV25,H12/3～H13/9,2500,,フロント,18500,,274675,SSM-EP360-qq-e-3656k,SSM-EP360-qq-e-d-3656k,4515693023602,EP360,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,アルティス,SXV25,H12/3～H13/9,2500,,リア,18500,,273723,SSM-EP168-qq-e-8092k,SSM-EP168-qq-e-d-8092k,4515693021684,EP168,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,アルティスハイブリッド,AVV50N,H24/5～H29/7,2500,,フロント,18500,,275496,SSM-EP515-qq-e-3659k,SSM-EP515-qq-e-d-3659k,4515693025156,EP515,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,アルティスハイブリッド,AVV50N,H24/5～H29/7,2500,,リア,18500,,275248,SSM-EP460-qq-e-8094k,SSM-EP460-qq-e-d-8094k,4515693024609,EP460,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,ブーン/ブーンルミナス,M502G,H20/12～,1500,VSC非装着車,フロント,18500,,275096,SSM-EP435-qq-e-3661k,SSM-EP435-qq-e-d-3661k,4515693024357,EP435,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,ブーン/ブーンルミナス,M502G/M512G,H20/12～,1500,M502G(VSC装着車),フロント,18500,,275069,SSM-EP433-qq-e-3660k,SSM-EP433-qq-e-d-3660k,4515693024333,EP433,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,メビウス,ZVW41N,H25/4～,1800,,フロント,18500,,275195,SSM-EP449-qq-e-3662k,SSM-EP449-qq-e-d-3662k,4515693024494,EP449,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
ダイハツ,メビウス,ZVW41N,H25/4～,1800,,リア,18500,,275346,SSM-EP478-qq-e-8095k,SSM-EP478-qq-e-d-8095k,4515693024784,EP478,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
トヨタ,86,ZN6,H24/4～,2000,G/RC,フロント,18500,,274792,SSM-EP386-qq-e-2859k,SSM-EP386-qq-e-d-2859k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
トヨタ,86,ZN6,H24/4～,2000,G/RC,リア,18500,,274980,SSM-EP418-qq-e-7503k,SSM-EP418-qq-e-d-7503k,4515693024180,EP418,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
トヨタ,86,ZN6,H24/4～,2000,GT/GT リミテッド,フロント,18500,,274791,SSM-EP386-qq-e-2858k,SSM-EP386-qq-e-d-2858k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
トヨタ,86,ZN6,H24/4～,2000,GT/GT リミテッド,リア,18500,,275287,SSM-EP472-qq-e-7502k,SSM-EP472-qq-e-d-7502k,4515693024722,EP472,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
トヨタ,86,ZN6,H29/2～,2000,GT リミテッド ハイパフォーマンスパッケージ,フロント,18500,,274636,SSM-EP357-qq-e-2860k,SSM-EP357-qq-e-d-2860k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
トヨタ,86,ZN6,H29/2～,2000,GT リミテッド ハイパフォーマンスパッケージ,リア,18500,,274307,SSM-EP291-qq-e-7504k,SSM-EP291-qq-e-d-7504k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
