自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
日産,シーマ,FHY33,H8/6～H9/9,3000,ターボ,リア,19100,,271464,MX72-EP285-qq-e-8602k,MX72-EP285-qq-e-d-8602k,4515693012859,EP285,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマ,FHY33,H9/9～H10/9,3000,ターボ・トラクションコントロール付,リア,19100,,271466,MX72-EP285-qq-e-8604k,MX72-EP285-qq-e-d-8604k,4515693012859,EP285,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマ,FHY33,H9/9～H13/1,3000,ターボ・トラクションコントロール無,フロント,19100,,271655,MX72-EP346-qq-e-3881k,MX72-EP346-qq-e-d-3881k,4515693013467,EP346,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマ,FHY33,H9/9～H13/1,3000,ターボ・トラクションコントロール無,リア,19100,,271468,MX72-EP285-qq-e-8606k,MX72-EP285-qq-e-d-8606k,4515693012859,EP285,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマ,FPY32,H5/11～H8/6,3000,ターボ,リア,19100,,271463,MX72-EP285-qq-e-8601k,MX72-EP285-qq-e-d-8601k,4515693012859,EP285,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマ,GF50/HF50/GNF50,H13/1～H22/8,3000～4500,,フロント,19100,,271792,MX72-EP373-qq-e-3882k,MX72-EP373-qq-e-d-3882k,4515693013733,EP373,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマ,GF50/HF50/GNF50,H13/1～H22/8,3000～4500,,リア,19100,,271469,MX72-EP285-qq-e-8607k,MX72-EP285-qq-e-d-8607k,4515693012859,EP285,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマハイブリッド,HGY51,H24/5～,3500,,フロント,22100,,271791,MX72-EP373-qq-e-1039k,MX72-EP373-qq-e-d-1039k,4515693013733,EP373,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シーマハイブリッド,HGY51,H24/5～,3500,,リア,22100,,272388,MX72-EP482-qq-e-1240k,MX72-EP482-qq-e-d-1240k,4515693014822,EP482,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,ジューク,YF15,H22/6～,1500,,フロント,19100,,272007,MX72-EP401-qq-e-3888k,MX72-EP401-qq-e-d-3888k,4515693014013,EP401,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,ジューク/ジュークニスモ,F15/NF15,H22/11～,1600,,フロント,19100,,271263,MX72-EP236-qq-e-3889k,MX72-EP236-qq-e-d-3889k,4515693012361,EP236,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,ジューク/ジュークニスモ,F15/NF15,H22/11～,1600,,リア,19100,,272393,MX72-EP482-qq-e-8616k,MX72-EP482-qq-e-d-8616k,4515693014822,EP482,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,ジュークニスモRS,NF15,H26/11～,1600,,フロント,19100,,272304,MX72-EP468-qq-e-3890k,MX72-EP468-qq-e-d-3890k,4515693014686,EP468,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,ジュークニスモRS,NF15,H26/11～,1600,,リア,19100,,272309,MX72-EP469-qq-e-8617k,MX72-EP469-qq-e-d-8617k,4515693014693,EP469,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,PS13,H3/1～H5/10,2000,NA ハイキャス無,リア,19100,,271106,MX72-EP064-qq-e-8608k,MX72-EP064-qq-e-d-8608k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,PS13,H3/1～H5/10,2000,ターボ NA ハイキャス付,フロント,19100,,271261,MX72-EP236-qq-e-3883k,MX72-EP236-qq-e-d-3883k,4515693012361,EP236,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,PS13,H3/1～H5/10,2000,ターボ NA ハイキャス付,リア,19100,,271107,MX72-EP064-qq-e-8609k,MX72-EP064-qq-e-d-8609k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S14/CS14,H5/10～H11/1,2000,ターボ,フロント,19100,,271227,MX72-EP230-qq-e-3884k,MX72-EP230-qq-e-d-3884k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S14/CS14,H5/10～H11/1,2000,ターボ,リア,19100,,271109,MX72-EP064-qq-e-8611k,MX72-EP064-qq-e-d-8611k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S14/CS14,H5/10～H8/6,2000,NA・MC前,リア,19100,,271108,MX72-EP064-qq-e-8610k,MX72-EP064-qq-e-d-8610k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S14/CS14,H8/6～H11/1,2000,NA・MC後,リア,19100,,271110,MX72-EP064-qq-e-8612k,MX72-EP064-qq-e-d-8612k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S15,H11/1～H14/8,2000,NA,フロント,19100,,271262,MX72-EP236-qq-e-3886k,MX72-EP236-qq-e-d-3886k,4515693012361,EP236,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S15,H11/1～H14/8,2000,NA,リア,19100,,271112,MX72-EP064-qq-e-8614k,MX72-EP064-qq-e-d-8614k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S15,H11/1～H14/8,2000,ターボ,フロント,19100,,271228,MX72-EP230-qq-e-3885k,MX72-EP230-qq-e-d-3885k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S15,H11/1～H14/8,2000,ターボ,リア,19100,,271111,MX72-EP064-qq-e-8613k,MX72-EP064-qq-e-d-8613k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S15,H11/10～H14/9,2000,オーテックバージョン,フロント,19100,,271229,MX72-EP230-qq-e-3887k,MX72-EP230-qq-e-d-3887k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,シルビア,S15,H11/10～H14/9,2000,オーテックバージョン,リア,19100,,271113,MX72-EP064-qq-e-8615k,MX72-EP064-qq-e-d-8615k,4515693010640,EP064,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ECR33/ER33,H8/1～H10/5,2500,ECR33(ターボ)/ER33(4ドア・GTS25 タイプS/S),フロント,19100,,271234,MX72-EP230-qq-e-3900k,MX72-EP230-qq-e-d-3900k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ECR33/ER33,H8/1～H10/5,2500,ECR33(ターボ)/ER33(4ドア・GTS25 タイプS/S),リア,19100,,271244,MX72-EP231-qq-e-8624k,MX72-EP231-qq-e-d-8624k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ENR34,H10/5～H13/6,2500,NA・4WD・スーパーハイキャス付,フロント,19100,,271236,MX72-EP230-qq-e-3902k,MX72-EP230-qq-e-d-3902k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ER34,H10/5～H13/6,2500,NA 4POTキャリパー装着車,フロント,19100,,271237,MX72-EP230-qq-e-3903k,MX72-EP230-qq-e-d-3903k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ER34,H10/5～H13/6,2500,NA 4POTキャリパー装着車,リア,19100,,271246,MX72-EP231-qq-e-8626k,MX72-EP231-qq-e-d-8626k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ER34,H10/5～H13/6,2500,NA・2WD・スーパーハイキャス付,フロント,19100,,271235,MX72-EP230-qq-e-3901k,MX72-EP230-qq-e-d-3901k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ER34,H10/5～H13/6,2500,NA・2WD・スーパーハイキャス付,リア,19100,,271245,MX72-EP231-qq-e-8625k,MX72-EP231-qq-e-d-8625k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ER34,H10/5～H13/6,2500,ターボ,フロント,19100,,271238,MX72-EP230-qq-e-3904k,MX72-EP230-qq-e-d-3904k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,ER34,H10/5～H13/6,2500,ターボ,リア,19100,,271247,MX72-EP231-qq-e-8627k,MX72-EP231-qq-e-d-8627k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,KV36,H20/12～,3700,タイプSP/タイプS,フロント,19100,,272328,MX72-EP471-qq-e-3921k,MX72-EP471-qq-e-d-3921k,4515693014716,EP471,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,KV36,H20/12～,3700,タイプSP/タイプS,リア,19100,,272316,MX72-EP469-qq-e-8644k,MX72-EP469-qq-e-d-8644k,4515693014693,EP469,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,KV36,H20/12～H22/1,3700,タイプSP/タイプS除く,フロント,19100,,271800,MX72-EP373-qq-e-3922k,MX72-EP373-qq-e-d-3922k,4515693013733,EP373,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,KV36,H20/12～H22/1,3700,タイプSP/タイプS除く,リア,19100,,272317,MX72-EP469-qq-e-8645k,MX72-EP469-qq-e-d-8645k,4515693014693,EP469,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,KV36,H22/1～H26/4,3700,タイプSP/タイプS除く,フロント,19100,,271801,MX72-EP373-qq-e-3923k,MX72-EP373-qq-e-d-3923k,4515693013733,EP373,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,KV36,H22/1～H26/4,3700,タイプSP/タイプS除く,リア,19100,,272396,MX72-EP482-qq-e-8646k,MX72-EP482-qq-e-d-8646k,4515693014822,EP482,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,NV35,H13/9～H18/11,2500,,フロント,19100,,272009,MX72-EP401-qq-e-3907k,MX72-EP401-qq-e-d-3907k,4515693014013,EP401,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,NV35,H13/9～H18/11,2500,,リア,19100,,271933,MX72-EP389-qq-e-8630k,MX72-EP389-qq-e-d-8630k,4515693013894,EP389,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,NV36,H18/11～,2500,4WD,フロント,19100,,271795,MX72-EP373-qq-e-3914k,MX72-EP373-qq-e-d-3914k,4515693013733,EP373,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,NV36,H18/11～,2500,4WD,リア,19100,,272311,MX72-EP469-qq-e-8637k,MX72-EP469-qq-e-d-8637k,4515693014693,EP469,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV35,H14/2～H18/11,3500,,フロント,19100,,271267,MX72-EP236-qq-e-3908k,MX72-EP236-qq-e-d-3908k,4515693012361,EP236,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV35,H14/2～H18/11,3500,,リア,19100,,271934,MX72-EP389-qq-e-8631k,MX72-EP389-qq-e-d-8631k,4515693013894,EP389,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV36,H18/11～,3500,タイプSP/タイプS,フロント,19100,,272327,MX72-EP471-qq-e-3918k,MX72-EP471-qq-e-d-3918k,4515693014716,EP471,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV36,H18/11～,3500,タイプSP/タイプS,リア,19100,,272314,MX72-EP469-qq-e-8641k,MX72-EP469-qq-e-d-8641k,4515693014693,EP469,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV36,H18/11～H21/8,3500,タイプSP/タイプS除く,フロント,19100,,271798,MX72-EP373-qq-e-3919k,MX72-EP373-qq-e-d-3919k,4515693013733,EP373,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV36,H18/11～H21/8,3500,タイプSP/タイプS除く,リア,19100,,272315,MX72-EP469-qq-e-8642k,MX72-EP469-qq-e-d-8642k,4515693014693,EP469,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV36,H21/8～,3500,タイプSP/タイプS除く,フロント,19100,,271799,MX72-EP373-qq-e-3920k,MX72-EP373-qq-e-d-3920k,4515693013733,EP373,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,PV36,H21/8～,3500,タイプSP/タイプS除く,リア,19100,,272395,MX72-EP482-qq-e-8643k,MX72-EP482-qq-e-d-8643k,4515693014822,EP482,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,R32系,H1/5～H2/4,2000,ターボ,フロント,19100,,271264,MX72-EP236-qq-e-3891k,MX72-EP236-qq-e-d-3891k,4515693012361,EP236,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,R32系,H1/5～H5/8,2000,GTS-t タイプM,フロント,19100,,271230,MX72-EP230-qq-e-3893k,MX72-EP230-qq-e-d-3893k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,R32系,H1/5～H5/8,2000,GTS-t タイプM,リア,19100,,271240,MX72-EP231-qq-e-8618k,MX72-EP231-qq-e-d-8618k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,R32系,H1/8～H5/8,2000,GTS-4,フロント,19100,,271231,MX72-EP230-qq-e-3894k,MX72-EP230-qq-e-d-3894k,4515693012309,EP230,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,R32系,H1/8～H5/8,2000,GTS-4,リア,19100,,271241,MX72-EP231-qq-e-8619k,MX72-EP231-qq-e-d-8619k,4515693012316,EP231,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,R32系,H2/4～H5/8,2000,ターボ,フロント,19100,,271265,MX72-EP236-qq-e-3892k,MX72-EP236-qq-e-d-3892k,4515693012361,EP236,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
日産,スカイライン,R32系,H3/8～H5/8,2500,GTS-25,フロント,19100,,271266,MX72-EP236-qq-e-3896k,MX72-EP236-qq-e-d-3896k,4515693012361,EP236,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
