自動車メーカー,車種,主要型式,年式,適合詳細,販売価格,Camp,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,セット内容,減衰力調整法(F/R),ダウン量(F/R),備考,注意事項,定価,セットCAMP,セット価格,,取付特記事項
VOLKSWAGEN,パサート,3C,08/01～17,フロント軸重1070Kg以上の車両<br>セルフレベリング装着車を除く,110400,,291038,1140-1624-qq-e-754k,出さない,1140-1624,KONI,SPORT KIT,1台分,外部/-,40/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,138000,出さない,出さない
VOLKSWAGEN,パサート セダン,3C,05/03～14,フロント軸重1069Kgまでの車両<br>セルフレベリング装着車を除く,110400,,291276,1140-1621-qq-e-735k,出さない,1140-1621,KONI,SPORT KIT,1台分,外部/-,40/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,138000,出さない,出さない
VOLKSWAGEN,パサート セダン,3C,05/03～14,フロント軸重1070Kg以上の車両<br>セルフレベリング装着車を除く,110400,,291036,1140-1622-qq-e-736k,出さない,1140-1622,KONI,SPORT KIT,1台分,外部/-,40/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,138000,出さない,出さない
VOLKSWAGEN,パサート セダン,3C,07/04～14,セルフレベリング装着車を除く,110400,,291037,1140-1624-qq-e-745k,出さない,1140-1624,KONI,SPORT KIT,1台分,外部/-,40/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,138000,出さない,出さない
VOLKSWAGEN,パサート セダン/バリアント,3B(G),00～05,4-Motion<br>セルフレベリングシステム付車を除く,116000,,291314,1140-7951-qq-e-732k,出さない,1140-7951,KONI,SPORT KIT,1台分,,50/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,145000,出さない,出さない
VOLKSWAGEN,パサート バリアント,3C,05/03～14,フロント軸重1069Kgまでの車両<br>セルフレベリング装着車を除く,110400,,291278,1140-1623-qq-e-737k,出さない,1140-1623,KONI,SPORT KIT,1台分,外部/-,40/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,138000,出さない,出さない
VOLKSWAGEN,パサート バリアント,3C,05/03～14,フロント軸重1070Kg以上の車両<br>セルフレベリング装着車を除く,110400,,291279,1140-1624-qq-e-738k,出さない,1140-1624,KONI,SPORT KIT,1台分,外部/-,40/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,138000,出さない,出さない
VOLKSWAGEN,パサート バリアント,3C,07/04～14,セルフレベリング装着車を除く,110400,,291281,1140-1626-qq-e-746k,出さない,1140-1626,KONI,SPORT KIT,1台分,外部/-,40/40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,138000,出さない,出さない
VOLKSWAGEN,ボーラ,,00～02,4-Motion 1.8/2.0/2.3-V5/2.8-V6/1.9TDi<br>スタビライザーブラケットがスプリングシート付車両,120800,,291048,1140-4382-qq-e-561k,出さない,1140-4382,KONI,SPORT KIT,1台分,外部/-,25/25,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,151000,出さない,出さない
VOLKSWAGEN,ボーラ,,98/11～05,フロント軸重910Kgまでの車両,99200,,291303,1140-5261-qq-e-554k,出さない,1140-5261,KONI,SPORT KIT,1台分,外部/-,35/35,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,124000,出さない,出さない
VOLKSWAGEN,ボーラ,,98/11～05,フロント軸重911Kg以上の車両,99200,,291304,1140-5262-qq-e-555k,出さない,1140-5262,KONI,SPORT KIT,1台分,外部/-,35/35,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,124000,出さない,出さない
VOLKSWAGEN,ボーラ,,99/04～05,フロント軸重910Kgまでの車両,109600,,291299,1140-4391-qq-e-563k,出さない,1140-4391,KONI,SPORT KIT,1台分,外部/-,35/35,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,137000,出さない,出さない
VOLKSWAGEN,ボーラ,,99/04～05,フロント軸重911Kg以上の車両,109600,,291050,1140-4392-qq-e-564k,出さない,1140-4392,KONI,SPORT KIT,1台分,外部/-,35/35,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,137000,出さない,出さない
VOLKSWAGEN,ボーラ,,99～00,4-Motion 1.8/2.0/2.3-V5/2.8-V6/1.9TDi,119200,,291296,1140-4381-qq-e-558k,出さない,1140-4381,KONI,SPORT KIT,1台分,外部/-,25/25,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,149000,出さない,出さない
VOLKSWAGEN,ポロ,6R,09～17/09,フロント軸重が929kg以下の車両,102400,,290864,1140-9771-qq-e-765k,出さない,1140-9771,KONI,SPORT KIT,1台分,外部/-,20～25/30～40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,128000,出さない,出さない
VOLKSWAGEN,ポロ,6R,09～17/09,フロント軸重が930kg以上の車両(GTI含む),102400,,291090,1140-9772-qq-e-766k,出さない,1140-9772,KONI,SPORT KIT,1台分,外部/-,20～25/30～40,純正スポーツサスペンション装着車に装着した場合、ダウン量は少なくなります。<br>フロントのダウン量は車輌の仕様とエンジンの重量により異なります。,SPORT KIT 1140は車両により法律で定める最低地上高を確保出来ず、車検が通らない場合があります。<br>欠品時は基本的に本国取り寄せとなるため、納期に1.5～2ヶ月程度かかる可能性が高くなります。,128000,出さない,出さない
