自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,送料,販売価格,工賃
トヨタ,MR2,SW20,89/12～91/12,1型,フロント,32000,,175447,HS3118214-qq-e-231k,4547726540442,3118214,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,MR2,SW20,89/12～91/12,1型,リア,32800,,175667,HS3153268-qq-e-724k,4547726540763,3153268,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,MR2,SW20,91/12～99/8,2/3/4/5型,リア,32000,,175668,HS3153269-qq-e-725k,4547726540770,3153269,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,MR-S,ZZW30,99/10～,,リア,29600,,175687,HS3158900-qq-e-768k,4547726540862,3158900,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,RAV4,ACA20W/ACA21W/ZCA25W/ZCA26W,00/05～05/11,リア:ディスク,リア,32800,,175718,HS3159066-qq-e-819k,4547726541784,3159066,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,RAV4,ACA20W/ACA21W/ZCA25W/ZCA26W,00/05～05/11,,フロント,35200,,175474,HS3119065-qq-e-323k,4547726541128,3119065,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
トヨタ,RAV4,ACA31W/ACA36W,05/11～16/08,,フロント,28000,,175545,HS3119233-qq-e-521k,4547726543887,3119233,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,RAV4,ACA31W/ACA36W,05/11～16/08,,リア,26400,,175736,HS3159082-qq-e-846k,4547726541982,3159082,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,RAV4,SXA10C/SXA10G/SXA11G/SXA15G/SXA16G,94/4～00/05,,フロント,32800,,175445,HS3118208-qq-e-228k,4547726540435,3118208,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,RAV4,SXA10W/SXA11W,94/4～00/05,リア:ディスク,リア,32800,,175760,HS3159108-qq-e-901k,4547726547410,3159108,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,RAV4,SXA10W/SXA11W,94/4～00/05,,フロント,32800,,175446,HS3118208-qq-e-229k,4547726540435,3118208,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,SAI,AZK10,09/12～17/11,,リア,26400,,175737,HS3159082-qq-e-847k,4547726541982,3159082,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,WiLL VS,NZE127/ZZE129,01/04～04/04,,フロント,29600,,175452,HS3118254-qq-e-237k,4547726540480,3118254,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,WiLL VS,ZZE127,01/04～04/04,,フロント,29600,,175453,HS3118254-qq-e-238k,4547726540480,3118254,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,WiLL VS,ZZE127,01/04～04/04,,リア,28800,,175598,HS3150913-qq-e-616k,4547726540633,3150913,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,WiLL VS,ZZE128,01/04～04/04,,フロント,32000,,175312,HS3110838-qq-e-856k,4547726540039,3110838,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,WiLL VS,ZZE128,01/04～04/04,,リア,28800,,175599,HS3150913-qq-e-617k,4547726540633,3150913,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,アイシス,ANM10G/ANM10W/ANM15G/ANM15W,04/09～08/05,,フロント,28800,,175581,HS3119911-qq-e-588k,4547726541043,3119911,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,アイシス,ANM10G/ANM10W/ANM15G/ANM15W,08/06～09/09,,フロント,28800,,175582,HS3119911-qq-e-589k,4547726541043,3119911,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,アイシス,ZGM11G/ZGM11W/ZGM15G/ZGM15W,09/09～,,フロント,28800,,175583,HS3119911-qq-e-590k,4547726541043,3119911,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,アイシス,ZNM10G/ZNM10W/ZGM10G/ZGM10W,04/09～,,フロント,28800,,175580,HS3119911-qq-e-587k,4547726541043,3119911,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,アクア,NHP10,11/12～,,フロント,27200,,175499,HS3119143-qq-e-421k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,アクア,NHP10H,17/07～,,フロント,27200,,175500,HS3119143-qq-e-422k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,アバロン,MCX10,95/3～00/02,,フロント,30400,,175423,HS3118168-qq-e-202k,4547726540367,3118168,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,アベンシス,AZT250/AZT251/AZT255,03/07～,,フロント,36000,,175337,HS3111324-qq-e-887k,4547726541470,3111324,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
トヨタ,アベンシス,AZT250/AZT251/AZT255,03/07～,,リア,32000,,175600,HS3151325-qq-e-618k,4547726541777,3151325,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,アベンシスワゴン,AZT250W/AZT251W/AZT255W,03/07～11/09,,フロント,36000,,175338,HS3111324-qq-e-888k,4547726541470,3111324,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
トヨタ,アベンシスワゴン,AZT250W/AZT251W/AZT255W,03/07～11/09,,リア,32000,,175601,HS3151325-qq-e-619k,4547726541777,3151325,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,アベンシスワゴン,ZRT272W,11/09～,,フロント,30400,,175573,HS3119323-qq-e-564k,4547726548240,3119323,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,アベンシスワゴン,ZRT272W,11/09～,,リア,29600,,175770,HS3159132-qq-e-912k,4547726548257,3159132,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,アリオン,AZT240/ZZT245,01/12～07/05,,フロント,32000,,175303,HS3110838-qq-e-846k,4547726540039,3110838,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,アリオン,NZT240/ZZT240,01/12～07/05,,フロント,32800,,175533,HS3119209-qq-e-502k,4547726541920,3119209,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,アリオン,NZT260,07/05～,14インチホイール(255mm ディスク),フロント,28800,,175569,HS3119291-qq-e-555k,4547726547533,3119291,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,アリオン,NZT260,07/05～,15&16インチホイール(275mm ディスク),フロント,27200,,175554,HS3119271-qq-e-530k,4547726546925,3119271,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,アリオン,ZRT260/ZRT261/ZRT265,07/05～,,フロント,27200,,175555,HS3119271-qq-e-531k,4547726546925,3119271,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,アリスト,JZS147,91/10～97/8,NA,フロント,33600,,175496,HS3119095-qq-e-398k,4547726541357,3119095,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
トヨタ,アリスト,JZS147,91/10～97/8,,リア,30400,,175657,HS3153230-qq-e-712k,4547726540756,3153230,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,アリスト,JZS147,91/10～97/8,,リア,34400,,175694,HS3159056-qq-e-783k,4547726541388,3159056,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
トヨタ,アリスト,UZS143,92/10～97/8,,リア,30400,,175658,HS3153230-qq-e-713k,4547726540756,3153230,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,アルテッツァ,SXE10/GXE10,98/10～05/07,15インチホイール(フロント:275mm ディスク),フロント,32800,,175316,HS3111028-qq-e-860k,4547726540961,3111028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,アルテッツァ,SXE10/GXE10,98/10～05/07,15インチホイール(フロント:275mm ディスク),リア,29600,,175698,HS3159058-qq-e-789k,4547726541289,3159058,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,アルテッツァジータ,SXE10W/GXE10W/GXE15W,01/06～05/07,15インチホイール(フロント:275mm ディスク),フロント,32800,,175317,HS3111028-qq-e-861k,4547726540961,3111028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,アルテッツァジータ,SXE10W/GXE10W/GXE15W,01/06～05/07,15インチホイール(フロント:275mm ディスク),リア,29600,,175699,HS3159058-qq-e-790k,4547726541289,3159058,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,アルファード/ヴェルファイア,ANH10W/ANH15W/MNH10W/MNH15W,02/05～08/05,,フロント,31200,,175475,HS3119069-qq-e-326k,4547726541142,3119069,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
トヨタ,アレックス,NZE121,01/02～06/09,,フロント,31200,,175477,HS3119073-qq-e-334k,4547726541180,3119073,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
トヨタ,アレックス,NZE124/ZZE122/ZZE124,01/02～06/09,,フロント,32000,,175481,HS3119075-qq-e-339k,4547726541197,3119075,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,アレックス,ZZE123,01/02～06/09,,フロント,32800,,175493,HS3119091-qq-e-384k,4547726541272,3119091,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,アレックス,ZZE123,01/02～06/09,,リア,26400,,175711,HS3159060-qq-e-805k,4547726541395,3159060,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,イスト,NCP110/ZSP110,07/07～,,フロント,27200,,175556,HS3119271-qq-e-532k,4547726546925,3119271,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,イスト,NCP115,07/07～,,フロント,27200,,175557,HS3119271-qq-e-533k,4547726546925,3119271,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,イスト,NCP115,07/07～,,リア,24000,,175761,HS3159114-qq-e-902k,4547726547656,3159114,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,イスト,NCP61,02/04～07/07,,リア,26400,,175714,HS3159060-qq-e-809k,4547726541395,3159060,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,イプサム,ACM21W/ACM26W,01/06～08/05,,フロント,28800,,175578,HS3119911-qq-e-585k,4547726541043,3119911,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,イプサム,ACM21W/ACM26W,08/05～,,フロント,28800,,175579,HS3119911-qq-e-586k,4547726541043,3119911,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,イプサム,SXM10/SXM15G/CXM10G,96/5～01/05,,フロント,34400,,175394,HS3113177-qq-e-53k,4547726540183,3113177,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
トヨタ,ヴァンガード,ACA33W/ACA38W/GSA33W,07/08～,,フロント,28000,,175546,HS3119233-qq-e-522k,4547726543887,3119233,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,30000,600,24000,4000
トヨタ,ヴァンガード,ACA33W/ACA38W/GSA33W,07/08～,,リア,26400,,175738,HS3159082-qq-e-848k,4547726541982,3159082,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,ウィッシュ,ZGE20G,09/04～,リア:ディスク,リア,25600,,175724,HS3159074-qq-e-834k,4547726541807,3159074,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,ウィッシュ,ZGE20G,09/04～,,フロント,28800,,175567,HS3119289-qq-e-552k,4547726547434,3119289,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,ウィッシュ,ZGE20W/ZGE21G/ZGE22W/ZGE25G/ZGE25W,09/04～,,フロント,28800,,175568,HS3119289-qq-e-554k,4547726547434,3119289,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,ウィッシュ,ZGE20W/ZGE21G/ZGE22W/ZGE25G/ZGE25W,09/04～,,リア,25600,,175725,HS3159074-qq-e-835k,4547726541807,3159074,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,ウィッシュ,ZNE10G,03/01～09/04,リア:ディスク,リア,25600,,175722,HS3159074-qq-e-832k,4547726541807,3159074,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,ウィッシュ,ZNE10G,03/01～09/04,,フロント,32800,,175523,HS3119169-qq-e-462k,4547726541692,3119169,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,ウィッシュ,ZNE14G/ANE10G/ANE11W,03/01～09/04,,フロント,32800,,175524,HS3119169-qq-e-464k,4547726541692,3119169,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,ウィッシュ,ZNE14G/ANE10G/ANE11W,03/01～09/04,,リア,25600,,175723,HS3159074-qq-e-833k,4547726541807,3159074,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,27000,600,21600,4000
トヨタ,ヴィッツ,KSP130/NSP130,10/12～12/05,,フロント,30400,,175571,HS3119319-qq-e-561k,4547726547939,3119319,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,ヴィッツ,KSP130/NSP130,12/05～,,フロント,27200,,175512,HS3119143-qq-e-434k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,ヴィッツ,KSP90/NCP95/SCP90,05/01～10/12,,フロント,27200,,175510,HS3119143-qq-e-432k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,ヴィッツ,NCP10,00/10～05/01,1.3RS,リア,26400,,175716,HS3159060-qq-e-811k,4547726541395,3159060,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,ヴィッツ,NCP10,99/1～05/01,RS以外,フロント,29600,,175449,HS3118238-qq-e-234k,4547726540459,3118238,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,ヴィッツ,NCP13,00/10～05/01,1.5RS,リア,26400,,175717,HS3159060-qq-e-812k,4547726541395,3159060,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,28000,600,22400,4000
トヨタ,ヴィッツ,NCP131,10/12～,RS/G's,リア,24000,,175729,HS3159078-qq-e-839k,4547726541821,3159078,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ヴィッツ,NCP131,10/12～,RS以外,フロント,27200,,175513,HS3119143-qq-e-435k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,ヴィッツ,NCP131,17/09～,GRスポーツ/GRスポーツ GR,リア,24000,,175730,HS3159078-qq-e-840k,4547726541821,3159078,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ヴィッツ,NCP91,05/01～10/12,RS,リア,24000,,175728,HS3159078-qq-e-838k,4547726541821,3159078,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,25000,600,20000,4000
トヨタ,ヴィッツ,NCP91,05/01～10/12,RS以外,フロント,27200,,175511,HS3119143-qq-e-433k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,ヴィッツ,NHP130,17/09～,,フロント,27200,,175515,HS3119143-qq-e-437k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,ヴィッツ,NSP135,10/12～,,フロント,27200,,175514,HS3119143-qq-e-436k,4547726541609,3119143,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
トヨタ,ヴィッツ,SCP10/SCP13/NCP15,99/1～05/01,,フロント,29600,,175448,HS3118238-qq-e-233k,4547726540459,3118238,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,ウィンダム,MCV20/MCV21,96/8～01/07,,フロント,30400,,175440,HS3118168-qq-e-219k,4547726540367,3118168,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,ウィンダム,MCV20/MCV21,96/8～01/07,,リア,30400,,175648,HS3153178-qq-e-699k,4547726540701,3153178,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,ウィンダム,MCV30,01/07～,,フロント,36000,,175487,HS3119077-qq-e-348k,4547726541203,3119077,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
トヨタ,ウィンダム,MCV30,01/07～,,リア,32000,,175741,HS3159084-qq-e-851k,4547726543801,3159084,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
トヨタ,ウィンダム,VCV10/VCV11,91/10～96/8,,フロント,30400,,175439,HS3118168-qq-e-218k,4547726540367,3118168,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,ウィンダム,VCV10/VCV11,91/10～96/8,,リア,31200,,175656,HS3153183-qq-e-711k,4547726540725,3153183,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
トヨタ,ヴェロッサ,GX110/GX115,01/07～04/04,,フロント,32800,,175333,HS3111028-qq-e-881k,4547726540961,3111028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,ヴェロッサ,GX110/GX115,01/07～04/04,,リア,29600,,175709,HS3159058-qq-e-803k,4547726541289,3159058,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,ヴェロッサ,JZX110,01/07～04/04,V25(NA),フロント,32800,,175334,HS3111028-qq-e-882k,4547726540961,3111028,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
トヨタ,ヴェロッサ,JZX110,01/07～04/04,V25(NA),リア,29600,,175710,HS3159058-qq-e-804k,4547726541289,3159058,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
トヨタ,ヴォルツ,ZZE136/ZZE138,02/05～,,フロント,34400,,175529,HS3119201-qq-e-497k,4547726541883,3119201,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
トヨタ,ヴォルツ,ZZE137,02/05～,,フロント,34400,,175530,HS3119201-qq-e-498k,4547726541883,3119201,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
トヨタ,ヴォルツ,ZZE137,02/05～,,リア,28800,,175597,HS3150913-qq-e-615k,4547726540633,3150913,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,エスティマ,ACR30W/ACR40W/MCR30W/MCR40W,02/11～03/04,,フロント,30400,,175429,HS3118168-qq-e-208k,4547726540367,3118168,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,エスティマ,ACR30W/ACR40W/MCR30W/MCR40W,02/11～03/04,,リア,28800,,175803,HS3159902-qq-e-979k,4547726541098,3159902,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,エスティマ,ACR30W/ACR40W/MCR30W/MCR40W,03/04～06/01,,フロント,31200,,175476,HS3119069-qq-e-328k,4547726541142,3119069,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
トヨタ,エスティマ,ACR30W/ACR40W/MCR30W/MCR40W,03/04～06/01,,リア,28800,,175804,HS3159902-qq-e-980k,4547726541098,3159902,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,4000
トヨタ,エスティマ,ACR30W/ACR40W/MCR30W/MCR40W,99/10～02/11,,フロント,30400,,175428,HS3118168-qq-e-207k,4547726540367,3118168,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,4000
トヨタ,エスティマ,ACR50W/ACR55W/GSR50W/GSR55W,06/01～,,リア,24200,,175749,HS3159096-qq-e-884k,4547726545638,3159096,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,5000
トヨタ,エスティマ,AHR10W,01/05～02/11,,フロント,31400,,175430,HS3118168-qq-e-209k,4547726540367,3118168,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,5000
トヨタ,エスティマ,AHR10W,02/11～06/01,,フロント,31400,,175431,HS3118168-qq-e-210k,4547726540367,3118168,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,33000,600,26400,5000
トヨタ,エスティマ,AHR10W,02/11～06/01,,リア,29800,,175805,HS3159902-qq-e-981k,4547726541098,3159902,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,31000,600,24800,5000
トヨタ,エスティマ,AHR20W,06/06～,,リア,24200,,175750,HS3159096-qq-e-885k,4547726545638,3159096,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,24000,600,19200,5000
トヨタ,エスティマ,TCR10W/TCR20W,93/2～96/8,ABS付,フロント,33600,,175466,HS3119059-qq-e-313k,4547726541036,3119059,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
トヨタ,エスティマ,TCR10W/TCR20W,93/2～96/8,ABS付,リア,31200,,175616,HS3153166-qq-e-663k,4547726540688,3153166,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
トヨタ,エスティマ,TCR10W/TCR20W,93/2～96/8,ABS無,フロント,35200,,175455,HS3118258-qq-e-246k,4547726540503,3118258,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
トヨタ,エスティマ,TCR10W/TCR20W,93/2～96/8,ABS無,リア,31200,,175615,HS3153166-qq-e-662k,4547726540688,3153166,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
