自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,スイフト,ZC72S,10/09～,RS リア:ドラム,フロント,9400,,78376,371039,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC72S,10/09～,XG/XL,フロント,9400,,111041,371039,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC72S,10/09～,XS,フロント,9400,,98878,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC72S,10/09～,XS,リア,7800,,78786,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZC72S,10/09～17/01,RS リア:ディスク,フロント,9400,,112195,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC72S,10/09～17/01,RS リア:ディスク,リア,7800,,84957,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZC83S,17/01～,RS/XL リア:ディスク,フロント,9400,,105798,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZC83S,17/01～,RS/XL リア:ディスク,リア,7800,,111054,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZD11S/ZD21S,04/11～10/09,,フロント,9400,,91213,371039,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZD72S,10/09～17/01,,フロント,9400,,105797,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZD72S,10/09～17/01,,リア,7800,,111053,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スイフト,ZD83S,17/01～,XG リア:ドラム,フロント,9400,,79826,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZD83S,17/01～,XL リア:ディスク,フロント,9400,,105799,351102,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スイフト,ZD83S,17/01～,XL リア:ディスク,リア,7800,,101019,375131,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スプラッシュ,XB32S,08/10～,,フロント,9400,,117609,371039,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,8000,6400,3000
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,,フロント,7800,,98904,371082,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,スペーシアカスタム,MK32S/MK42S,13/03～17/12,,フロント,7800,,105820,371082,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボ,HG21S,06/09～,NA&ターボ,フロント,7800,,120634,371082,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN21S,90/7～91/9,ABS付,フロント,7800,,123892,371032,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN21S,90/7～91/9,ABS無,フロント,7800,,125363,371026,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,NA 3ドア<br>車台No.→250000 ABS付,フロント,7800,,111037,371032,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,NA 3ドア<br>車台No.→250000 ABS無,フロント,7800,,118759,371026,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,NA 3ドア<br>車台No.250001→370000,フロント,7800,,105814,371026,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,NA 5ドア<br>車台No.700001→870000,フロント,7800,,118760,371026,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,ターボ 3ドア<br>車台No.→250000 ABS付,フロント,7800,,97745,371032,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,ターボ 3ドア<br>車台No.→250000 ABS無,フロント,7800,,112216,371026,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,ターボ 3ドア<br>車台No.250001→370000,フロント,7800,,84940,371032,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,91/8～95/9,ターボ 5ドア<br>車台No.700001→870000,フロント,7800,,97746,371032,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
スズキ,セルボモード,CN22S,95/10～97/4,ターボ 3ドア<br>車台No.370001→420000,フロント,7800,,104720,371032,DIXCEL,ブレーキパッド,ES,材質:ノンアスベストオーガニック材<br>適正温度:0～600℃,,6000,4800,3000
