自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スバル,デックス,M411F,08/10～,,フロント,23000,,90441,371058,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,トレジア,NCP120X,10/11～14/04,リア:ディスク,リア,21400,,77853,315508,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,トレジア,NCP120X,10/11～14/04,,フロント,23000,,94648,311506,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,トレジア,NCP120X,14/04～,リア:ディスク,リア,21400,,110537,315508,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,トレジア,NCP120X,14/04～,,フロント,23000,,88438,311506,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,トレジア,NSP120X/NCP125X,10/11～14/04,,フロント,23000,,107812,311506,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,トレジア,NSP120X/NCP125X,14/04～,,フロント,23000,,88437,311506,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SF5,00/01～02/03,STi I/II,リア,21400,,123421,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SF5,97/2～02/03,NA,フロント,23000,,79627,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SF5,97/2～02/03,ターボ(STi除く),フロント,23000,,92449,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SF5,97/2～02/03,ターボ(STi除く),リア,21400,,77874,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SF9,97/2～02/03,,フロント,23000,,125152,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SF9,97/2～02/03,,リア,21400,,77875,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SG5,02/03～03/01,ターボ,フロント,23000,,99654,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SG5,02/03～03/01,ターボ,リア,21400,,77876,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SG5,02/03～04/12,NA,フロント,23000,,125857,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SG5,03/02～07/12,ターボ(アプライド B～),フロント,23000,,125858,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SG5,05/01～07/12,NA,フロント,23000,,119323,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SH5,07/12～10/04,2.0 XT(ターボ),フロント,23000,,99655,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SH5,07/12～10/04,2.0 XT(ターボ),リア,21400,,104223,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SH5,07/12～12/11,2.0 X/XS(NA),フロント,23000,,93156,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,フォレスター,SH5,07/12～12/11,2.0 X/XS(NA),リア,21400,,123769,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SH5,10/04～12/11,2.0 XT(ターボ),リア,21400,,84501,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SH9,10/10～12/11,,リア,21400,,118862,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SHJ,10/10～11/04,,リア,21400,,112285,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SHJ,11/04～12/11,,リア,21400,,99017,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,フォレスター,SJ5,12/11～,,リア,21400,,125156,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,23000,18400,3000
スバル,フォレスター,SJG,12/11～,,フロント,23000,,112280,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,25000,20000,3000
スバル,フォレスター,SJG,12/11～,,リア,21400,,90724,365085,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,23000,18400,3000
スバル,プレオ,L275B,10/04～13/02,,フロント,23000,,91437,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,プレオ,L275F,10/04～13/02,,フロント,23000,,110909,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,プレオ,L275F,13/02～,,フロント,23000,,117447,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,プレオ,L285B,10/04～13/02,,フロント,23000,,91438,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,プレオ,L285F,10/04～,,フロント,23000,,78590,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,プレオプラス,LA300F,12/12～,,フロント,23000,,104559,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,プレオプラス,LA310F,12/12～,,フロント,23000,,110910,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,ルクラ,L455F,10/04～12/05,NA ソリッドディスク,フロント,23000,,98009,341200,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィアウトバック,BP9,03/10～09/06,2.5i,フロント,23000,,106297,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィアウトバック,BP9,03/10～09/06,2.5i,リア,21400,,86176,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィアウトバック,BP9,03/10～09/06,2.5i SIクルーズ,フロント,23000,,79628,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィアウトバック,BP9,03/10～09/06,2.5i SIクルーズ,リア,21400,,117150,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィアウトバック,BPE,03/10～09/06,3.0R,フロント,23000,,106298,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィアウトバック,BPE,03/10～09/06,3.0R,リア,21400,,118863,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィアウトバック,BPE,07/05～09/06,3.0R SIクルーズ,フロント,23000,,118858,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィアウトバック,BPE,07/05～09/06,3.0R SIクルーズ,リア,21400,,97292,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィアウトバック,BPH,08/05～09/06,2.5XT,フロント,23000,,86171,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィアウトバック,BPH,08/05～09/06,2.5XT,リア,21400,,110558,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィアウトバック,BR9,09/06～10/04,2.5i/2.5i Lパッケージ A型,フロント,23000,,112696,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,25000,20000,3000
スバル,レガシィアウトバック,BR9,09/06～10/04,2.5i/2.5i Lパッケージ A型,リア,21400,,105577,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,23000,18400,3000
スバル,レガシィアウトバック,BR9,10/05～12/05,2.5i/2.5i Lパッケージ B型～(アイサイト含む),リア,21400,,92455,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,23000,18400,3000
スバル,レガシィアウトバック,BR9,11/05～12/05,2.5i Sパッケージ,フロント,23000,,105572,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,25000,20000,3000
スバル,レガシィアウトバック,BR9,11/05～12/05,2.5i Sパッケージ,リア,21400,,103860,365085,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,23000,18400,3000
スバル,レガシィアウトバック,BRF,09/06～12/05,3.6R(A～C型)(アイサイト含む),フロント,23000,,99015,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,25000,20000,3000
スバル,レガシィアウトバック,BRF,09/06～12/05,3.6R(A～C型)(アイサイト含む),リア,21400,,123427,365085,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,23000,18400,3000
スバル,レガシィアウトバック,BRF,12/05～14/10,3.6R ,リア,21400,,97296,365085,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,23000,18400,3000
スバル,レガシィアウトバック,BRF,12/05～14/10,3.6R D型～,フロント,23000,,92452,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,運転支援システム(アイサイト)との動作確認済み<br>但し全ての衝突事故を回避できるシステムではありませんので予めご了承ください,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BC2/BC3,89/2～93/9,リア:ディスク,リア,21400,,79994,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BC4,89/2～93/9,,リア,21400,,105965,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BC5,89/2～93/9,15インチホイール,フロント,23000,,99012,361034,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BC5,89/2～93/9,15インチホイール,リア,21400,,105966,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BC5,89/2～93/9,,リア,21400,,119325,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD2/BD3/BD4,93/9～96/6,リア:ディスク,リア,21400,,92867,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD2/BD3/BD4,96/6～98/12,リア:ディスク,リア,21400,,86628,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD5,93/9～96/6,GT/RS(ターボ),フロント,23000,,99013,361034,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BD5,93/9～96/6,GT/RS(ターボ),リア,21400,,112697,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD5,93/9～96/6,TX/ブライトン(NA・SOHC),リア,21400,,125526,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD5,93/9～98/12,TS-R,リア,21400,,125528,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD5,93/9～98/12,TS-R 16インチホイール,フロント,23000,,92450,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BD5,93/9～98/12,TS-R 16インチホイール,リア,21400,,125529,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD5,96/6～98/12,GT/RS(ターボ),フロント,23000,,86169,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BD5,96/6～98/12,GT/RS(ターボ),リア,21400,,79995,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD5,96/6～98/12,TX/ブライトン(NA・SOHC),リア,21400,,125527,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD9,94/10～96/6,,フロント,23000,,92448,361034,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BD9,94/10～96/6,,リア,21400,,119326,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BD9,96/6～98/12,,フロント,23000,,125153,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BD9,96/6～98/12,,リア,21400,,112698,365040,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BE5,01/02～02/03,ブリッツェン<br>2001年モデル,フロント,23000,,105571,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BE5,01/02～02/03,ブリッツェン<br>2001年モデル,リア,21400,,110560,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BE5,02/03～03/06,ブリッツェン<br>2002年モデル,リア,21400,,103857,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BE5,02/03～03/06,ブリッツェン<br>2002年モデル AT車,フロント,23000,,99014,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BE5,02/11～03/04,B4 RSK,リア,21400,,97293,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,フロント4POTキャリパー(通称「赤キャリ」)換装車は品番:361074を使用して下さい,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BE5,98/12～03/04,B4 RS/S(NA),フロント,23000,,86170,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,フロント4POTキャリパー(通称「赤キャリ」)換装車は品番:361074を使用して下さい,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BE5,98/12～03/04,B4 RS/S(NA),リア,21400,,84494,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,フロント4POTキャリパー(通称「赤キャリ」)換装車は品番:361074を使用して下さい,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BE5,98/12～03/04,B4 RSK,リア,21400,,110559,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,フロント4POTキャリパー(通称「赤キャリ」)換装車は品番:361074を使用して下さい,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BE5,98/12～03/04,B4 RSK リミテッドII・スポーツシフト(D型),フロント,23000,,99656,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,フロント4POTキャリパー(通称「赤キャリ」)換装車は品番:361074を使用して下さい,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BE5,98/12～03/04,B4 RSK(A～D型),フロント,23000,,92451,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,フロント4POTキャリパー(通称「赤キャリ」)換装車は品番:361074を使用して下さい,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BE9,01/06～03/06,RS25,フロント,23000,,125154,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BE9,01/06～03/06,RS25,リア,21400,,123422,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BEE,02/02～03/06,ブリッツェン 6/RS30,フロント,23000,,112279,361072,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BEE,02/02～03/06,ブリッツェン 6/RS30,リア,21400,,123423,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0GT/スペックB,フロント,23000,,79629,361075,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0GT/スペックB,リア,21400,,90723,365084,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0i,フロント,23000,,93157,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0i ,リア,21400,,118864,365089,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,23000,18400,3000
スバル,レガシィセダン/レガシィB4,BL5,03/06～09/05,2.0R,フロント,23000,,99657,361110,DIXCEL,ブレーキパッド,R01,材質:HD(High Density)グラファイト・メタリック<br>適正温度:200～900℃<br>初期μ:0.48<br>平均μ:0.38～0.43,,25000,20000,3000
