自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,アルト,HA35S,09/12～,車台No.140001→,フロント,35400,,102898,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルト,HA36S,14/12～,ターボ(WORKS&RS),フロント,35400,,84803,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CM22V,90/2～94/10,WORKS R(DOHC ターボ),フロント,35400,,76925,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CN21S,90/2～91/8,WORKS RS-X(DOHC ターボ),フロント,35400,,102532,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CP21S,90/2～91/8,WORKS RS-R(DOHC ターボ),フロント,35400,,102533,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CR22S,91/9～94/10,WORKS ie(SOHC ターボ)ナビ仕様,フロント,35400,,83129,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CR22S,91/9～94/10,WORKS ie(SOHC ターボ)車台No.250001→,フロント,35400,,83128,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CR22S,91/9～94/10,WORKS RS-X(DOHC ターボ),フロント,35400,,96001,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CS22S,91/9～94/10,WORKS ie(SOHC ターボ)車台No.250001→,フロント,35400,,83127,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,CS22S,91/9～94/10,WORKS RS-R(DOHC ターボ),フロント,35400,,115801,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,アルトワークス,HA11S/HB11S,94/11～98/9,WORKS(ターボ),フロント,35400,,122456,371032,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,イグニス,FF21S,16/02～,FF&4WD,フロント,35400,,98024,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
