自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,エスクード,TA01R,88/5～97/10,車台No.810001→830000,フロント,9400,,120882,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA01R,88/5～97/10,車台No.830001→,フロント,9400,,81580,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA01V,88/5～97/10,,フロント,9400,,75385,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA01W,88/5～97/10,車台No.800001→830000,フロント,9400,,81581,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA01W,88/5～97/10,車台No.830001→900000,フロント,9400,,107579,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA01W,88/5～97/10,車台No.900001→,フロント,9400,,107580,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA02W/TD02W/TA52W/TD52W,97/11～00/10,,フロント,9400,,75398,371038,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA11W,88/5～97/10,車台No.→102052,フロント,9400,,99533,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA11W,88/5～97/10,車台No.102053→,フロント,9400,,93396,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA31W,88/5～97/10,車台No.→100601,フロント,9400,,106525,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
