自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AF34S,88/8～98/7,GT-i/GT-iA(DOHC),フロント,15800,,80946,321182,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AJ14S/AH64S/AJ64S,88/8～98/7,,フロント,12600,,101123,371010,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AK34S,88/8～98/7,,フロント,15800,,80947,321182,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,GC41W,95/1～02/08,,リア,15800,,104434,355042,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,キザシ,RE91S/RF91S,09/10～,,フロント,15800,,78112,321552,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,キザシ,RE91S/RF91S,09/10～,,リア,15800,,119848,335112,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,キャラ,PG6SS,93/1～,,フロント,12600,,116734,371026,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,キャリイ/エブリイ,DA17V/DA17W,15/02～,,フロント,12600,,106667,371082,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,キャリイ/エブリイ,DA51V/DB51V,90/2～91/8,フロント:ディスク,フロント,12600,,97895,371034,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,キャリイ/エブリイ,DA64V/DA64W,05/08～,,フロント,12600,,113267,371082,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,キャリイ/エブリイ,DC51B/DD51B,91/9～98/12,,フロント,12600,,111186,371034,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,キャリイ/エブリイ,DE51V/DF51V,91/9～95/5,,フロント,12600,,97897,371034,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,キャリイ/エブリイ,DE51V/DF51V,95/5～98/12,,フロント,12600,,91308,371034,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,グランドエスクード,TX92W,00/12～,,フロント,15800,,126517,371048,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,16000,12800,3000
スズキ,クロスビー,MN71S,17/12～,,フロント,12600,,80652,371058,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
スズキ,シボレークルーズ,HR51S/HR52S/HR81S/HR82S,01/12～,,フロント,12600,,106663,371058,DIXCEL,ブレーキパッド,M,材質:ノンアスベスト・セラミック複合材<br>適正温度:0～500℃,,12000,9600,3000
