自動車メーカー,車種,型式,エンジン,適合詳細,仕様,プレート,種類,販売価格,Camp価格,商品ID,物販コード,メーカー品番,メーカー名,商品名,商品,商品種別,付属品/必要部品,備考,注意事項,定価,入り送料,,規格1,パターン数,管理用コード
日産,スカイライン,R32,RB20DE/RB20DET,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,ツイン,559-SE,119436,,292076,ORC-559D-NS0101-SE-qq-e-91k,ORC-559D-NS0101-SE,ORC,SE Clutch ORC-559-SE(ツイン),SE Clutch ORC-559-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,168000,0
日産,スカイライン,R32,RB26DETT,前期のみ,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,409-SE,78951,,291666,ORC-409D-NS0101-SE-qq-e-105k,ORC-409D-NS0101-SE,ORC,SE Clutch ORC-409-SE(シングル),SE Clutch ORC-409-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,110000,0
日産,スカイライン,R32,RB26DETT,前期のみ,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,ツイン,559-SE,119436,,292074,ORC-559D-NS0101-SE-qq-e-106k,ORC-559D-NS0101-SE,ORC,SE Clutch ORC-559-SE(ツイン),SE Clutch ORC-559-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,168000,0
日産,スカイライン,R33,RB25DE/RB25DET,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,409-SE,78951,,291667,ORC-409D-NS0101-SE-qq-e-116k,ORC-409D-NS0101-SE,ORC,SE Clutch ORC-409-SE(シングル),SE Clutch ORC-409-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,110000,0
日産,スカイライン,R33,RB25DE/RB25DET,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,ツイン,559-SE,119436,,292075,ORC-559D-NS0101-SE-qq-e-117k,ORC-559D-NS0101-SE,ORC,SE Clutch ORC-559-SE(ツイン),SE Clutch ORC-559-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,168000,0
ホンダ,インテグラ,DB8,B18C,4ドア,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309,74065,,291591,ORC-309D-HD0101-SE-qq-e-611k,ORC-309D-HD0101-SE,ORC,SE Clutch ORC-309(シングル),SE Clutch ORC-309,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ)<br>純正パイロットベアリングが必要となります。,オプションとして静音タイプの設定があります。(ご希望の場合はご購入前にお問い合わせください),,103000,0
ホンダ,インテグラ,DC2,B18C,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309,74065,,291592,ORC-309D-HD0101-SE-qq-e-615k,ORC-309D-HD0101-SE,ORC,SE Clutch ORC-309(シングル),SE Clutch ORC-309,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ)<br>純正パイロットベアリングが必要となります。,,,103000,0
ホンダ,インテグラ,DC5,K20A,6MTのみ,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309,74065,,292026,ORC-309D-HD0505-SE-qq-e-619k,ORC-309D-HD0505-SE,ORC,SE Clutch ORC-309(シングル),SE Clutch ORC-309,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,103000,0
ホンダ,シビック,EK4,B16B,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309,74065,,291593,ORC-309D-HD0101-SE-qq-e-625k,ORC-309D-HD0101-SE,ORC,SE Clutch ORC-309(シングル),SE Clutch ORC-309,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ)<br>純正パイロットベアリングが必要となります。,オプションとして静音タイプの設定があります。(ご希望の場合はご購入前にお問い合わせください),,103000,0
ホンダ,シビック,EK9,B16B,,STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309,74065,,291594,ORC-309D-HD0101-SE-qq-e-629k,ORC-309D-HD0101-SE,ORC,SE Clutch ORC-309(シングル),SE Clutch ORC-309,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ)<br>純正パイロットベアリングが必要となります。,オプションとして静音タイプの設定があります。(ご希望の場合はご購入前にお問い合わせください),,103000,0
ホンダ,シビック,EP3,K20A,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309,74065,,291598,ORC-309D-HD0505-SE-qq-e-633k,ORC-309D-HD0505-SE,ORC,SE Clutch ORC-309(シングル),SE Clutch ORC-309,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ)<br>純正パイロットベアリングが必要となります。,オプションとして静音タイプの設定があります。(ご希望の場合はご購入前にお問い合わせください),,103000,0
ホンダ,シビック,FD2,K20A,6MTのみ,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309,74065,,292027,ORC-309D-HD0505-SE-qq-e-637k,ORC-309D-HD0505-SE,ORC,SE Clutch ORC-309(シングル),SE Clutch ORC-309,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,103000,0
マツダ,ロードスター,NC,LF-VE,5速,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309-SE,74065,,291602,ORC-309D-MZ0405-SE-qq-e-502k,ORC-309D-MZ0405-SE,ORC,SE Clutch ORC-309-SE(シングル),SE Clutch ORC-309-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,103000,0
マツダ,ロードスター,NC,LF-VE,6速,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309-SE,74065,,292029,ORC-309D-MZ0407-SE-qq-e-505k,ORC-309D-MZ0407-SE,ORC,SE Clutch ORC-309-SE(シングル),SE Clutch ORC-309-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,103000,0
マツダ,ロードスター,ND5RC,P5-VP,,SE機構付き<br>STD(標準圧着タイプ)・ダンパー付きクラッチディスク<br>プッシュ式,シングル,309-SE,74065,,291605,ORC-309D-MZ0608-SE-qq-e-508k,ORC-309D-MZ0608-SE,ORC,SE Clutch ORC-309-SE(シングル),SE Clutch ORC-309-SE,SE Clutch,F/W取付ボルト:純正のフライホイール取付ボルトを用意してください。<br>スリーブベアリング:クラッチKITに付属されております。<br>レリーズベアリング:クラッチKITに付属されております。(Aタイプ),,,103000,0
