自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,車高調整幅,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,推奨車高 mm(F/R),バネレート kg/mm(F/R),仕様,フロントキャンバー調整,マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
ホンダ,フィット,GE8,2007/10～2010/10,FF,1500,NA,,Fr：0～-47mm<br>Rr：-20～-46mm,75193,,264877,CR40GE6K-qq-e-f1-405k,CR40GE6K-qq-e-d-405k,4511478356606,CR40GE6K,TANABE,SUSTEC PRO CR40,-24/-33,4.0/4.0,減衰力調整式<br>ネジ式,,RS(MC前),,,99800,89900
ホンダ,フィット,GE8,2007/10～2013/08,FF,1500,NA,,Fr：-6～-51mm<br>Rr：-29～-55mm,75193,,265062,CR40GE6K-qq-e-f1-594k,CR40GE6K-qq-e-d-594k,4511478356606,CR40GE6K,TANABE,SUSTEC PRO CR40,-30/-42,4.0/4.0,減衰力調整式<br>ネジ式,,RS(MC後),,,99800,89900
ホンダ,フィット,GK3,2013/09～,FF,1300,NA,,Fr：-1～-50mm<br>Rr：-31～-55mm,75193,,264878,CR40GK3K-qq-e-f1-406k,CR40GK3K-qq-e-d-406k,4511478355951,CR40GK3K,TANABE,SUSTEC PRO CR40,-27/-34,4.0/2.0,減衰力調整式<br>ネジ式,,G(MC前),,,99800,89900
ホンダ,フィットハイブリッド,GP1,2010/10～2013/09,FF,1300,ハイブリッド,,Fr：-13～-58mm<br>Rr：-34～-59mm,75193,,264879,CR40GE6K-qq-e-f1-407k,CR40GE6K-qq-e-d-407k,4511478356606,CR40GE6K,TANABE,SUSTEC PRO CR40,-38/-46,4.0/4.0,減衰力調整式<br>ネジ式,,ハイブリッド,,,99800,89900
ホンダ,フィットハイブリッド,GP4,2012/05～2013/09,FF,1500,ハイブリッド,,Fr：-11～-57mm<br>Rr：-35～-59mm,75193,,264880,CR40GE6K-qq-e-f1-408k,CR40GE6K-qq-e-d-408k,4511478356606,CR40GE6K,TANABE,SUSTEC PRO CR40,-35/-45,4.0/4.0,減衰力調整式<br>ネジ式,,ハイブリッドRS,,,99800,89900
ホンダ,フィットハイブリッド,GP5,2013/09～,FF,1500,ハイブリッド,,Fr：-13～-59mm<br>Rr：-39～-61mm,75193,,264881,CR40GP5K-qq-e-f1-409k,CR40GP5K-qq-e-d-409k,4511478355968,CR40GP5K,TANABE,SUSTEC PRO CR40,-36/-44,4.0/2.0,減衰力調整式<br>ネジ式,,ハイブリッドFパッケージ,装着の際ブレーキホースを若干ねじっての取付必要,,99800,89900
マツダ,アクセラ,BM2FP,2015/12～,FF,2200,ディーゼルターボ,,Fr：-27～-61mm<br>Rr：-36～-69mm,75193,,264795,CR40BM2FPK-qq-e-f1-323k,CR40BM2FPK-qq-e-d-323k,4511478356453,CR40BM2FPK,TANABE,SUSTEC PRO CR40,-27/-36,5.0/5.0,減衰力調整式<br>ネジ式,,XD(MC後),リアダンパーはノーマル形状及び14段調整<br>リア純正ダストブーツ/バンプラバー使用,フロントウィンカー高さ注意,99800,89900
マツダ,アクセラ,BM5FP,2013/11～2016/06,FF,1500,NA,,データなし,75193,,264796,CR40BM5FSK-qq-e-f1-324k,CR40BM5FSK-qq-e-d-324k,4511478355982,CR40BM5FSK,TANABE,SUSTEC PRO CR40,データなし,5.0/5.0,減衰力調整式<br>ネジ式,,現車未確認,未計測の為、車高データなし<br>リアダンパーはノーマル形状及び14段調整<br>リア純正ダストブーツ/バンプラバー使用,2016/07以降ウィンカー高さ注意,99800,89900
マツダ,アクセラスポーツ,BM2FS,2014/01～,FF,2200,NA,MC後,データなし,75193,,264797,CR40BM2FPK-qq-e-f1-325k,CR40BM2FPK-qq-e-d-325k,4511478356453,CR40BM2FPK,TANABE,SUSTEC PRO CR40,データなし,5.0/5.0,減衰力調整式<br>ネジ式,,現車未確認,未計測の為、車高データなし,フロントウィンカー高さ注意,99800,89900
マツダ,アクセラスポーツ,BM5FS,2013/11～2016/07,FF,1500,NA,,Fr：-21～-57mm<br>Rr：-37～-69mm,75193,,264798,CR40BM5FSK-qq-e-f1-326k,CR40BM5FSK-qq-e-d-326k,4511478355982,CR40BM5FSK,TANABE,SUSTEC PRO CR40,-40/-54,5.0/5.0,減衰力調整式<br>ネジ式,,15C,リアダンパーはノーマル形状及び14段調整<br>リア純正ダストブーツ/バンプラバー使用,2016/07以降ウィンカー高さ注意,99800,89900
三菱,ギャランフォルティス,CY3A,2009/12～2011/10,FF,1800,NA,,データなし,82615,,264838,CR40CY4AK-qq-e-f1-366k,CR40CY4AK-qq-e-d-366k,4511478355975,CR40CY4AK,TANABE,SUSTEC PRO CR40,データなし,5.0/5.0,減衰力調整式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,109800,97400
三菱,ギャランフォルティス,CY4A,2007/08～2009/12,FF,2000,NA,ラリーアート装着不可,Fr：-10～-62mm<br>Rr：-16～-64mm,82615,,264839,CR40CY4AK-qq-e-f1-367k,CR40CY4AK-qq-e-d-367k,4511478355975,CR40CY4AK,TANABE,SUSTEC PRO CR40,-42/-45,5.0/5.0,減衰力調整式<br>ネジ式,,スーパーエクシード,,,109800,97400
三菱,ギャランフォルティス,CY6A,2011/10～2015/04,FF,1800,NA,,データなし,82615,,264840,CR40CY4AK-qq-e-f1-368k,CR40CY4AK-qq-e-d-368k,4511478355975,CR40CY4AK,TANABE,SUSTEC PRO CR40,データなし,5.0/5.0,減衰力調整式<br>ネジ式,,現車未確認,未計測の為、車高データなし,,109800,97400
レクサス,GS350,GRS191,2005/08～2012/01,FR,3500,NA,,Fr：-11～-71mm<br>Rr：+10～-51mm,67769,,264790,CR40GRS182K-qq-e-f1-318k,CR40GRS182K-qq-e-d-318k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-45/-26,7.0/7.0,減衰力調整式<br>ネジ式,不可,GS350,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
レクサス,GS430,UZS190,2005/08～2007/10,FR,4300,NA,,Fr：-11～-66mm<br>Rr：+5～-55mm,67769,,264791,CR40GRS182K-qq-e-f1-319k,CR40GRS182K-qq-e-d-319k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-36/-31,7.0/7.0,減衰力調整式<br>ネジ式,不可,ベースグレード,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
レクサス,IS250,GSE20,2005/09～2013/08,FR,2500,NA,コンバーチブル装着不可,Fr：+11～-47mm<br>Rr：0～-61mm,67769,,264792,CR40GRS182K-qq-e-f1-320k,CR40GRS182K-qq-e-d-320k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-32/-37,7.0/7.0,減衰力調整式<br>ネジ式,不可,IS250バージョンL,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
レクサス,IS350,GSE21,2005/09～2013/08,FR,3500,NA,コンバーチブル装着不可,Fr：+11～-49mm<br>Rr：+1～-61mm,67769,,264793,CR40GRS182K-qq-e-f1-321k,CR40GRS182K-qq-e-d-321k,4511478355852,CR40GRS182K,TANABE,SUSTEC PRO CR40,-33/-37,7.0/7.0,減衰力調整式<br>ネジ式,不可,IS350,AVS又はNAVI・AI-AVSの機能は失われます<br>フロント/リア共に純正アッパーマウント使用<br>フロント/リア共に純正バンプラバー/ダストブーツ使用,,89800,82400
