自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,ダウン量,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,セット内容,バネレート kg/mm(F/R),バンプカット量 (F/R),マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
マツダ,AZワゴン,MJ22S,2007/05～2008/09,FF(4WD装着可),660,ターボ(NA装着可),,データなし,11965,,265882,MH21SMCDK-qq-e-f1-76,MH21SMCDK-qq-e-d-76,4511478232504,MH21SMCDK,TANABE,SUSTEC DF210,1台分,2.9/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,AZワゴン,MJ23S,2008/09～2012/10,FF,660,NA,,Fr：-40～-50mm<br>Rr：-35～-45mm,11965,,265885,MH23SDK-qq-e-f1-75,MH23SDK-qq-e-d-75,4511478253547,MH23SDK,TANABE,SUSTEC DF210,1台分,2.7/1.9,なし/25,XG,装着時スプリング方向指定有り,,20000,27200,,
マツダ,MAZDA2,DJLFS,2019/09～,FF,1500,NA,,Fr：-30～-40mm<br>Rr：-40～-50mm,16153,,265913,DJLFSDK-qq-e-f1-41k,DJLFSDK-qq-e-d-41k,4511478257491,DJLFSDK,TANABE,SUSTEC DF210,1台分,2.1/2.8,15/なし,15S,,,27000,31500,,
マツダ,アクセラスポーツ,BMEFS,2013/11～2016/07,FF,2000,NA,2016/07以降ウィンカー高さ不足の為適合不可,Fr：-35～-45mm<br>Rr：-45～-55mm,14956,,265783,BMEFSDK-qq-e-f1-85,BMEFSDK-qq-e-d-85,4511478255428,BMEFSDK,TANABE,SUSTEC DF210,1台分,2.3/2.5,15/なし,20Sツーリング,,,25000,30300,,
マツダ,キャロル,HB25S,2009/12～2015/01,FF,660,NA,,データなし,11965,,265808,HE22SDK-qq-e-f1-89,HE22SDK-qq-e-d-89,4511478253943,HE22SDK,TANABE,SUSTEC DF210,1台分,2.7/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,キャロルエコ,HB35S,2012/11～2013/03,FF,660,NA,～2013/03専用,データなし,11965,,265810,HE22SDK-qq-e-f1-90,HE22SDK-qq-e-d-90,4511478253943,HE22SDK,TANABE,SUSTEC DF210,1台分,2.7/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,スクラムバン,DG64V,2005/09～2015/02,FF(4WD共通),660,NA,,,11965,,265820,DA64WDK-qq-e-f1-91,DA64WDK-qq-e-d-91,4511478189433,DA64WDK,TANABE,SUSTEC DF210,1台分,3.3/3.9,純正バンプカット不要,現車未確認,,,20000,27200,,
マツダ,スクラムワゴン,DG64W,2005/09～2015/02,4WD,660,ターボ(NA装着可),,Fr：-35～-45mm<br>Rr：-30～-40mm,11965,,265815,DA64WDK-qq-e-f1-92,DA64WDK-qq-e-d-92,4511478189433,DA64WDK,TANABE,SUSTEC DF210,1台分,3.4/3.9,純正バンプカット不要,PZターボスペシャルパッケージ,,,20000,27200,,
マツダ,スクラムワゴン,DG64W,2005/09～2015/02,FR,660,ターボ(NA装着可),,Fr：-35～-45mm<br>Rr：-30～-40mm,11965,,265817,DA64WDK-qq-e-f1-93,DA64WDK-qq-e-d-93,4511478189433,DA64WDK,TANABE,SUSTEC DF210,1台分,3.4/3.9,純正バンプカット不要,PZターボスペシャルパッケージ,,,20000,27200,,
マツダ,スピアーノ,HF21S,2002/01～2003/09,4WD,660,NA,1型(～2003/09)専用,データなし,11965,,265823,MF21S4WDDK-qq-e-f1-94,MF21S4WDDK-qq-e-d-94,4511478188061,MF21S4WDDK,TANABE,SUSTEC DF210,1台分,2.5/2.2,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,スピアーノ,HF21S,2002/01～2003/09,FF,660,NA専用,1型(2002/01～2003/09)専用,データなし,11965,,265822,MF21SFFDK-qq-e-f1-595,MF21SFFDK-qq-e-d-595,4511478188054,MF21SFFDK,TANABE,SUSTEC DF210,1台分,2.5/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,デミオ,DE3FS,2007/07～2014/09,FF,1300,NA,,Fr：-30～-40mm<br>Rr：-40～-50mm,14956,,265827,DE3FSDK-qq-e-f1-100,DE3FSDK-qq-e-d-100,4511478253110,DE3FSDK,TANABE,SUSTEC DF210,1台分,2.3/1.7,15/なし,13C,,,25000,30300,,
マツダ,デミオ,DE5FS,2007/07～2014/09,FF,1500,NA,,データなし,14956,,265829,DE3FSDK-qq-e-f1-97,DE3FSDK-qq-e-d-97,4511478253110,DE3FSDK,TANABE,SUSTEC DF210,1台分,2.3/1.7,15/なし,現車未確認,未計測の為、車高データなし,,25000,30300,,
マツダ,デミオ,DJ3FS,2014/09～,FF,1300,NA,6AT,Fr：-30～-40mm<br>Rr：-40～-50mm,14956,,265840,DJ3FSDK-qq-e-f1-102,DJ3FSDK-qq-e-d-102,4511478255718,DJ3FSDK,TANABE,SUSTEC DF210,1台分,2.1/2.5,15/なし,13S,,,25000,30300,,
マツダ,デミオ,DJ3FS,2014/09～,FF,1300,NA,6MT,Fr：-20～-30mm<br>Rr：-35～-45mm,14956,,265839,DJ3FSDK-qq-e-f1-96,DJ3FSDK-qq-e-d-96,4511478255718,DJ3FSDK,TANABE,SUSTEC DF210,1台分,2.1/2.5,15/なし,13S,,,25000,30300,,
マツダ,デミオ,DJ5FS,2014/10～,FF,1500,ディーゼルターボ,,Fr：-15～-25mm<br>Rr：-40～-50mm,14956,,265836,DJ5FSDK-qq-e-f1-95,DJ5FSDK-qq-e-d-95,4511478255572,DJ5FSDK,TANABE,SUSTEC DF210,1台分,2.3/2.5,15/なし,XDツーリングLパッケージ,,,25000,30300,,
マツダ,デミオ,DJ5FS,2014/10～,FF,1500,ディーゼルターボ,,Fr：-30～-40mm<br>Rr：-35～-45mm,14956,,265835,DJ5FSDK-qq-e-f1-101,DJ5FSDK-qq-e-d-101,4511478255572,DJ5FSDK,TANABE,SUSTEC DF210,1台分,2.3/2.5,15/なし,XDツーリングLパッケージ,,,25000,30300,,
マツダ,デミオ,DY3W,2002/08～2007/07,FF,1300,NA,,Fr：-40～-50mm<br>Rr：-35～-45mm,14956,,265826,DY3WDK-qq-e-f1-99,DY3WDK-qq-e-d-99,4511478185275,DY3WDK,TANABE,SUSTEC DF210,1台分,2.0/1.9,10/なし,コージーキャンバストップ,,,25000,30300,,
マツダ,デミオ,DY5W,2002/08～2007/07,FF,1500,NA,,データなし,14956,,265825,DY3WDK-qq-e-f1-98,DY3WDK-qq-e-d-98,4511478185275,DY3WDK,TANABE,SUSTEC DF210,1台分,2.1/1.6,10/なし,現車未確認,未計測の為、車高データなし,,25000,30300,,
マツダ,フレアワゴン,MM21S,2012/06～2013/04,FF,660,NA,,データなし,11965,,265847,MK21SDK-qq-e-f1-105,MK21SDK-qq-e-d-105,4511478253288,MK21SDK,TANABE,SUSTEC DF210,1台分,2.8/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
マツダ,フレアワゴンカスタムスタイル,MM21S,2012/06～2013/04,FF,660,NA,,データなし,11965,,265849,MK21SDK-qq-e-f1-106,MK21SDK-qq-e-d-106,4511478253288,MK21SDK,TANABE,SUSTEC DF210,1台分,2.8/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
三菱,ekスポーツ,H81W,2004/12～2006/09,FF(4WD装着可),660,NA,,データなし,11965,,265946,H81WMCDK-qq-e-f1-108,H81WMCDK-qq-e-d-108,4511478252861,H81WMCDK,TANABE,SUSTEC DF210,1台分,2.3/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
三菱,ekスポーツ,H82W,2006/09～2013/06,FF,660,ターボ,ekスポーツ専用,Fr：-35～-45mm<br>Rr：-35～-45mm,11965,,265943,H82WSPDK-qq-e-f1-40k,H82WSPDK-qq-e-d-40k,4511478252564,H82WSPDK,TANABE,SUSTEC DF210,1台分,2.3/2.7,純正バンプカット不要,R,,,20000,27200,,
三菱,ekワゴン,H81W,2002/09～2006/08,FF,660,NA,AT,Fr：-25～-35mm<br>Rr：-30～-40mm,11965,,265945,H81WMCDK-qq-e-f1-113,H81WMCDK-qq-e-d-113,4511478252861,H81WMCDK,TANABE,SUSTEC DF210,1台分,2.3/2.0,純正バンプカット不要,M(MC後専用),,,20000,27200,,
三菱,タウンボックス,DS64W,2014/02～2015/03,FR(4WD装着可),660,NA,,データなし,11965,,265925,DA64WDK-qq-e-f1-115,DA64WDK-qq-e-d-115,4511478189433,DA64WDK,TANABE,SUSTEC DF210,1台分,3.3/3.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
三菱,プラウディア,BKY51,2012/07～2017/01,FR,3700,NA,,データなし,19145,,265937,Y51DK-qq-e-f1-117,Y51DK-qq-e-d-117,4511478254131,Y51DK,TANABE,SUSTEC DF210,1台分,6.0/2.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
三菱,プラウディア,BY51,2012/07～2017/01,FR,2500,NA,,データなし,19145,,265935,Y51DK-qq-e-f1-116,Y51DK-qq-e-d-116,4511478254131,Y51DK,TANABE,SUSTEC DF210,1台分,6.0/2.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,32000,34600,,
三菱,ミニキャブバン,DS64V,2014/02～2015/03,FR,660,NA,,データなし,11965,,265940,DA64WDK-qq-e-f1-118,DA64WDK-qq-e-d-118,4511478189433,DA64WDK,TANABE,SUSTEC DF210,1台分,3.3/3.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,20000,27200,,
レクサス,GS350,GRS191,2005/08～2012/01,FR,3500,NA,,Fr：-35～-45mm<br>Rr：-25～-35mm,19145,,266292,UZS190DK-qq-e-f1-71,UZS190DK-qq-e-d-71,4511478250010,UZS190DK,TANABE,SUSTEC DF210,1台分,4.9/5.6,純正バンプカット不要,GS350(MC前),,,32000,34600,,
レクサス,GS430,UZS190,2005/08～2007/10,FR,4300,NA,,Fr：-30～-40mm<br>Rr：-20～-30mm,19145,,266296,UZS190DK-qq-e-f1-72,UZS190DK-qq-e-d-72,4511478250010,UZS190DK,TANABE,SUSTEC DF210,1台分,4.9/5.6,純正バンプカット不要,GS430(MC前),,,32000,34600,,
レクサス,IS250,GSE20,2005/09～2013/08,FR,2500,NA,コンバーチブル装着不可,Fr：-25～-35mm<br>Rr：-25～-35mm,19145,,266302,GSE21DK-qq-e-f1-73,GSE21DK-qq-e-d-73,4511478252359,GSE21DK,TANABE,SUSTEC DF210,1台分,5.5/5.6,純正バンプカット不要,IS250バージョンL(MC前),,,32000,34600,,
レクサス,IS350,GSE21,2005/09～2013/08,FR,3500,NA,コンバーチブル装着不可,Fr：-35～-45mm<br>Rr：-25～-35mm,19145,,266307,GSE21DK-qq-e-f1-74,GSE21DK-qq-e-d-74,4511478252359,GSE21DK,TANABE,SUSTEC DF210,1台分,5.5/5.6,純正バンプカット不要,IS350(MC前),,,32000,34600,,
