自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
スバル,フォレスター,SJ5,H24/11～,2000,,リア,17370,,272136,MX72-EP418-qq-e-9005k,MX72-EP418-qq-e-d-9005k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,19100
スバル,フォレスター,SJG,H24/11～,2000,,フロント,17370,,272104,MX72-EP417-qq-e-4368k,MX72-EP417-qq-e-d-4368k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,19100
スバル,フォレスター,SJG,H24/11～,2000,,リア,17370,,272340,MX72-EP472-qq-e-9006k,MX72-EP472-qq-e-d-9006k,4515693014723,EP472,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,19100
スバル,フォレスター,SJG,H26/11～,2000,ts,フロント,17370,,271769,MX72-EP357-qq-e-4369k,MX72-EP357-qq-e-d-4369k,4515693013573,EP357,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,19100
スバル,フォレスター,SJG,H26/11～,2000,ts,リア,17370,,271533,MX72-EP291-qq-e-9007k,MX72-EP291-qq-e-d-9007k,4515693012910,EP291,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,19100
スバル,プレオ,RA1/RA2,H10/10～H22/1,660,4輪ディスク,リア,17370,,271474,MX72-EP287-qq-e-9008k,MX72-EP287-qq-e-d-9008k,4515693012873,EP287,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,19100
スバル,レヴォーグ,VM4,H26/3～,1600,,フロント,17370,,287746,MX72-EP417-qq-e-8225k,出さない,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,出さない
スバル,レヴォーグ,VM4,H26/3～,1600,,リア,17370,,289955,MX72-EP418-qq-e-9249k,出さない,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,出さない
スバル,レヴォーグ,VM4/VMG,H26/3～,1600～2000,VM4(アイサイト),フロント,17370,,288683,MX72-EP417-qq-e-8226k,出さない,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,出さない
スバル,レヴォーグ,VM4/VMG,H26/3～,1600～2000,VM4(アイサイト),リア,17370,,283348,MX72-EP500-qq-e-9250k,出さない,4515693015003,EP500,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,出さない
スバル,レガシィ/レガシィアウトバック,BN9/BS9,H26/7～,2500,,フロント,17370,,272114,MX72-EP417-qq-e-645k,MX72-EP417-qq-e-d-645k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィ/レガシィアウトバック,BN9/BS9,H26/7～,2500,,リア,17370,,272442,MX72-EP500-qq-e-795k,MX72-EP500-qq-e-d-795k,4515693015003,EP500,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィ/レガシィツーリングワゴン,BG9/BGC/BD5/BD9,H8/6～H10/7,2000～2500,BG9/C BD5(RS・GT)/BD9,フロント,17370,,271675,MX72-EP348-qq-e-4371k,MX72-EP348-qq-e-d-4371k,4515693013481,EP348,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィ/レガシィランカスター,BH9/BHE,H14/1～H15/5,2500～3000,BH9(ランカスター AT・ランカスターS)/BHE(ランカスター6),フロント,17370,,271922,MX72-EP386-qq-e-627k,MX72-EP386-qq-e-d-627k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィ/レガシィランカスター,BH9/BHE,H14/1～H15/5,2500～3000,BH9(ランカスター AT・ランカスターS)/BHE(ランカスター6),リア,17370,,271728,MX72-EP355-qq-e-777k,MX72-EP355-qq-e-d-777k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4,BE5,H10/12～H14/1,2000,RSKスポーツシフト,フロント,17370,,271677,MX72-EP348-qq-e-4373k,MX72-EP348-qq-e-d-4373k,4515693013481,EP348,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE5,H10/12～H14/1,2000,RSKスポーツシフト,リア,17370,,271741,MX72-EP355-qq-e-9011k,MX72-EP355-qq-e-d-9011k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE5,H10/12～H15/5,2000,S・RS・RSK,フロント,17370,,271678,MX72-EP348-qq-e-4374k,MX72-EP348-qq-e-d-4374k,4515693013481,EP348,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE5,H10/12～H15/5,2000,S・RS・RSK,リア,17370,,271742,MX72-EP355-qq-e-9012k,MX72-EP355-qq-e-d-9012k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE5,H14/1～H15/5,2000,RSKスポーツシフト,フロント,17370,,271921,MX72-EP386-qq-e-4375k,MX72-EP386-qq-e-d-4375k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE5,H14/1～H15/5,2000,RSKスポーツシフト,リア,17370,,271743,MX72-EP355-qq-e-9013k,MX72-EP355-qq-e-d-9013k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE5,H14/3～H15/5,2000,ブリッツェン 2002/2003・4POTキャリパー,フロント,17370,,271693,MX72-EP351-qq-e-4376k,MX72-EP351-qq-e-d-4376k,4515693013511,EP351,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE5,H14/3～H15/5,2000,ブリッツェン 2002/2003・4POTキャリパー,リア,17370,,271744,MX72-EP355-qq-e-9014k,MX72-EP355-qq-e-d-9014k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE9,H13/5～H15/5,2500,B4・RS25,フロント,17370,,271680,MX72-EP348-qq-e-4378k,MX72-EP348-qq-e-d-4378k,4515693013481,EP348,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BE9,H13/5～H15/5,2500,B4・RS25,リア,17370,,271746,MX72-EP355-qq-e-9016k,MX72-EP355-qq-e-d-9016k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BES,H14/10～H15/5,2000,S401・純正ブレンボキャリパー装着車,フロント,17370,,271770,MX72-EP357-qq-e-4381k,MX72-EP357-qq-e-d-4381k,4515693013573,EP357,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4,BES,H14/10～H15/5,2000,S401・純正ブレンボキャリパー装着車,リア,17370,,271534,MX72-EP291-qq-e-9019k,MX72-EP291-qq-e-d-9019k,4515693012910,EP291,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4/レガシィツーリングワゴン,BEE/BHE,H14/1～H15/5,3000,BEE(RS30)/BHE(GT30),フロント,17370,,271681,MX72-EP348-qq-e-4379k,MX72-EP348-qq-e-d-4379k,4515693013481,EP348,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4/レガシィツーリングワゴン,BEE/BHE,H14/1～H15/5,3000,BEE(RS30)/BHE(GT30),リア,17370,,271747,MX72-EP355-qq-e-9017k,MX72-EP355-qq-e-d-9017k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4/レガシィツーリングワゴン,BH5/BE5,H14/11～H15/5,2000,BH5(GT-B Sエディション)/BE5(RSK Sエディション),フロント,17370,,271694,MX72-EP351-qq-e-4382k,MX72-EP351-qq-e-d-4382k,4515693013511,EP351,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4/レガシィツーリングワゴン,BH5/BE5,H14/11～H15/5,2000,BH5(GT-B Sエディション)/BE5(RSK Sエディション),リア,17370,,271749,MX72-EP355-qq-e-9020k,MX72-EP355-qq-e-d-9020k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,19100
スバル,レガシィB4/レガシィツーリングワゴン,BM9/BR9,H21/5～H22/5,2500,ターボ・25i・Sパッケージ,フロント,17370,,272108,MX72-EP417-qq-e-635k,MX72-EP417-qq-e-d-635k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BM9/BR9,H21/5～H22/5,2500,ターボ・25i・Sパッケージ,リア,17370,,272330,MX72-EP472-qq-e-785k,MX72-EP472-qq-e-d-785k,4515693014723,EP472,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMG/BRG,H24/5～H26/10,2000,,フロント,17370,,272111,MX72-EP417-qq-e-639k,MX72-EP417-qq-e-d-639k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMG/BRG,H24/5～H26/10,2000,,リア,17370,,272333,MX72-EP472-qq-e-789k,MX72-EP472-qq-e-d-789k,4515693014723,EP472,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H24/5～H25/5,2000,2.5i Sパッケージ・2.5i Ts,フロント,17370,,272112,MX72-EP417-qq-e-640k,MX72-EP417-qq-e-d-640k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認<br>モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H24/5～H25/5,2000,2.5i Sパッケージ・2.5i Ts,リア,17370,,272334,MX72-EP472-qq-e-790k,MX72-EP472-qq-e-d-790k,4515693014723,EP472,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認<br>モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H24/5～H25/5,2500,2.5i Sパッケージ・2.5i Ts,フロント,17370,,271926,MX72-EP386-qq-e-641k,MX72-EP386-qq-e-d-641k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認<br>モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H24/5～H25/5,2500,2.5i Sパッケージ・2.5i Ts,リア,17370,,272118,MX72-EP418-qq-e-791k,MX72-EP418-qq-e-d-791k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,要形状確認<br>モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ,フロント,17370,,272113,MX72-EP417-qq-e-642k,MX72-EP417-qq-e-d-642k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ,リア,17370,,272335,MX72-EP472-qq-e-792k,MX72-EP472-qq-e-d-792k,4515693014723,EP472,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ・2.5i Ts除く,フロント,17370,,271928,MX72-EP386-qq-e-644k,MX72-EP386-qq-e-d-644k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ・2.5i Ts除く,リア,17370,,272120,MX72-EP418-qq-e-794k,MX72-EP418-qq-e-d-794k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ除く,フロント,17370,,271927,MX72-EP386-qq-e-643k,MX72-EP386-qq-e-d-643k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BMM/BRM,H25/5～H26/10,2500,2.5i Sパッケージ除く,リア,17370,,272119,MX72-EP418-qq-e-793k,MX72-EP418-qq-e-d-793k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GT 2.0GTspecB,フロント,17370,,272105,MX72-EP417-qq-e-628k,MX72-EP417-qq-e-d-628k,4515693014174,EP417,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GT 2.0GTspecB,リア,17370,,271729,MX72-EP355-qq-e-778k,MX72-EP355-qq-e-d-778k,4515693013559,EP355,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GTカスタマイズエディション 2.0R/2.0i,フロント,17370,,271923,MX72-EP386-qq-e-629k,MX72-EP386-qq-e-d-629k,4515693013863,EP386,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H15/5～H21/5,2000,2.0GTカスタマイズエディション 2.0R/2.0i,リア,17370,,272115,MX72-EP418-qq-e-779k,MX72-EP418-qq-e-d-779k,4515693014181,EP418,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
スバル,レガシィB4/レガシィツーリングワゴン,BP5/BL5,H17/8～H21/5,2000,STi・純正ブレンボキャリパー装着車,フロント,17370,,271771,MX72-EP357-qq-e-632k,MX72-EP357-qq-e-d-632k,4515693013573,EP357,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,24000,21100
