自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
トヨタ,カローラレビン/スプリンタートレノ,AE91/AE92,S62/5～H3/6,1500～1600,4輪ディスク,フロント,14578,,288794,TYPER-EP076-qq-e-8486k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,カローラレビン/スプリンタートレノ,AE91/AE92,S62/5～H3/6,1500～1600,4輪ディスク,リア,14578,,285949,TYPER-EP133-qq-e-9103k,出さない,4515693341331,EP133,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,カローラレビン/スプリンタートレノ,AE91/AE92,S62/5～H3/6,1500～1600,リアドラム,フロント,14578,,288793,TYPER-EP076-qq-e-8485k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,クラウン,JZS171/JZS175,H11/11～,2500～3000,JZS171(NA),フロント,14578,,281459,TYPER-EP380-qq-e-5472k,TYPER-EP380-qq-e-d-5472k,4515693343809,EP380,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウン,JZS171/JZS175,H11/11～,2500～3000,JZS171(NA),リア,14578,,281368,TYPER-EP354-qq-e-8136k,TYPER-EP354-qq-e-d-8136k,4515693343540,EP354,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウン,JZS173/JZS177/JZS179/UZS171/UZS175,H11/11～,2500～4000,,リア,14578,,281367,TYPER-EP354-qq-e-8135k,TYPER-EP354-qq-e-d-8135k,4515693343540,EP354,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウン/クラウンアスリート/クラウンマジェスタ/クラウンロイヤルサルーン/クラウンロイヤルエクストラ,JZS171/UZS173,H11/11～,2500～4000,JZS171(ターボ)/UZS173(4WD),フロント,14578,,281246,TYPER-EP292-qq-e-5471k,TYPER-EP292-qq-e-d-5471k,4515693342925,EP292,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウン/クラウンアスリート/クラウンマジェスタ/クラウンロイヤルサルーン/クラウンロイヤルエクストラ,JZS171/UZS173,H11/11～,2500～4000,JZS171(ターボ)/UZS173(4WD),リア,14578,,281366,TYPER-EP354-qq-e-8134k,TYPER-EP354-qq-e-d-8134k,4515693343540,EP354,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンエステート,JZS171W,H11/12～H19/6,2500,ターボ,フロント,14578,,281247,TYPER-EP292-qq-e-5473k,TYPER-EP292-qq-e-d-5473k,4515693342925,EP292,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンエステート,JZS171W,H11/12～H19/6,2500,ターボ,リア,14578,,281369,TYPER-EP354-qq-e-8137k,TYPER-EP354-qq-e-d-8137k,4515693343540,EP354,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンエステート,JZS171W/JZS175W/GS171W,H11/12～H19/6,2000～3000,JZS171W(NA),フロント,14578,,281460,TYPER-EP380-qq-e-5474k,TYPER-EP380-qq-e-d-5474k,4515693343809,EP380,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンエステート,JZS171W/JZS175W/GS171W,H11/12～H19/6,2000～3000,JZS171W(NA),リア,14578,,281370,TYPER-EP354-qq-e-8138k,TYPER-EP354-qq-e-d-8138k,4515693343540,EP354,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンエステート,JZS173W,H11/12～H19/6,2500,,リア,14578,,281371,TYPER-EP354-qq-e-8139k,TYPER-EP354-qq-e-d-8139k,4515693343540,EP354,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンハイブリッド,JKS175,H11/9～,3000,,フロント,14578,,281458,TYPER-EP380-qq-e-5470k,TYPER-EP380-qq-e-d-5470k,4515693343809,EP380,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンハイブリッド,JKS175,H11/9～,3000,,リア,14578,,281365,TYPER-EP354-qq-e-8133k,TYPER-EP354-qq-e-d-8133k,4515693343540,EP354,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,クラウンマジェスタ,UZS143/UZS145,H4/10～H7/8,4000,4WD,フロント,14578,,287264,TYPER-EP292-qq-e-8462k,出さない,4515693342925,EP292,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,クラウンマジェスタ,UZS155,H7/8～H11/11,4000,4WD,フロント,14578,,281245,TYPER-EP292-qq-e-5469k,TYPER-EP292-qq-e-d-5469k,4515693342925,EP292,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,コロナ,AT140/ST140/CT140,S57/1～S62/12,1500～1800,STD除く,フロント,14578,,286951,TYPER-EP067-qq-e-8475k,出さない,4515693340679,EP067,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,コロナ,AT150/AT170/CT150/CT170/ST150/ST160/ST170,S58/10～H4/2,1500～2000,,フロント,14578,,287872,TYPER-EP076-qq-e-8477k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,コロナ,AT160,S60/8～S62/8,1600,,フロント,14578,,286953,TYPER-EP076-qq-e-8478k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,コロナ,ET176V/CT176V,S62/12～,1500～2000,,フロント,14578,,286026,TYPER-EP076-qq-e-8481k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,コロナ,KT147/TT147V/CT147V,S57/1～S62/12,1500～1800,,フロント,14578,,288788,TYPER-EP067-qq-e-8476k,出さない,4515693340679,EP067,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,コロナ,ST162,S60/8～H4/2,2000,4輪ディスク・ABS無,フロント,14578,,289707,TYPER-EP076-qq-e-8479k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,コロナ,ST162,S60/8～S63/5,2000,リアドラム・ABS無,フロント,14578,,286025,TYPER-EP076-qq-e-8480k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,コロナエクシブ,ST180/ST181,H1/9～H3/8,1800,,フロント,14578,,287867,TYPER-EP076-qq-e-8443k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,サイノス,EL44,H3/1～H7/9,1500,4輪ディスク,フロント,14578,,280872,TYPER-EP076-qq-e-5467k,TYPER-EP076-qq-e-d-5467k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,サイノス,EL44,H3/1～H7/9,1500,4輪ディスク,リア,14578,,280916,TYPER-EP195-qq-e-8132k,TYPER-EP195-qq-e-d-8132k,4515693341959,EP195,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,サイノス,EL44,H3/1～H7/9,1500,リアドラム,フロント,14578,,280871,TYPER-EP076-qq-e-5466k,TYPER-EP076-qq-e-d-5466k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,サイノス,EL52/EL54,H7/9～H11/7,1300～1500,,フロント,14578,,280873,TYPER-EP076-qq-e-5468k,TYPER-EP076-qq-e-d-5468k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,シエンタ,NCP81G/NCP85G,H15/9～H16/10,1500,リアドラム,フロント,14578,,281498,TYPER-EP382-qq-e-5475k,TYPER-EP382-qq-e-d-5475k,4515693343823,EP382,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スープラ,JZA80,H5/5～H14/8,3000,純正16インチホイール装着車,フロント,14578,,281248,TYPER-EP292-qq-e-5476k,TYPER-EP292-qq-e-d-5476k,4515693342925,EP292,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スープラ,JZA80,H5/5～H14/8,3000,純正17インチホイール装着車,フロント,14578,,281318,TYPER-EP315-qq-e-5477k,TYPER-EP315-qq-e-d-5477k,4515693343151,EP315,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スープラ,JZA80,H5/5～H14/8,3000,純正17インチホイール装着車,リア,14578,,281320,TYPER-EP316-qq-e-8140k,TYPER-EP316-qq-e-d-8140k,4515693343168,EP316,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP82,H1/12～H8/1,1300,ターボ,フロント,14578,,280875,TYPER-EP076-qq-e-5479k,TYPER-EP076-qq-e-d-5479k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP82,H1/12～H8/1,1300,ターボ,リア,14578,,280917,TYPER-EP195-qq-e-8141k,TYPER-EP195-qq-e-d-8141k,4515693341959,EP195,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP82/NP80,H1/12～H8/1,1300～1500,NA・ABS付,フロント,14578,,280874,TYPER-EP076-qq-e-5478k,TYPER-EP076-qq-e-d-5478k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP85,H2/8～H8/1,1300,4WD,フロント,14578,,280876,TYPER-EP076-qq-e-5480k,TYPER-EP076-qq-e-d-5480k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP91,H8/1～H11/7,1300,グランツァ・4輪ディスク,フロント,14578,,280879,TYPER-EP076-qq-e-5483k,TYPER-EP076-qq-e-d-5483k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP91,H8/1～H11/7,1300,グランツァ・4輪ディスク,リア,14578,,280918,TYPER-EP195-qq-e-8142k,TYPER-EP195-qq-e-d-8142k,4515693341959,EP195,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP91/NP90,H8/1～H11/7,1300～1500,2WD・リアドラム,フロント,14578,,280877,TYPER-EP076-qq-e-5481k,TYPER-EP076-qq-e-d-5481k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スターレット,EP95,H8/1～H11/7,1300,4WD・リアドラム,フロント,14578,,280878,TYPER-EP076-qq-e-5482k,TYPER-EP076-qq-e-d-5482k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,スプリンターカリブ,AE111,H8/5～H14/7,1600,4輪ディスク,フロント,14578,,285098,TYPER-EP076-qq-e-8466k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,スプリンターカリブ,AE111,H8/5～H14/7,1600,4輪ディスク,リア,14578,,287876,TYPER-EP133-qq-e-9098k,出さない,4515693341331,EP133,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,スプリンターカリブ,AE111,H8/5～H14/7,1600,リアドラム,フロント,14578,,286024,TYPER-EP076-qq-e-8465k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,スプリンターカリブ,AE114G/AE115G,H7/8～H14/7,1600～1800,,フロント,14578,,288792,TYPER-EP076-qq-e-8464k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,スプリンターカリブ,AE95G,S63/2～H7/8,1600,,フロント,14578,,288791,TYPER-EP076-qq-e-8463k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,スペイド,NCP145,H24/7～,1500,,フロント,14578,,281643,TYPER-EP433-qq-e-5484k,TYPER-EP433-qq-e-d-5484k,4515693344332,EP433,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セラ,EXY10,H2/3～H7/12,1500,4輪ディスク,フロント,14578,,280881,TYPER-EP076-qq-e-5486k,TYPER-EP076-qq-e-d-5486k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セラ,EXY10,H2/3～H7/12,1500,4輪ディスク,リア,14578,,280919,TYPER-EP195-qq-e-8143k,TYPER-EP195-qq-e-d-8143k,4515693341959,EP195,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セラ,EXY10,H2/3～H7/12,1500,リアドラム,フロント,14578,,280880,TYPER-EP076-qq-e-5485k,TYPER-EP076-qq-e-d-5485k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セリカ,AT160/ST162,S60/8～S62/8,1600～2000,,フロント,14578,,282250,TYPER-EP076-qq-e-8468k,出さない,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,セリカ,SA60,S56/7～S60/8,1800,,フロント,14578,,287866,TYPER-EP067-qq-e-8467k,出さない,4515693340679,EP067,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,セリカ,ST160/ST163,S60/8～H1/9,1800,,フロント,14578,,280882,TYPER-EP076-qq-e-5487k,TYPER-EP076-qq-e-d-5487k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セリカ,ST162,S62/8～H1/9,2000,4輪ディスク・ABS無,フロント,14578,,280884,TYPER-EP076-qq-e-5489k,TYPER-EP076-qq-e-d-5489k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セリカ,ST162,S62/8～H1/9,2000,リアドラム・ABS無,フロント,14578,,280883,TYPER-EP076-qq-e-5488k,TYPER-EP076-qq-e-d-5488k,4515693340761,EP076,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セリカ,ST202/ST202C,H9/12～H11/9,2000,ST202(3S-GE・ノーマルサスペンション),フロント,14578,,281149,TYPER-EP278-qq-e-5491k,TYPER-EP278-qq-e-d-5491k,4515693342789,EP278,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セリカ,ST205,H6/2～H11/9,2000,GT-FOUR,フロント,14578,,281319,TYPER-EP315-qq-e-5490k,TYPER-EP315-qq-e-d-5490k,4515693343151,EP315,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セリカ,ST205,H6/2～H11/9,2000,GT-FOUR,リア,14578,,281321,TYPER-EP316-qq-e-8144k,TYPER-EP316-qq-e-d-8144k,4515693343168,EP316,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
トヨタ,セリカ,TA40/TA45/TA55/RA40/RA45/RA55,S52/7～S56/6,,純正14インチホイール装着車除く・4輪ディスク,リア,14578,,285100,TYPER-EP097-qq-e-9100k,出さない,4515693340976,EP097,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,セリカ,TA41/TA42/TA46/TA47/RA40/RA46,S52/7～S56/6,,純正14インチホイール装着車除く・4輪ディスク,リア,14578,,287873,TYPER-EP097-qq-e-9099k,出さない,4515693340976,EP097,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,出さない
トヨタ,セリカ,ZZT230,H11/9～H18/4,1800,リアドラム,フロント,14578,,281499,TYPER-EP382-qq-e-5492k,TYPER-EP382-qq-e-d-5492k,4515693343823,EP382,ENDLESS,ブレーキパッド,NEW TYPE R,ローター適正温度域:50～650℃<br>平均摩擦係数:0.30～0.35<br>材質:ロースチール<br>走行フィールド:ワインディング～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,20000,16400
