自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
スバル,レガシィB4/レガシィツーリングワゴン,BP9/BL9,H20/6～H21/5,2500,STi S402,リア,18766,,272993,MX72P-EP291-qq-e-803k,MX72P-EP291-qq-e-d-803k,4515693322910,EP291,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィB4/レガシィツーリングワゴン,BPE/BLE,H15/9～H21/5,3000,,フロント,18766,,273352,MX72P-EP417-qq-e-649k,MX72P-EP417-qq-e-d-649k,4515693324174,EP417,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィB4/レガシィツーリングワゴン,BPE/BLE,H15/9～H21/5,3000,,リア,18766,,273144,MX72P-EP355-qq-e-799k,MX72P-EP355-qq-e-d-799k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9,H21/5～,2500,BM9 BR9(NA・25i Sパッケージ)/BR9アウトバック(25i Sパッケージ),フロント,18766,,273356,MX72P-EP417-qq-e-657k,MX72P-EP417-qq-e-d-657k,4515693324174,EP417,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9,H21/5～,2500,BM9 BR9(NA・25i Sパッケージ)/BR9アウトバック(25i Sパッケージ),リア,18766,,273418,MX72P-EP472-qq-e-807k,MX72P-EP472-qq-e-d-807k,4515693324723,EP472,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9/BRM,H21/5～H24/5,2500,BM9 BR9(NA)/アウトバック2.5,フロント,18766,,273280,MX72P-EP386-qq-e-656k,MX72P-EP386-qq-e-d-656k,4515693323863,EP386,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィB4/レガシィツーリングワゴン/レガシィアウトバック,BM9/BR9/BRM,H21/5～H24/5,2500,BM9 BR9(NA)/アウトバック2.5,リア,18766,,273363,MX72P-EP418-qq-e-806k,MX72P-EP418-qq-e-d-806k,4515693324181,EP418,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィアウトバック,BP9/BPE,H15/9～H21/5,2500～3000,,フロント,18766,,273279,MX72P-EP386-qq-e-650k,MX72P-EP386-qq-e-d-650k,4515693323863,EP386,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィアウトバック,BP9/BPE,H15/9～H21/5,2500～3000,,リア,18766,,273362,MX72P-EP418-qq-e-800k,MX72P-EP418-qq-e-d-800k,4515693324181,EP418,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィアウトバック,BRF,H21/5～H26/10,3600,アウトバック3.6R,フロント,18766,,273355,MX72P-EP417-qq-e-655k,MX72P-EP417-qq-e-d-655k,4515693324174,EP417,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィアウトバック,BRF,H21/5～H26/10,3600,アウトバック3.6R,リア,18766,,273417,MX72P-EP472-qq-e-805k,MX72P-EP472-qq-e-d-805k,4515693324723,EP472,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィツーリングワゴン,BH5,H10/7～H14/5,2000,ブライトン・TX・TX-S,リア,18766,,273153,MX72P-EP355-qq-e-9345k,MX72P-EP355-qq-e-d-9345k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,20500
スバル,レガシィツーリングワゴン,BH5/BH9,H14/5～H15/5,2000～2500,BH5(GT-B/GT/TS-R/ブライトン)/BH9(250S・ランカスター MT),リア,18766,,273162,MX72P-EP355-qq-e-9354k,MX72P-EP355-qq-e-d-9354k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,20500
スバル,レガシィツーリングワゴン,BH5/BH9/BHC,H10/7～H14/5,2000～2500,BH5(GT/GT-VDC/GT-B/TS-R/TS-R リミテッド/ブライトンS),リア,18766,,273154,MX72P-EP355-qq-e-9346k,MX72P-EP355-qq-e-d-9346k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,20500
スバル,レガシィツーリングワゴン/レガシィアウトバック,BP9/BPE/BPH,H19/5～H21/5,2500～3000,アウトバック iSI-C・XT・XT アイサイト・R SI-C・R アイサイト,フロント,18766,,273353,MX72P-EP417-qq-e-652k,MX72P-EP417-qq-e-d-652k,4515693324174,EP417,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィツーリングワゴン/レガシィアウトバック,BP9/BPE/BPH,H19/5～H21/5,2500～3000,アウトバック iSI-C・XT・XT アイサイト・R SI-C・R アイサイト,リア,18766,,273145,MX72P-EP355-qq-e-802k,MX72P-EP355-qq-e-d-802k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,22500
スバル,レガシィツーリングワゴン/レガシィランカスター,BHE,H12/5～H14/1,3000,ランカスター6,リア,18766,,273159,MX72P-EP355-qq-e-9351k,MX72P-EP355-qq-e-d-9351k,4515693323559,EP355,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,モデルチェンジや車両製造時期により、一部記載の適合区分に当てはまらない場合がございますのでご注意ください,,26000,60,20500
トヨタ,86,ZN6,H24/4～,2000,G/RC,フロント,18766,,273255,MX72P-EP386-qq-e-4712k,MX72P-EP386-qq-e-d-4712k,4515693323863,EP386,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,86,ZN6,H24/4～,2000,G/RC,リア,18766,,273367,MX72P-EP418-qq-e-9108k,MX72P-EP418-qq-e-d-9108k,4515693324181,EP418,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,86,ZN6,H24/4～,2000,GT/GT リミテッド,フロント,18766,,273254,MX72P-EP386-qq-e-4711k,MX72P-EP386-qq-e-d-4711k,4515693323863,EP386,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,86,ZN6,H24/4～,2000,GT/GT リミテッド,リア,18766,,273422,MX72P-EP472-qq-e-9107k,MX72P-EP472-qq-e-d-9107k,4515693324723,EP472,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,86,ZN6,H29/2～,2000,GT リミテッド ハイパフォーマンスパッケージ,フロント,18766,,273164,MX72P-EP357-qq-e-4713k,MX72P-EP357-qq-e-d-4713k,4515693323573,EP357,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,86,ZN6,H29/2～,2000,GT リミテッド ハイパフォーマンスパッケージ,リア,18766,,272994,MX72P-EP291-qq-e-9109k,MX72P-EP291-qq-e-d-9109k,4515693322910,EP291,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,bB,NCP30/NCP31/NCP35,H12/2～H17/2,1300～1500,リアドラム,フロント,18766,,273249,MX72P-EP382-qq-e-4714k,MX72P-EP382-qq-e-d-4714k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,IQ,KGJ10,H20/11～H28/03,1000,,フロント,18766,,273226,MX72P-EP382-qq-e-4627k,MX72P-EP382-qq-e-d-4627k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,IQ,NGJ10,h21/08～H28/03,1300,ゴー含む,フロント,18766,,273227,MX72P-EP382-qq-e-4628k,MX72P-EP382-qq-e-d-4628k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,MR2,AW10/AW11,S59/6～H1/12,1500～1600,,フロント,18766,,283203,MX72P-EP076-qq-e-8306k,出さない,4515693320763,EP076,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
トヨタ,MR2,AW10/AW11,S59/6～H1/12,1500～1600,,リア,18766,,289958,MX72P-EP129-qq-e-9263k,出さない,4515693321296,EP129,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
トヨタ,MR2,SW20,H1/12～H3/12,2000,1型,リア,18766,,272846,MX72P-EP129-qq-e-9095k,MX72P-EP129-qq-e-d-9095k,4515693321296,EP129,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,MR2,SW20,H3/12～H11/11,2000,2/3/4/5型,フロント,18766,,272951,MX72P-EP278-qq-e-4649k,MX72P-EP278-qq-e-d-4649k,4515693322781,EP278,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,MR2,SW20,H3/12～H11/11,2000,2/3/4/5型,リア,18766,,272847,MX72P-EP129-qq-e-9096k,MX72P-EP129-qq-e-d-9096k,4515693321296,EP129,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,MR-S,ZZW30,H11/11～H19/7,1800,,フロント,18766,,273239,MX72P-EP382-qq-e-4648k,MX72P-EP382-qq-e-d-4648k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,MR-S,ZZW30,H11/11～H19/7,1800,,リア,18766,,272845,MX72P-EP129-qq-e-9094k,MX72P-EP129-qq-e-d-9094k,4515693321296,EP129,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,WiLL Vi,NCP19,H12/1～H14/4,1300～,リアドラム,フロント,18766,,273235,MX72P-EP382-qq-e-4643k,MX72P-EP382-qq-e-d-4643k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,WiLL VS,ZZE127,H13/4～H16/4,1800～,,フロント,18766,,273237,MX72P-EP382-qq-e-4645k,MX72P-EP382-qq-e-d-4645k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,WiLL VS,ZZE129,H13/4～H16/4,1800～,リアドラム,フロント,18766,,273236,MX72P-EP382-qq-e-4644k,MX72P-EP382-qq-e-d-4644k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,WiLL サイファ,NCP70/NCP75,H14/10～H17/7,1300～1500,リアドラム,フロント,18766,,273238,MX72P-EP382-qq-e-4646k,MX72P-EP382-qq-e-d-4646k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アリオン,ZZT240/NZT240,H13/12～H19/5,1500～1800,,フロント,18766,,273228,MX72P-EP382-qq-e-4629k,MX72P-EP382-qq-e-d-4629k,4515693323825,EP382,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アリスト,JZS147,H5/8～H9/8,3000,ターボ,フロント,18766,,273019,MX72P-EP292-qq-e-4631k,MX72P-EP292-qq-e-d-4631k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アリスト,JZS160/JZS161,H9/8～H17/01,3000,,フロント,18766,,273020,MX72P-EP292-qq-e-4632k,MX72P-EP292-qq-e-d-4632k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アリスト,JZS160/JZS161,H9/8～H17/01,3000,,リア,18766,,273113,MX72P-EP354-qq-e-9083k,MX72P-EP354-qq-e-d-9083k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アリスト,UZS143,H4/10～H9/8,4000,4WD,フロント,18766,,273018,MX72P-EP292-qq-e-4630k,MX72P-EP292-qq-e-d-4630k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,GXE10,H13/5～H17/7,2000,6MT・純正17インチホイール装着車,フロント,18766,,273023,MX72P-EP292-qq-e-4635k,MX72P-EP292-qq-e-d-4635k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,GXE10,H13/5～H17/7,2000,6MT・純正17インチホイール装着車,リア,18766,,273117,MX72P-EP354-qq-e-9087k,MX72P-EP354-qq-e-d-9087k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,SXE10,H10/10～H17/7,2000,5AT・純正17インチホイール装着車・オプションキャリパー,フロント,18766,,273022,MX72P-EP292-qq-e-4634k,MX72P-EP292-qq-e-d-4634k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,SXE10,H10/10～H17/7,2000,5AT・純正17インチホイール装着車・オプションキャリパー,リア,18766,,273116,MX72P-EP354-qq-e-9086k,MX72P-EP354-qq-e-d-9086k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,SXE10,H10/10～H17/7,2000,6MT,フロント,18766,,273021,MX72P-EP292-qq-e-4633k,MX72P-EP292-qq-e-d-4633k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,SXE10,H10/10～H17/7,2000,6MT,リア,18766,,273115,MX72P-EP354-qq-e-9085k,MX72P-EP354-qq-e-d-9085k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,SXE10/GXE10,H10/10～H13/5,2000,SXE10(5AT),リア,18766,,273114,MX72P-EP354-qq-e-9084k,MX72P-EP354-qq-e-d-9084k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァ,SXE10/GXE10,H13/5～H17/7,2000,SXE10(5AT),リア,18766,,273118,MX72P-EP354-qq-e-9088k,MX72P-EP354-qq-e-d-9088k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァジータ,GXE10W,H13/7～H17/07,2000,,リア,18766,,273120,MX72P-EP354-qq-e-9090k,MX72P-EP354-qq-e-d-9090k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァジータ,JCE10W/JCE15W/GXE10W,H13/7～H17/07,2000～3000,純正17インチホイール装着車,フロント,18766,,273024,MX72P-EP292-qq-e-4636k,MX72P-EP292-qq-e-d-4636k,4515693322927,EP292,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
トヨタ,アルテッツァジータ,JCE10W/JCE15W/GXE10W,H13/7～H17/07,2000～3000,純正17インチホイール装着車,リア,18766,,273119,MX72P-EP354-qq-e-9089k,MX72P-EP354-qq-e-d-9089k,4515693323542,EP354,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
