自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
ダイハツ,オプティ,L300S,H4/2～H4/6,660,,フロント,8994,,278900,SSY-EP258-qq-e-1395k,SSY-EP258-qq-e-d-1395k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L300S,H4/6～H10/10,660,フロント アケボノキャリパー/リアシュー HOUSEI,フロント,8994,,278902,SSY-EP258-qq-e-1400k,SSY-EP258-qq-e-d-1400k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L300S,H4/6～H10/10,660,フロント アケボノキャリパー/リアシュー NBK,フロント,8994,,278901,SSY-EP258-qq-e-1399k,SSY-EP258-qq-e-d-1399k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L300S,H4/6～H10/10,660,フロント スミトモキャリパー/リアシュー HOUSEI,フロント,8994,,278306,SSY-EP099-qq-e-1398k,SSY-EP099-qq-e-d-1398k,4515693310993,EP099,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L300S,H4/6～H10/10,660,フロント スミトモキャリパー/リアシュー NBK,フロント,8994,,278305,SSY-EP099-qq-e-1397k,SSY-EP099-qq-e-d-1397k,4515693310993,EP099,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L310S,H4/2～H10/10,660,4WD,フロント,8994,,278304,SSY-EP099-qq-e-1396k,SSY-EP099-qq-e-d-1396k,4515693310993,EP099,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L800S/L810S,H10/10～H14/08,660,L800S(NA)/L810S(NA・ABS付),フロント,8994,,279741,SSY-EP364-qq-e-1401k,SSY-EP364-qq-e-d-1401k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L800S/L810S,H10/10～H14/08,660,L800S(ターボ)/L810S(ターボ・ABS付),フロント,8994,,279721,SSY-EP363-qq-e-9728k,SSY-EP363-qq-e-d-9728k,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L802S,H10/10～H11/08,660,ABS付,フロント,8994,,279723,SSY-EP363-qq-e-9730k,SSY-EP363-qq-e-d-9730k,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L802S,H10/10～H14/08,660,ABS無,フロント,8994,,279722,SSY-EP363-qq-e-9729k,SSY-EP363-qq-e-d-9729k,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L802S,H11/09～H14/08,660,ABS付,フロント,8994,,279724,SSY-EP363-qq-e-9731k,SSY-EP363-qq-e-d-9731k,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L810S,H10/10～H11/08,660,ABS無・ソリッドディスク車,フロント,8994,,279742,SSY-EP364-qq-e-1402k,SSY-EP364-qq-e-d-1402k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L810S,H10/10～H11/08,660,ABS無・ベンチディスク車,フロント,8994,,279725,SSY-EP363-qq-e-9732k,SSY-EP363-qq-e-d-9732k,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L810S,H11/9～H14/08,660,NA・ABS無・ソリッドディスク車,フロント,8994,,279743,SSY-EP364-qq-e-1403k,SSY-EP364-qq-e-d-1403k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,オプティ,L810S,H11/9～H14/08,660,ターボ・ABS無・ベンチディスク車,フロント,8994,,279726,SSY-EP363-qq-e-9733k,SSY-EP363-qq-e-d-9733k,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,クー,L401S/L402S/L411S,H18/5～H25/1,1300～1500,,フロント,8994,,279958,SSY-EP387-qq-e-1404k,SSY-EP387-qq-e-d-1404k,4515693313871,EP387,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,コペン,L880K,H14/6～H17/9,660,リアドラム,フロント,8994,,279959,SSY-EP387-qq-e-1440k,SSY-EP387-qq-e-d-1440k,4515693313871,EP387,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,コペン,LA400K,H26/6～,660,,フロント,8994,,279960,SSY-EP387-qq-e-1441k,SSY-EP387-qq-e-d-1441k,4515693313871,EP387,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,シャレード,G11/G26/G30/G11V/G30V,S58/1～S62/1,1000,G11/26(926ターボ)/G30 G11V/30V(バン),フロント,8994,,278283,SSY-EP088-qq-e-1442k,SSY-EP088-qq-e-d-1442k,4515693310887,EP088,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,シャレード,G200S/G201S/G203S/G213S,H5/1～H12/5,1300～1600,4輪ディスク,フロント,8994,,285092,SSY-EP350-qq-e-7568k,出さない,4515693313505,EP350,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,シャレード,G200S/G201S/G203S/G213S,H5/1～H12/5,1300～1600,4輪ディスク,リア,8994,,283290,SSY-EP136-qq-e-8799k,出さない,4515693311365,EP136,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,シャレード,G200S/G201S/G203S/G213S,H5/1～H12/5,1300～1600,リアドラム,フロント,8994,,285093,SSY-EP350-qq-e-7569k,出さない,4515693313505,EP350,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,ストーリア,M100S/M101S/M110S/M111S/M112S,H10/9～H13/12,1000～1300,リアドラム,フロント,8994,,284403,SSY-EP363-qq-e-9478k,出さない,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,ストーリア,M100S/M110S,H13/12～H16/5,1000,リアドラム,フロント,8994,,284101,SSY-EP363-qq-e-9479k,出さない,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,ストーリア,M101S/M111S,H13/12～H16/5,1300,リアドラム,フロント,8994,,288784,SSY-EP387-qq-e-7570k,出さない,4515693313871,EP387,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,ソニカ,L405S,H18/6～H21/4,660,R,フロント,8994,,282243,SSY-EP364-qq-e-7572k,出さない,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,ソニカ,L405S,H18/6～H21/4,660,RS リミテッド/RS,フロント,8994,,288004,SSY-EP415-qq-e-7571k,出さない,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,ソニカ,L415S,H18/6～H21/4,660,R,フロント,8994,,289696,SSY-EP364-qq-e-7574k,出さない,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,ソニカ,L415S,H18/6～H21/4,660,RS リミテッド/RS,フロント,8994,,283300,SSY-EP415-qq-e-7573k,出さない,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
ダイハツ,タント,L350S,H15/12～H17/6,660,(RS・R除く)ABS無,フロント,8994,,279749,SSY-EP364-qq-e-1443k,SSY-EP364-qq-e-d-1443k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント,L350S,H15/12～H17/6,660,RS・R,フロント,8994,,280171,SSY-EP415-qq-e-1444k,SSY-EP415-qq-e-d-1444k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント,L350S,H17/6～H19/12,660,L ABS無,フロント,8994,,279751,SSY-EP364-qq-e-1448k,SSY-EP364-qq-e-d-1448k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント,L350S,H17/6～H19/12,660,RS,フロント,8994,,280173,SSY-EP415-qq-e-1446k,SSY-EP415-qq-e-d-1446k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント,L360S,H15/12～H19/12,660,,フロント,8994,,280172,SSY-EP415-qq-e-1445k,SSY-EP415-qq-e-d-1445k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント,L375S,H19/12～H25/10,660,カスタム RS除く・リアドラム,フロント,8994,,279752,SSY-EP364-qq-e-1449k,SSY-EP364-qq-e-d-1449k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント/タントカスタム,L350S,H17/6～H19/12,660,X・L・カスタム,フロント,8994,,279750,SSY-EP364-qq-e-1447k,SSY-EP364-qq-e-d-1447k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント/タントカスタム,L375S/L385S,H19/12～H25/10,660,L375S(カスタム RS・リアドラム)/L385S(リアドラム),フロント,8994,,280174,SSY-EP415-qq-e-1450k,SSY-EP415-qq-e-d-1450k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タント/タントカスタム,LA600S,H25/10～H27/5,660,,フロント,8994,,280768,SSY-EP503-qq-e-1451k,SSY-EP503-qq-e-d-1451k,4515693315035,EP503,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,要形状確認,,12000,11100
ダイハツ,タントエグゼ,L455S,H21/12～H26/10,660,NA,フロント,8994,,279753,SSY-EP364-qq-e-1452k,SSY-EP364-qq-e-d-1452k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,タントエグゼ,L455S/L465S,H21/12～H26/10,660,L455S(ターボ),フロント,8994,,280175,SSY-EP415-qq-e-1453k,SSY-EP415-qq-e-d-1453k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ネイキッド,L750S/L760S,H11/11～H15/12,660,NA・リアドラム,フロント,8994,,279754,SSY-EP364-qq-e-1454k,SSY-EP364-qq-e-d-1454k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ネイキッド,L750S/L760S,H11/11～H15/12,660,ターボ・リアドラム,フロント,8994,,279728,SSY-EP363-qq-e-9735k,SSY-EP363-qq-e-d-9735k,4515693313635,EP363,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,パイザー,G301G/G303G/G311G/G313G,H8/8～H14/7,1500～1600,4輪ディスク,フロント,8994,,279581,SSY-EP350-qq-e-1456k,SSY-EP350-qq-e-d-1456k,4515693313505,EP350,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,パイザー,G301G/G303G/G311G/G313G,H8/8～H14/7,1500～1600,4輪ディスク,リア,8994,,278380,SSY-EP136-qq-e-6727k,SSY-EP136-qq-e-d-6727k,4515693311365,EP136,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,パイザー,G301G/G303G/G311G/G313G,H8/8～H14/7,1500～1600,リアドラム,フロント,8994,,279580,SSY-EP350-qq-e-1455k,SSY-EP350-qq-e-d-1455k,4515693313505,EP350,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M300S/M301S/M310S,H16/6～H22/2,1000～1300,,フロント,8994,,280176,SSY-EP415-qq-e-1457k,SSY-EP415-qq-e-d-1457k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M300S/M310S,H20/11～H22/2,1000,,フロント,8994,,280179,SSY-EP415-qq-e-1462k,SSY-EP415-qq-e-d-1462k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,要形状確認,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M312S,H18/12～H22/2,1000,X4,フロント,8994,,280178,SSY-EP415-qq-e-1461k,SSY-EP415-qq-e-d-1461k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M312S,H18/3～H18/12,1000,X4,フロント,8994,,280177,SSY-EP415-qq-e-1460k,SSY-EP415-qq-e-d-1460k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M502G,H20/12～,1500,VSC非装着車,フロント,8994,,280335,SSY-EP435-qq-e-1459k,SSY-EP435-qq-e-d-1459k,4515693314359,EP435,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M502G/M512G,H20/12～,1500,M502G(VSC装着車),フロント,8994,,280308,SSY-EP433-qq-e-1458k,SSY-EP433-qq-e-d-1458k,4515693314335,EP433,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M600S,H22/2～H28/4,1000,,フロント,8994,,280180,SSY-EP415-qq-e-1463k,SSY-EP415-qq-e-d-1463k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,要形状確認,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M601S,H22/2～H28/4,1300,1.3CX,フロント,8994,,280534,SSY-EP467-qq-e-1465k,SSY-EP467-qq-e-d-1465k,4515693314670,EP467,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,要形状確認,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M610S,H22/2～H28/4,1000,,フロント,8994,,280533,SSY-EP467-qq-e-1464k,SSY-EP467-qq-e-d-1464k,4515693314670,EP467,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,要形状確認,,12000,11100
ダイハツ,ブーン/ブーンルミナス,M700S/M710S,H28/4～,1000,,フロント,8994,,280769,SSY-EP503-qq-e-1466k,SSY-EP503-qq-e-d-1466k,4515693315035,EP503,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
ダイハツ,ミラ,L200S,H2/3～H6/8,660,TR-XX アヴァンツァートR除く・アケボノキャリパー,フロント,8994,,278904,SSY-EP258-qq-e-1409k,SSY-EP258-qq-e-d-1409k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L200S,H2/3～H6/8,660,TR-XX アヴァンツァートR除く・スミトモキャリパー,フロント,8994,,278310,SSY-EP099-qq-e-1410k,SSY-EP099-qq-e-d-1410k,4515693310993,EP099,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L200V,H2/3～H6/8,660,アケボノキャリパー,フロント,8994,,278907,SSY-EP258-qq-e-1414k,SSY-EP258-qq-e-d-1414k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L200V,H2/3～H6/8,660,スミトモキャリパー,フロント,8994,,278312,SSY-EP099-qq-e-1415k,SSY-EP099-qq-e-d-1415k,4515693310993,EP099,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L210S,H2/3～H3/5,660,RV4,フロント,8994,,278908,SSY-EP258-qq-e-1416k,SSY-EP258-qq-e-d-1416k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L210S,H3/5～H6/8,660,RV4,フロント,8994,,279334,SSY-EP297-qq-e-1420k,SSY-EP297-qq-e-d-1420k,4515693312973,EP297,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L210S/L210V,H2/3～H6/8,660,RV4除く・4WD・アケボノキャリパー,フロント,8994,,278906,SSY-EP258-qq-e-1412k,SSY-EP258-qq-e-d-1412k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L210S/L210V,H2/3～H6/8,660,RV4除く・4WD・スミトモキャリパー,フロント,8994,,278311,SSY-EP099-qq-e-1413k,SSY-EP099-qq-e-d-1413k,4515693310993,EP099,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L250S/L260S,H14/12～,660,,フロント,8994,,279746,SSY-EP364-qq-e-1436k,SSY-EP364-qq-e-d-1436k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L275S/L285S,H18/12～,660,VSC装着車,フロント,8994,,280170,SSY-EP415-qq-e-1439k,SSY-EP415-qq-e-d-1439k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L275S/L285S,H18/12～,660,VSC非装着車,フロント,8994,,279748,SSY-EP364-qq-e-1438k,SSY-EP364-qq-e-d-1438k,4515693834970,EP364,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L500S,H6/8～H10/10,660,C#系・アケボノキャリパー,フロント,8994,,278914,SSY-EP258-qq-e-1430k,SSY-EP258-qq-e-d-1430k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L500S/L500V,H6/8～H10/10,660,C#系・T#系・寒冷地仕様,フロント,8994,,278913,SSY-EP258-qq-e-1429k,SSY-EP258-qq-e-d-1429k,4515693312584,EP258,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
ダイハツ,ミラ,L500S/L500V,H6/8～H10/10,660,T#系・スミトモキャリパー,フロント,8994,,278316,SSY-EP099-qq-e-1431k,SSY-EP099-qq-e-d-1431k,4515693310993,EP099,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,年式、グレード、仕様にて細かく適合が分類されますので形状確認を行って下さい,,12000,11100
