自動車メーカー,車種,型式,年式,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
スズキ,アルトワークス,CS22S,91/9～94/10,WORKS ie(SOHC ターボ)車台No.250001→,フロント,21600,,75287,SPK371032-qq-e-3042k,SPK371032-qq-e-d-3042k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,CS22S,91/9～94/10,WORKS RS-R(DOHC ターボ),フロント,21600,,94664,SPK371032-qq-e-3043k,SPK371032-qq-e-d-3043k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,アルトワークス,HA11S/HB11S,94/11～98/9,WORKS(ターボ),フロント,21600,,114115,SPK371032-qq-e-3049k,SPK371032-qq-e-d-3049k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,イグニス,FF21S,16/02～,FF&4WD,フロント,21600,,108180,SPK371058-qq-e-3106k,SPK371058-qq-e-d-3106k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,エブリイ+,DA32W,99/6～01/05,,フロント,21600,,95002,SPK371058-qq-e-3104k,SPK371058-qq-e-d-3104k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,エブリイランディ,DA32W,01/05～05/07,,フロント,21600,,114798,SPK371058-qq-e-3103k,SPK371058-qq-e-d-3103k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,カプチーノ,EA11R/EA21R,91/10～,,フロント,21600,,102534,SPK371010-qq-e-3071k,SPK371010-qq-e-d-3071k,4547726344514,371010,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AJ14S/AH64S/AJ64S,88/8～98/7,,フロント,21600,,109221,SPK371010-qq-e-3102k,SPK371010-qq-e-d-3102k,4547726344514,371010,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,キャラ,PG6SS,93/1～,,フロント,21600,,108500,SPK371026-qq-e-3072k,SPK371026-qq-e-d-3072k,4547726344521,371026,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,キャリイ/エブリイ,DA16T,13/09～,,フロント,21600,,96335,SPK371082-qq-e-3077k,出さない,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,キャリイ/エブリイ,DA17V/DA17W,15/02～,,フロント,21600,,89750,SPK371082-qq-e-3078k,SPK371082-qq-e-d-3078k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,キャリイ/エブリイ,DA63T,02/05～05/09,車台No.→380000,フロント,21600,,96003,SPK371054-qq-e-3073k,出さない,4547726344576,371054,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,キャリイ/エブリイ,DA63T,05/09～,車台No.380001→,フロント,21600,,83144,SPK371082-qq-e-3074k,出さない,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,キャリイ/エブリイ,DA64V/DA64W,05/08～,,フロント,21600,,89749,SPK371082-qq-e-3075k,SPK371082-qq-e-d-3075k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,キャリイ/エブリイ,DA65T,05/08～,,フロント,21600,,102542,SPK371082-qq-e-3076k,出さない,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,出さない
スズキ,クロスビー,MN71S,17/12～,,フロント,21600,,107385,SPK371058-qq-e-3160k,SPK371058-qq-e-d-3160k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,シボレークルーズ,HR51S/HR52S/HR81S/HR82S,01/12～,,フロント,21600,,108179,SPK371058-qq-e-3101k,SPK371058-qq-e-d-3101k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,スイフト,HT51S,00/01～05/04,,フロント,21600,,88773,SPK371058-qq-e-3135k,SPK371058-qq-e-d-3135k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,スイフト,HT81S,00/01～05/04,,フロント,21600,,75947,SPK371058-qq-e-3136k,SPK371058-qq-e-d-3136k,4547726344583,371058,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,スペーシア,MK32S/MK42S,13/03～17/12,,フロント,21600,,96010,SPK371082-qq-e-3133k,SPK371082-qq-e-d-3133k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,スペーシアカスタム,MK32S/MK42S,13/03～17/12,,フロント,21600,,115829,SPK371082-qq-e-3134k,SPK371082-qq-e-d-3134k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,セルボ,HG21S,06/09～,NA&ターボ,フロント,21600,,122478,SPK371082-qq-e-3079k,SPK371082-qq-e-d-3079k,4547726344651,371082,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
スズキ,セルボモード,CN21S,90/7～91/9,ABS付,フロント,21600,,94666,SPK371032-qq-e-3081k,SPK371032-qq-e-d-3081k,4547726344545,371032,DIXCEL,ブレーキパッド,SP-K,材質:グラファイト・メタリック<br>適正温度:50～800℃,,,24000,24600
