自動車メーカー,車種,型式,年式,Fr/Rr,適合詳細,備考,注意事項,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,定価,掛け,販売価格,工賃
スバル,レガシィセダン,BM9,09/05～10/04,フロント,B4<br>NA<br>2.5i及び2.5i Lパッケージ(リミテッド含む)/2.5i Sパッケージ A型,,,18000,,134653,71523021030-qq-0379,4580439033733,P78 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,09/05～10/04,フロント,B4<br>NA<br>2.5i Sパッケージ リミテッド A型,,,18000,,134665,71523021040-qq-01396,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,09/05～10/04,リア,B4<br>NA<br>2.5i Sパッケージ リミテッド A型,,,18000,,134764,71523026590-qq-01464,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,09/05～10/04,リア,B4<br>NA<br>2.5i及び2.5i Lパッケージ(リミテッド含む)/2.5i Sパッケージ A型,,,18000,,134805,71523026600-qq-0296,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,09/05～14/10,フロント,B4<br>ターボ<br>2.5GT A～D型(アイサイト含む),,,18000,,134664,71523021040-qq-01395,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,09/05～14/10,リア,B4<br>ターボ<br>2.5GT A～D型(アイサイト含む),,,18000,,134763,71523026590-qq-01463,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,10/05～12/04,フロント,B4<br>NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,,,18000,,134666,71523021040-qq-01397,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,10/05～12/04,フロント,B4<br>NA<br>2.5i(アイサイト含む)/2.5i Lパッケージ/2.5i Sスタイル B～C型,,,18000,,136374,71523091080-qq-03681,4580439033856,P78 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,10/05～12/04,リア,B4<br>NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,,,18000,,134765,71523026590-qq-01465,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BM9,10/05～12/04,リア,B4<br>NA<br>2.5i(アイサイト含む)/2.5i Lパッケージ/2.5i Sスタイル B～C型,,,18000,,134806,71523026600-qq-0297,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BMG,12/05～,フロント,B4<br>2.0GT DIT(アイサイト含む),,,18000,,134667,71523021040-qq-01398,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BMG,12/05～,リア,B4<br>2.0GT DIT(アイサイト含む),,,18000,,134766,71523026590-qq-01466,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BMM,12/05～,フロント,B4<br>2.5i アイサイト tS/2.5i アイサイト Sパッケージ,,,18000,,134668,71523021040-qq-01399,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BMM,12/05～,フロント,B4<br>2.5i/2.5i Lパッケージ/2.5i B スポーツ(アイサイト含む),,,18000,,136375,71523091080-qq-03682,4580439033856,P78 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BMM,12/05～,リア,B4<br>2.5i アイサイト tS/2.5i アイサイト Sパッケージ,,,18000,,134767,71523026590-qq-01467,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィセダン,BMM,12/05～,リア,B4<br>2.5i/2.5i Lパッケージ/2.5i B スポーツ(アイサイト含む),,,18000,,134807,71523026600-qq-0298,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,93/09～96/06,フロント,NA<br>TX/ブライトン/TS/TS-R SOHC A型<br>リア:ディスク/ドラム共通,,,18000,,130203,71523020090-qq-0724,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,93/09～96/06,リア,ターボ<br>GT/GT-B,,,18000,,130213,71523026560-qq-0734,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,93/09～96/06,リア,NA<br>TX/ブライトン/TS/TS-R SOHC A型<br>リア:ディスク,,,18000,,130215,71523026560-qq-0736,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,フロント,NA<br>TX/ブライトン/TS-R<br>15インチホイール装着車<br>SOHC<br>リア:ディスク/ドラム共通,,,18000,,130190,71523020010-qq-0711,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,フロント,ターボ<br>GT/GT-B,,,18000,,134571,71523020050-qq-0405,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,フロント,NA<br>TS-R 16インチホイール,,,18000,,134572,71523020050-qq-0406,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,リア,ターボ<br>GT/GT-B,,,18000,,130214,71523026560-qq-0735,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG5,96/06～98/06,リア,NA<br>TX/ブライトン/TS-R<br>15/16インチホイール装着車<br>SOHC<br>リア:ディスク,,,18000,,130216,71523026560-qq-0737,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG7/BGB,93/09～98/06,フロント,,,,18000,,130204,71523020090-qq-0725,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG7/BGB,93/09～98/06,リア,,,,18000,,130217,71523026560-qq-0738,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG9/BGC,94/10～96/06,リア,,,,18000,,130220,71523026560-qq-0741,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG9/BGC,96/06～98/06,フロント,,,,18000,,134573,71523020050-qq-0407,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BG9/BGC,96/06～98/06,リア,,,,18000,,130221,71523026560-qq-0742,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BGA,93/09～96/06,フロント,A型<br>リア:ディスク/ドラム共通,,,18000,,130205,71523020090-qq-0726,4580439035829,P78 004N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BGA,93/09～96/06,リア,A型<br>リア:ディスク,,,18000,,130218,71523026560-qq-0739,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BGA,96/06～98/06,フロント,B/C型<br>リア:ディスク/ドラム共通,,,18000,,130191,71523020010-qq-0712,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BGA,96/06～98/06,リア,B/C型<br>リア:ディスク,,,18000,,130219,71523026560-qq-0740,4580439033757,P78 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,01/02～03/05,フロント,ブリッツェン,,,18000,,134555,71523020050-qq-01303,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,01/02～03/05,リア,ブリッツェン,,,18000,,134734,71523026570-qq-01452,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,02/11～03/04,フロント,ターボ<br>GT-B(Sエディション),,,18000,,130245,71523070100-qq-0788,4580439035485,P56 025N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～02/04,フロント,NA<br>TX/TX-S,,,18000,,130192,71523020010-qq-0713,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,NA<br>ブライトン,,,18000,,130193,71523020010-qq-0714,4580439035744,P78 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,NA<br>ブライトンS,,,18000,,130196,71523020050-qq-0717,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,ターボ<br>GT-B,,,18000,,131163,71523020050-qq-01302,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,フロント,NA<br>TS-R/Bスポーツ/GT/GT-VDC A-D型,,,18000,,134556,71523020050-qq-01304,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,リア,ターボ<br>GT-B及び02/11から03/04までのGT-B(Sエディション)に適合,,,18000,,134733,71523026570-qq-01451,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,リア,NA<br>TS-R/Bスポーツ/GT/GT-VDC A-D型,,,18000,,134735,71523026570-qq-01453,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH5,98/06～03/05,リア,NA<br>ブライトンS,,,18000,,134737,71523026570-qq-0328,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH9,98/06～03/05,フロント,250T/250S/250TB/ランカスター A-D型,,,18000,,130198,71523020050-qq-0719,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BH9,98/06～03/05,リア,250T/250S/250TB/ランカスター A-D型,,,18000,,134739,71523026570-qq-0330,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BHC,98/06～03/05,フロント,,,,18000,,130197,71523020050-qq-0718,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BHC,98/06～03/05,リア,,,,18000,,134738,71523026570-qq-0329,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BHE,00/05～03/05,フロント,ランカスター6/GT30,,,18000,,130199,71523020050-qq-0720,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BHE,00/05～03/05,リア,ランカスター6/GT30,,,18000,,134740,71523026570-qq-0331,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BHE,02/02～03/05,フロント,ブリッツェン6,,,18000,,130200,71523020050-qq-0721,4580439035782,P78 010N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BHE,02/02～03/05,リア,ブリッツェン6,,,18000,,134741,71523026570-qq-0332,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,ターボ<br>2.0GT カスタマイズ(A型)/2.0GT リミテッド(C型)16インチに適合,,,18000,,134654,71523021030-qq-0380,4580439033733,P78 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,NA<br>2.0R/2.0i,,,18000,,134655,71523021030-qq-0381,4580439033733,P78 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,フロント,ターボ<br>2.0GT(スペックB含む)/2.0 GT リミテッド(C型)17インチに適合,,,18000,,134669,71523021040-qq-01400,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,リア,ターボ<br>2.0GT(スペックB含む)/2.0 GT リミテッド(C型)17インチに適合,,,18000,,134742,71523026570-qq-0333,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,リア,ターボ<br>2.0GT カスタマイズ(A型)/2.0GT リミテッド(C型)16インチに適合,,,18000,,134808,71523026600-qq-0299,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,03/05～09/05,リア,NA<br>2.0R/2.0i,,,18000,,134809,71523026600-qq-0300,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,05/08～09/05,フロント,2.0 STi(Brembo),,,20000,,131218,71523060180-qq-02400,4580439035386,P09 004N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
スバル,レガシィツーリングワゴン,BP5,05/08～09/05,リア,2.0 STi(Brembo),,,18000,,135527,71523066500-qq-02571,4580439033542,P56 048N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,05/12～09/05,フロント,ブリッツェン 2006,,,18000,,134670,71523021040-qq-01401,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP5,05/12～09/05,リア,ブリッツェン 2006,,,18000,,134743,71523026570-qq-0334,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,フロント,2.5i,,,18000,,134647,71523021030-qq-01390,4580439033733,P78 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,フロント,2.5i SIクルーズ,,,18000,,134671,71523021040-qq-01402,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,リア,2.5i,,,18000,,131173,71523026600-qq-01470,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BP9,07/11～09/05,リア,2.5i SIクルーズ,,,18000,,134744,71523026570-qq-0335,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BPE,03/09～09/05,フロント,3.0R/ADA/スペックB/SIクルーズ,,,18000,,134672,71523021040-qq-01403,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BPE,03/09～09/05,リア,3.0R/ADA/スペックB/SIクルーズ,,,18000,,134745,71523026570-qq-0336,4580439033764,P78 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,フロント,NA<br>2.5i及び2.5i Lパッケージ(リミテッド含む)/2.5i Sパッケージ A型,,,18000,,134630,71523021030-qq-01370,4580439033733,P78 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,フロント,NA<br>2.5i Sパッケージ リミテッド A型,,,18000,,134674,71523021040-qq-01405,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,リア,NA<br>2.5i Sパッケージ リミテッド A型,,,18000,,129737,71523026590-qq-0316,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,09/05～10/04,リア,NA<br>2.5i及び2.5i Lパッケージ(リミテッド含む)/2.5i Sパッケージ A型,,,18000,,134775,71523026600-qq-01471,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,09/05～14/10,フロント,ターボ<br>2.5GT A～D型(アイサイト含む),,,18000,,134673,71523021040-qq-01404,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,09/05～14/10,リア,ターボ<br>2.5GT A～D型(アイサイト含む),,,18000,,129736,71523026590-qq-0315,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,フロント,NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,,,18000,,134675,71523021040-qq-01406,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,フロント,NA<br>2.5i(アイサイト含む)/2.5i Lパッケージ/2.5i Sスタイル B～C型,,,18000,,136376,71523091080-qq-03683,4580439033856,P78 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,リア,NA<br>2.5i Sパッケージ B～C型(アイサイト含む)/2.5i アイサイト スポーツセレクション B型,,,18000,,134770,71523026590-qq-0317,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BR9,10/05～12/04,リア,NA<br>2.5i(アイサイト含む)/2.5i Lパッケージ/2.5i Sスタイル B～C型,,,18000,,134816,71523026600-qq-0313,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
スバル,レガシィツーリングワゴン,BRG,12/05～,フロント,2.0 GT DIT(アイサイト含む),,,21000,,134680,71523021040-qq-0363,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,5000
スバル,レガシィツーリングワゴン,BRG,12/05～,リア,2.0 GT DIT(アイサイト含む),,,21000,,134774,71523026590-qq-0321,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,5000
スバル,レガシィツーリングワゴン,BRM,12/05～,フロント,2.5i アイサイト tS/2.5i アイサイト Sパッケージ,,,21000,,134681,71523021040-qq-0364,4580439033740,P78 017N,brembo,プレミアムセラミックパッド,16000,65,16000,5000
スバル,レガシィツーリングワゴン,BRM,12/05～,フロント,2.5i/2.5i Lパッケージ/2.5i B スポーツ(アイサイト含む),,,21000,,136380,71523091080-qq-03687,4580439033856,P78 021N,brembo,プレミアムセラミックパッド,16000,65,16000,5000
スバル,レガシィツーリングワゴン,BRM,12/05～,リア,2.5i アイサイト tS/2.5i アイサイト Sパッケージ,,,21000,,134768,71523026590-qq-01468,4580439033788,P78 018N,brembo,プレミアムセラミックパッド,16000,65,16000,5000
スバル,レガシィツーリングワゴン,BRM,12/05～,リア,2.5i/2.5i Lパッケージ/2.5i B スポーツ(アイサイト含む),,,21000,,134786,71523026600-qq-01482,4580439033795,P78 020N,brembo,プレミアムセラミックパッド,16000,65,16000,5000
ダイハツ,MAX,L950S/L960S,01/11～03/08,フロント,ターボ,,,12000,,134310,71523010010-qq-0905,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,MAX,L950S/L960S,01/11～05/12,フロント,NA,,,12000,,134455,71523010050-qq-01131,4580439034501,P16 011N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,MAX,L950S/L960S,03/08～05/12,フロント,ターボ,,,12000,,134456,71523010050-qq-01132,4580439034501,P16 011N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,MAX,L952S/L962S,01/11～05/12,フロント,ターボ,,,12000,,134311,71523010010-qq-0906,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,YRV,M200G,00/08～,フロント,,,,12000,,134332,71523010010-qq-0943,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,YRV,M201G,00/08～,フロント,NA車に適合,,,12000,,134333,71523010010-qq-0944,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,YRV,M201G,00/08～,フロント,ターボ車に適合,,,12000,,134354,71523010020-qq-01010,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,YRV,M211G,00/08～,フロント,NA車に適合,,,12000,,134334,71523010010-qq-0945,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,YRV,M211G,00/08～,フロント,ターボ車に適合,,,12000,,134355,71523010020-qq-01011,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,アトレー,S220G/S230G,00/05～04/11,フロント,NA<br>14インチホイール(229mm ディスク)&ターボ車共通,,,12000,,129725,71523010030-qq-01029,4580439034488,P16 016N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,アトレー,S220G/S230G,99/01～00/04,フロント,NA<br>14インチホイール(229mm ディスク)&ターボ車共通,,,12000,,129724,71523010030-qq-01028,4580439034488,P16 016N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,アトレー,S320G/S330G,04/11～07/12,フロント,,,,12000,,134387,71523010040-qq-01045,4580439034495,P16 009N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,アトレー,S321G/S331G,07/08～14/05,フロント,,,,12000,,134388,71523010040-qq-01046,4580439034495,P16 009N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,アトレー7,S221G/S231G,00/07～04/11,フロント,CL ABS無及び02/06までのCL ABS付車共通<br>ステアリングコラム車除く,,,12000,,129726,71523010030-qq-01030,4580439034488,P16 016N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,アトレー7,S221V/S231V,00/07～04/11,フロント,,,,12000,,131149,71523010030-qq-01031,4580439034488,P16 016N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,アルティス,AVV50N,12/04～,フロント,,,,18000,,131292,71523091120-qq-03816,4580439033894,P83 117N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,アルティス,AVV50N,12/04～,リア,,,,18000,,136688,71523096720-qq-04131,4580439034129,P83 089N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,エッセ,L235S/L245S,05/11～,フロント,,,,12000,,134410,71523010050-qq-01086,4580439034501,P16 011N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,オプティ,L300S,92/02～98/11,フロント,SUMITOMO製ブレーキ装着車に適合,,,12000,,134484,71523010060-qq-01218,4580439034518,P16 003N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,オプティ,L310S,92/02～98/11,フロント,,,,12000,,134485,71523010060-qq-01219,4580439034518,P16 003N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,オプティ,L800S,98/11～02/08,フロント,ターボ車に適合,,,12000,,134314,71523010010-qq-0909,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,オプティ,L800S,98/11～02/08,フロント,NA車に適合,,,12000,,134414,71523010050-qq-01090,4580439034501,P16 011N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,オプティ,L802S,98/11～02/08,フロント,,,,12000,,134315,71523010010-qq-0910,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,オプティ,L810S,98/11～02/08,フロント,ターボ車に適合,,,12000,,134316,71523010010-qq-0911,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,オプティ,L810S,98/11～02/08,フロント,NA車に適合,,,12000,,134415,71523010050-qq-01091,4580439034501,P16 011N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,クー,M401S/M402S/M411S,06/05～,フロント,,,,12000,,134375,71523010020-qq-0991,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,コペン,L880K,02/06～,フロント,,,,12000,,134356,71523010020-qq-01012,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,コペンローブ,LA400K,14/06～,フロント,Robe,,,12000,,134357,71523010020-qq-01013,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,シャレード,G200S/G203S,93/01～00/05,フロント,ABS無車に適合,,,18000,,131153,71523010070-qq-01229,4580439034525,P16 007N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,シャレード,G200S/G203S,93/01～97/09,フロント,ABS付車に適合,,,18000,,134489,71523010070-qq-01235,4580439034525,P16 007N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,シャレード,G200S/G203S,93/01～97/09,リア,ABS付車に適合,,,18000,,134494,71523010080-qq-01241,4580439034532,P49 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,シャレード,G200S/G203S,97/09～00/05,フロント,ABS付車に適合,,,18000,,134490,71523010070-qq-01236,4580439034525,P16 007N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,シャレード,G201S,93/01～00/05,フロント,リア:ディスク/ドラム共通,,,18000,,134491,71523010070-qq-01237,4580439034525,P16 007N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,シャレード,G201S,93/01～00/05,リア,リア:ディスク,,,18000,,131154,71523010080-qq-01239,4580439034532,P49 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,シャレード,G213S,93/01～00/05,フロント,,,,18000,,134492,71523010070-qq-01238,4580439034525,P16 007N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
ダイハツ,ストーリア,M100S,98/01～04/08,フロント,,,,12000,,134317,71523010010-qq-0912,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,ストーリア,M101S,00/05～01/12,フロント,グレード:CZ及びCXに適合,,,12000,,134318,71523010010-qq-0913,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,ストーリア,M101S,01/12～04/08,フロント,グレード:CXに適合,,,12000,,134319,71523010010-qq-0914,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,ストーリア,M101S,01/12～04/08,フロント,グレード:CZに適合,,,12000,,134351,71523010020-qq-01007,4580439034471,P79 012N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,ストーリア,M110S,98/01～04/08,フロント,グレード:CX及びABS付/ABS無車問わずCLに適合,,,12000,,134320,71523010010-qq-0915,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,ストーリア,M111S,00/05～01/12,フロント,グレード:CZ及びCXに適合,,,12000,,134321,71523010010-qq-0916,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
ダイハツ,ストーリア,M111S,01/12～04/08,フロント,グレード:CXに適合,,,12000,,134330,71523010010-qq-0941,4580439034464,P16 008N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
